db_id	templateFilename
armor_mandalorian_helmet	object/tangible/wearables/armor/mandalorian/armor_mandalorian_helmet.iff
armor_mandalorian_left_bracer	object/tangible/wearables/armor/mandalorian/armor_mandalorian_left_bracer.iff
armor_mandalorian_left_sleeve	object/tangible/wearables/armor/mandalorian/armor_mandalorian_left_sleeve.iff
armor_mandalorian_leggings	object/tangible/wearables/armor/mandalorian/armor_mandalorian_leggings.iff
armor_mandalorian_right_bracer	object/tangible/wearables/armor/mandalorian/armor_mandalorian_right_bracer.iff
armor_mandalorian_right_sleeve	object/tangible/wearables/armor/mandalorian/armor_mandalorian_right_sleeve.iff
armor_marauder_bandolier	object/tangible/wearables/armor/marauder/armor_marauder_bandolier.iff
armor_marauder_bandolier_s03	object/tangible/wearables/armor/marauder/armor_marauder_bandolier_s03.iff
armor_marauder_belt	object/tangible/wearables/armor/marauder/armor_marauder_belt.iff
armor_marauder_boots	object/tangible/wearables/armor/marauder/armor_marauder_boots.iff
armor_marauder_boots_s02	object/tangible/wearables/armor/marauder/armor_marauder_boots_s02.iff
armor_marauder_boots_s03	object/tangible/wearables/armor/marauder/armor_marauder_boots_s03.iff
armor_marauder_chest_plate	object/tangible/wearables/armor/marauder/armor_marauder_chest_plate.iff
armor_marauder_chest_plate_s01	object/tangible/wearables/armor/marauder/armor_marauder_chest_plate_s01.iff
armor_marauder_chest_plate_s02	object/tangible/wearables/armor/marauder/armor_marauder_chest_plate_s02.iff
armor_marauder_chest_plate_s03	object/tangible/wearables/armor/marauder/armor_marauder_chest_plate_s03.iff
armor_marauder_gauntlets	object/tangible/wearables/armor/marauder/armor_marauder_gauntlets.iff
armor_marauder_gauntlets_s03	object/tangible/wearables/armor/marauder/armor_marauder_gauntlets_s03.iff
armor_marauder_gloves	object/tangible/wearables/armor/marauder/armor_marauder_gloves.iff
armor_marauder_gloves_s01	object/tangible/wearables/armor/marauder/armor_marauder_gloves_s01.iff
armor_marauder_gloves_s03	object/tangible/wearables/armor/marauder/armor_marauder_gloves_s03.iff
armor_marauder_helmet	object/tangible/wearables/armor/marauder/armor_marauder_helmet.iff
armor_marauder_helmet_s01	object/tangible/wearables/armor/marauder/armor_marauder_helmet_s01.iff
armor_marauder_helmet_s03	object/tangible/wearables/armor/marauder/armor_marauder_helmet_s03.iff
armor_marauder_left_bracer	object/tangible/wearables/armor/marauder/armor_marauder_left_bracer.iff
armor_marauder_left_bracer_s01	object/tangible/wearables/armor/marauder/armor_marauder_left_bracer_s01.iff
armor_marauder_left_bracer_s02	object/tangible/wearables/armor/marauder/armor_marauder_left_bracer_s02.iff
armor_marauder_left_bracer_s03	object/tangible/wearables/armor/marauder/armor_marauder_left_bracer_s03.iff
armor_marauder_left_sleeve	object/tangible/wearables/armor/marauder/armor_marauder_left_sleeve.iff
armor_marauder_left_sleeve_s01	object/tangible/wearables/armor/marauder/armor_marauder_left_sleeve_s01.iff
armor_marauder_left_sleeve_s02	object/tangible/wearables/armor/marauder/armor_marauder_left_sleeve_s02.iff
armor_marauder_left_sleeve_s03	object/tangible/wearables/armor/marauder/armor_marauder_left_sleeve_s03.iff
armor_marauder_leggings	object/tangible/wearables/armor/marauder/armor_marauder_leggings.iff
armor_marauder_leggings_s01	object/tangible/wearables/armor/marauder/armor_marauder_leggings_s01.iff
armor_marauder_leggings_s02	object/tangible/wearables/armor/marauder/armor_marauder_leggings_s02.iff
armor_marauder_leggings_s03	object/tangible/wearables/armor/marauder/armor_marauder_leggings_s03.iff
armor_marauder_right_bracer	object/tangible/wearables/armor/marauder/armor_marauder_right_bracer.iff
armor_marauder_right_bracer_s01	object/tangible/wearables/armor/marauder/armor_marauder_right_bracer_s01.iff
armor_marauder_right_bracer_s02	object/tangible/wearables/armor/marauder/armor_marauder_right_bracer_s02.iff
armor_marauder_right_bracer_s03	object/tangible/wearables/armor/marauder/armor_marauder_right_bracer_s03.iff
armor_marauder_right_sleeve	object/tangible/wearables/armor/marauder/armor_marauder_right_sleeve.iff
armor_marauder_right_sleeve_s01	object/tangible/wearables/armor/marauder/armor_marauder_right_sleeve_s01.iff
armor_marauder_right_sleeve_s02	object/tangible/wearables/armor/marauder/armor_marauder_right_sleeve_s02.iff
armor_marauder_right_sleeve_s03	object/tangible/wearables/armor/marauder/armor_marauder_right_sleeve_s03.iff
armor_marine_backpack	object/tangible/wearables/armor/marine/armor_marine_backpack.iff
armor_marine_boots	object/tangible/wearables/armor/marine/armor_marine_boots.iff
armor_marine_chest_plate	object/tangible/wearables/armor/marine/armor_marine_chest_plate.iff
armor_marine_chest_plate_acid	object/tangible/wearables/armor/marine/armor_marine_chest_plate_acid.iff
armor_marine_leggings	object/tangible/wearables/armor/marine/armor_marine_leggings.iff
armor_padded_belt	object/tangible/wearables/armor/padded/armor_padded_belt.iff
armor_padded_boots	object/tangible/wearables/armor/padded/armor_padded_boots.iff
armor_padded_chest_plate	object/tangible/wearables/armor/padded/armor_padded_chest_plate.iff
armor_padded_gauntlets	object/tangible/wearables/armor/padded/armor_padded_gauntlets.iff
armor_padded_helmet	object/tangible/wearables/armor/padded/armor_padded_helmet.iff
armor_padded_left_bracer	object/tangible/wearables/armor/padded/armor_padded_left_bracer.iff
armor_padded_left_sleeve	object/tangible/wearables/armor/padded/armor_padded_left_sleeve.iff
armor_padded_leggings	object/tangible/wearables/armor/padded/armor_padded_leggings.iff
armor_padded_right_bracer	object/tangible/wearables/armor/padded/armor_padded_right_bracer.iff
armor_padded_right_sleeve	object/tangible/wearables/armor/padded/armor_padded_right_sleeve.iff
armor_stormtrooper_belt	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_belt.iff
armor_stormtrooper_boots	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_boots.iff
armor_stormtrooper_chest_plate	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_chest_plate.iff
armor_stormtrooper_gauntlets	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_gauntlets.iff
armor_stormtrooper_helmet	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_helmet.iff
armor_stormtrooper_left_bracer	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_left_bracer.iff
armor_stormtrooper_left_sleeve	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_left_sleeve.iff
armor_stormtrooper_leggings	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_leggings.iff
armor_stormtrooper_right_bracer	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_right_bracer.iff
armor_stormtrooper_right_sleeve	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_right_sleeve.iff
armor_tantel_skreej_boots	object/tangible/wearables/armor/tantel_skreej/armor_tantel_skreej_boots.iff
armor_tantel_skreej_chest_plate	object/tangible/wearables/armor/tantel_skreej/armor_tantel_skreej_chest_plate.iff
armor_tantel_skreej_helmet	object/tangible/wearables/armor/tantel_skreej/armor_tantel_skreej_helmet.iff
armor_tie_pilot_helmet	object/tangible/wearables/armor/tie_pilot/armor_tie_pilot_helmet.iff
armor_tie_pilot_jumpsuit	object/tangible/wearables/armor/tie_pilot/armor_tie_pilot_jumpsuit.iff
armor_kashyyykian_ceremonial_chest_plate	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_chest_plate.iff
armor_kashyyykian_ceremonial_bracer_l	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_bracer_l.iff
armor_kashyyykian_ceremonial_bracer_r	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_bracer_r.iff
armor_kashyyykian_ceremonial_leggings	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_leggings.iff
armor_kashyyykian_black_mtn_chest_plate	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_chest_plate.iff
armor_kashyyykian_black_mtn_bracer_l	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_bracer_l.iff
armor_kashyyykian_black_mtn_bracer_r	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_bracer_r.iff
armor_kashyyykian_black_mtn_leggings	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_leggings.iff
armor_kashyyykian_hunting_chest_plate	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_chest_plate.iff
armor_kashyyykian_hunting_bracer_l	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_bracer_l.iff
armor_kashyyykian_hunting_bracer_r	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_bracer_r.iff
armor_kashyyykian_hunting_leggings	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_leggings.iff
barrel_blaster	object/tangible/component/barrel_blaster.iff
base_barrel	object/tangible/component/base/base_barrel.iff
costume_armor_mandalorian	object/tangible/wearables/npc_costumes/armor/costume_armor_mandalorian.iff
costume_armor_marauder_s01	object/tangible/wearables/npc_costumes/armor/costume_armor_marauder_s01.iff
costume_armor_marauder_s02	object/tangible/wearables/npc_costumes/armor/costume_armor_marauder_s02.iff
costume_armor_marauder_s03	object/tangible/wearables/npc_costumes/armor/costume_armor_marauder_s03.iff
costume_prefect_talmont	object/tangible/wearables/costumes/costume_prefect_talmont.iff
costume_twilek_dancer	object/tangible/wearables/costumes/costume_twilek_dancer.iff
crafting_station_base	object/tangible/station/base/crafting_station_base.iff
crafting_station_weapon	object/tangible/station/crafting_station_weapon.iff
dress_animal_skin	object/tangible/wearables/dresses/dress_animal_skin.iff
dress_fancy_bespin	object/tangible/wearables/dresses/dress_fancy_bespin.iff
dress_formal_hooded_patterned	object/tangible/wearables/dresses/dress_formal_hooded_patterned.iff
dress_long_nosleeve	object/tangible/wearables/dresses/dress_long_nosleeve.iff
dress_modest_1	object/tangible/wearables/dresses/dress_modest_1.iff
dress_peasant_2	object/tangible/wearables/dresses/dress_peasant_2.iff
frn_all_bed_lg_s1	object/tangible/furniture/frn_all_bed_lg_s1.iff
frn_all_bed_lg_s2	object/tangible/furniture/frn_all_bed_lg_s2.iff
frn_all_bed_sm_s1	object/tangible/furniture/frn_all_bed_sm_s1.iff
frn_all_bed_sm_s2	object/tangible/furniture/frn_all_bed_sm_s2.iff
frn_all_chair_kitchen_s1	object/tangible/furniture/frn_all_chair_kitchen_s1.iff
frn_all_chair_kitchen_s2	object/tangible/furniture/frn_all_chair_kitchen_s2.iff
frn_all_chair_meatal_wheeled_s1	object/tangible/furniture/frn_all_chair_meatal_wheeled_s1.iff
frn_all_chair_metal_s1	object/tangible/furniture/frn_all_chair_metal_s1.iff
frn_all_chair_recliner_s1	object/tangible/furniture/frn_all_chair_recliner_s1.iff
frn_all_chair_upholstered_s1	object/tangible/furniture/frn_all_chair_upholstered_s1.iff
frn_all_chair_wooden_s1	object/tangible/furniture/frn_all_chair_wooden_s1.iff
frn_all_chair_wooden_s2	object/tangible/furniture/frn_all_chair_wooden_s2.iff
frn_all_couch_divan_s1	object/tangible/furniture/frn_all_couch_divan_s1.iff
frn_all_couch_futon_s1	object/tangible/furniture/frn_all_couch_futon_s1.iff
frn_all_couch_lg_s1	object/tangible/furniture/frn_all_couch_lg_s1.iff
frn_all_couch_lg_s2	object/tangible/furniture/frn_all_couch_lg_s2.iff
frn_all_couch_love_seat_s1	object/tangible/furniture/frn_all_couch_love_seat_s1.iff
frn_all_couch_love_seat_s2	object/tangible/furniture/frn_all_couch_love_seat_s2.iff
frn_all_couch_ottoman_s1	object/tangible/furniture/frn_all_couch_ottoman_s1.iff
frn_all_couch_sm_s1	object/tangible/furniture/frn_all_couch_sm_s1.iff
frn_all_lamp_candlestick_free_s01	object/tangible/furniture/frn_all_lamp_candlestick_free_s01.iff
frn_all_lamp_candlestick_free_s02	object/tangible/furniture/frn_all_lamp_candlestick_free_s02.iff
frn_all_lamp_candlestick_tbl_s02	object/tangible/furniture/frn_all_lamp_candlestick_tbl_s02.iff
frn_all_lamp_desk_s01	object/tangible/furniture/frn_all_lamp_desk_s01.iff
frn_all_lamp_desk_s02	object/tangible/furniture/frn_all_lamp_desk_s02.iff
frn_all_lamp_free_s01	object/tangible/furniture/frn_all_lamp_free_s01.iff
frn_all_lamp_free_s02	object/tangible/furniture/frn_all_lamp_free_s02.iff
frn_all_lamp_free_s03	object/tangible/furniture/frn_all_lamp_free_s03.iff
frn_all_lamp_free_s04	object/tangible/furniture/frn_all_lamp_free_s04.iff
frn_all_lamp_tatt_s01	object/tangible/furniture/frn_all_lamp_tatt_s01.iff
frn_all_lamp_tbl_s01	object/tangible/furniture/frn_all_lamp_tbl_s01.iff
frn_all_lamp_tbl_s02	object/tangible/furniture/frn_all_lamp_tbl_s02.iff
frn_all_lamp_tbl_s03	object/tangible/furniture/frn_all_lamp_tbl_s03.iff
frn_tatt_cantina_droid_detector	object/tangible/furniture/tatooine/frn_tatt_cantina_droid_detector.iff
frn_tatt_chair_cantina_seat	object/tangible/furniture/tatooine/frn_tatt_chair_cantina_seat.iff
frn_tatt_chair_cantina_seat_2	object/tangible/furniture/tatooine/frn_tatt_chair_cantina_seat_2.iff
hair_bothan_female_s01	object/tangible/hair/bothan/hair_bothan_female_s01.iff
hair_bothan_female_s02	object/tangible/hair/bothan/hair_bothan_female_s02.iff
hair_bothan_female_s03	object/tangible/hair/bothan/hair_bothan_female_s03.iff
hair_bothan_female_s04	object/tangible/hair/bothan/hair_bothan_female_s04.iff
hair_bothan_female_s05	object/tangible/hair/bothan/hair_bothan_female_s05.iff
hair_bothan_female_s06	object/tangible/hair/bothan/hair_bothan_female_s06.iff
hair_bothan_female_s07	object/tangible/hair/bothan/hair_bothan_female_s07.iff
hair_bothan_female_s08	object/tangible/hair/bothan/hair_bothan_female_s08.iff
hair_bothan_female_s09	object/tangible/hair/bothan/hair_bothan_female_s09.iff
hair_bothan_female_s10	object/tangible/hair/bothan/hair_bothan_female_s10.iff
hair_bothan_female_s11	object/tangible/hair/bothan/hair_bothan_female_s11.iff
hair_bothan_female_s12	object/tangible/hair/bothan/hair_bothan_female_s12.iff
hair_bothan_female_s13	object/tangible/hair/bothan/hair_bothan_female_s13.iff
hair_bothan_female_s14	object/tangible/hair/bothan/hair_bothan_female_s14.iff
hair_bothan_female_s15	object/tangible/hair/bothan/hair_bothan_female_s15.iff
hair_bothan_female_s16	object/tangible/hair/bothan/hair_bothan_female_s16.iff
hair_bothan_female_s17	object/tangible/hair/bothan/hair_bothan_female_s17.iff
hair_bothan_female_s18	object/tangible/hair/bothan/hair_bothan_female_s18.iff
hair_bothan_female_s19	object/tangible/hair/bothan/hair_bothan_female_s19.iff
hair_bothan_female_s20	object/tangible/hair/bothan/hair_bothan_female_s20.iff
hair_bothan_male_s02	object/tangible/hair/bothan/hair_bothan_male_s02.iff
hair_bothan_male_s03	object/tangible/hair/bothan/hair_bothan_male_s03.iff
hair_bothan_male_s05	object/tangible/hair/bothan/hair_bothan_male_s05.iff
hair_bothan_male_s06	object/tangible/hair/bothan/hair_bothan_male_s06.iff
hair_bothan_male_s18	object/tangible/hair/bothan/hair_bothan_male_s18.iff
hair_bothan_male_s20	object/tangible/hair/bothan/hair_bothan_male_s20.iff
hair_human_female_s01	object/tangible/hair/human/hair_human_female_s01.iff
hair_human_female_s02	object/tangible/hair/human/hair_human_female_s02.iff
hair_human_female_s03	object/tangible/hair/human/hair_human_female_s03.iff
hair_human_female_s04	object/tangible/hair/human/hair_human_female_s04.iff
hair_human_female_s05	object/tangible/hair/human/hair_human_female_s05.iff
hair_human_female_s06	object/tangible/hair/human/hair_human_female_s06.iff
hair_human_female_s07	object/tangible/hair/human/hair_human_female_s07.iff
hair_human_female_s08	object/tangible/hair/human/hair_human_female_s08.iff
hair_human_female_s09	object/tangible/hair/human/hair_human_female_s09.iff
hair_human_female_s10	object/tangible/hair/human/hair_human_female_s10.iff
hair_human_female_s11	object/tangible/hair/human/hair_human_female_s11.iff
hair_human_female_s12	object/tangible/hair/human/hair_human_female_s12.iff
hair_human_female_s14	object/tangible/hair/human/hair_human_female_s14.iff
hair_human_female_s15	object/tangible/hair/human/hair_human_female_s15.iff
hair_human_female_s16	object/tangible/hair/human/hair_human_female_s16.iff
hair_human_female_s17	object/tangible/hair/human/hair_human_female_s17.iff
hair_human_female_s18	object/tangible/hair/human/hair_human_female_s18.iff
hair_human_female_s19	object/tangible/hair/human/hair_human_female_s19.iff
hair_human_female_s20	object/tangible/hair/human/hair_human_female_s20.iff
hair_human_female_s21	object/tangible/hair/human/hair_human_female_s21.iff
hair_human_female_s22	object/tangible/hair/human/hair_human_female_s22.iff
hair_human_female_s23	object/tangible/hair/human/hair_human_female_s23.iff
hair_human_male_s01	object/tangible/hair/human/hair_human_male_s01.iff
hair_human_male_s02	object/tangible/hair/human/hair_human_male_s02.iff
hair_human_male_s05	object/tangible/hair/human/hair_human_male_s05.iff
hair_human_male_s08	object/tangible/hair/human/hair_human_male_s08.iff
hair_human_male_s09	object/tangible/hair/human/hair_human_male_s09.iff
hair_human_male_s10	object/tangible/hair/human/hair_human_male_s10.iff
hair_human_male_s11	object/tangible/hair/human/hair_human_male_s11.iff
hair_human_male_s12	object/tangible/hair/human/hair_human_male_s12.iff
hair_human_male_s13	object/tangible/hair/human/hair_human_male_s13.iff
hair_human_male_s14	object/tangible/hair/human/hair_human_male_s14.iff
hair_human_male_s15	object/tangible/hair/human/hair_human_male_s15.iff
hair_human_male_s16	object/tangible/hair/human/hair_human_male_s16.iff
hair_human_male_s17	object/tangible/hair/human/hair_human_male_s17.iff
hair_human_male_s18	object/tangible/hair/human/hair_human_male_s18.iff
hair_human_male_s19	object/tangible/hair/human/hair_human_male_s19.iff
hair_human_male_s20	object/tangible/hair/human/hair_human_male_s20.iff
hair_human_male_s21	object/tangible/hair/human/hair_human_male_s21.iff
hair_human_male_s22	object/tangible/hair/human/hair_human_male_s22.iff
hair_human_male_s23	object/tangible/hair/human/hair_human_male_s23.iff
hair_human_male_s24	object/tangible/hair/human/hair_human_male_s24.iff
hair_human_male_s25	object/tangible/hair/human/hair_human_male_s25.iff
hair_human_male_s26	object/tangible/hair/human/hair_human_male_s26.iff
hair_human_male_s27	object/tangible/hair/human/hair_human_male_s27.iff
hair_human_male_s28	object/tangible/hair/human/hair_human_male_s28.iff
hair_human_male_s29	object/tangible/hair/human/hair_human_male_s29.iff
hair_human_male_s30	object/tangible/hair/human/hair_human_male_s30.iff
hair_rodian_female_s01	object/tangible/hair/rodian/hair_rodian_female_s01.iff
hair_rodian_female_s02	object/tangible/hair/rodian/hair_rodian_female_s02.iff
hair_rodian_female_s03	object/tangible/hair/rodian/hair_rodian_female_s03.iff
hair_rodian_female_s04	object/tangible/hair/rodian/hair_rodian_female_s04.iff
hair_rodian_female_s05	object/tangible/hair/rodian/hair_rodian_female_s05.iff
hair_rodian_female_s06	object/tangible/hair/rodian/hair_rodian_female_s06.iff
hair_rodian_female_s07	object/tangible/hair/rodian/hair_rodian_female_s07.iff
hair_rodian_female_s08	object/tangible/hair/rodian/hair_rodian_female_s08.iff
hair_rodian_female_s09	object/tangible/hair/rodian/hair_rodian_female_s09.iff
hair_rodian_female_s10	object/tangible/hair/rodian/hair_rodian_female_s10.iff
hair_rodian_female_s12	object/tangible/hair/rodian/hair_rodian_female_s12.iff
hair_rodian_female_s13	object/tangible/hair/rodian/hair_rodian_female_s13.iff
hair_rodian_female_s14	object/tangible/hair/rodian/hair_rodian_female_s14.iff
hair_rodian_female_s15	object/tangible/hair/rodian/hair_rodian_female_s15.iff
hair_rodian_female_s16	object/tangible/hair/rodian/hair_rodian_female_s16.iff
hair_rodian_female_s17	object/tangible/hair/rodian/hair_rodian_female_s17.iff
hair_rodian_female_s18	object/tangible/hair/rodian/hair_rodian_female_s18.iff
hair_rodian_female_s19	object/tangible/hair/rodian/hair_rodian_female_s19.iff
hair_rodian_female_s20	object/tangible/hair/rodian/hair_rodian_female_s20.iff
hair_rodian_female_s21	object/tangible/hair/rodian/hair_rodian_female_s21.iff
hair_rodian_female_s22	object/tangible/hair/rodian/hair_rodian_female_s22.iff
hair_rodian_male_s02	object/tangible/hair/rodian/hair_rodian_male_s02.iff
hair_rodian_male_s03	object/tangible/hair/rodian/hair_rodian_male_s03.iff
hair_rodian_male_s04	object/tangible/hair/rodian/hair_rodian_male_s04.iff
hair_rodian_male_s08	object/tangible/hair/rodian/hair_rodian_male_s08.iff
hair_rodian_male_s13	object/tangible/hair/rodian/hair_rodian_male_s13.iff
hair_rodian_male_s14	object/tangible/hair/rodian/hair_rodian_male_s14.iff
hair_trandoshan_female_s01	object/tangible/hair/trandoshan/hair_trandoshan_female_s01.iff
hair_trandoshan_female_s02	object/tangible/hair/trandoshan/hair_trandoshan_female_s02.iff
hair_trandoshan_female_s03	object/tangible/hair/trandoshan/hair_trandoshan_female_s03.iff
hair_trandoshan_female_s05	object/tangible/hair/trandoshan/hair_trandoshan_female_s05.iff
hair_trandoshan_female_s07	object/tangible/hair/trandoshan/hair_trandoshan_female_s07.iff
hair_trandoshan_female_s08	object/tangible/hair/trandoshan/hair_trandoshan_female_s08.iff
hair_trandoshan_female_s09	object/tangible/hair/trandoshan/hair_trandoshan_female_s09.iff
hair_trandoshan_female_s10	object/tangible/hair/trandoshan/hair_trandoshan_female_s10.iff
hair_trandoshan_male_s02	object/tangible/hair/trandoshan/hair_trandoshan_male_s02.iff
hair_trandoshan_male_s03	object/tangible/hair/trandoshan/hair_trandoshan_male_s03.iff
hair_trandoshan_male_s04	object/tangible/hair/trandoshan/hair_trandoshan_male_s04.iff
hair_trandoshan_male_s05	object/tangible/hair/trandoshan/hair_trandoshan_male_s05.iff
hair_trandoshan_male_s06	object/tangible/hair/trandoshan/hair_trandoshan_male_s06.iff
hair_trandoshan_male_s07	object/tangible/hair/trandoshan/hair_trandoshan_male_s07.iff
hair_trandoshan_male_s08	object/tangible/hair/trandoshan/hair_trandoshan_male_s08.iff
hair_trandoshan_male_s09	object/tangible/hair/trandoshan/hair_trandoshan_male_s09.iff
hair_trandoshan_male_s10	object/tangible/hair/trandoshan/hair_trandoshan_male_s10.iff
hair_trandoshan_male_s11	object/tangible/hair/trandoshan/hair_trandoshan_male_s11.iff
hair_trandoshan_male_s12	object/tangible/hair/trandoshan/hair_trandoshan_male_s12.iff
hair_trandoshan_male_s13	object/tangible/hair/trandoshan/hair_trandoshan_male_s13.iff
hair_trandoshan_male_s14	object/tangible/hair/trandoshan/hair_trandoshan_male_s14.iff
hair_twilek_female_s01	object/tangible/hair/twilek/hair_twilek_female_s01.iff
hair_twilek_female_s02	object/tangible/hair/twilek/hair_twilek_female_s02.iff
hair_twilek_female_s03	object/tangible/hair/twilek/hair_twilek_female_s03.iff
hair_twilek_female_s04	object/tangible/hair/twilek/hair_twilek_female_s04.iff
hair_twilek_female_s05	object/tangible/hair/twilek/hair_twilek_female_s05.iff
hair_twilek_female_s06	object/tangible/hair/twilek/hair_twilek_female_s06.iff
hair_twilek_female_s07	object/tangible/hair/twilek/hair_twilek_female_s07.iff
hair_twilek_female_s08	object/tangible/hair/twilek/hair_twilek_female_s08.iff
hair_twilek_male_s01	object/tangible/hair/twilek/hair_twilek_male_s01.iff
hair_twilek_male_s02	object/tangible/hair/twilek/hair_twilek_male_s02.iff
hair_twilek_male_s03	object/tangible/hair/twilek/hair_twilek_male_s03.iff
hair_twilek_male_s04	object/tangible/hair/twilek/hair_twilek_male_s04.iff
hair_twilek_male_s05	object/tangible/hair/twilek/hair_twilek_male_s05.iff
hair_twilek_male_s06	object/tangible/hair/twilek/hair_twilek_male_s06.iff
hair_twilek_male_s07	object/tangible/hair/twilek/hair_twilek_male_s07.iff
hair_twilek_male_s08	object/tangible/hair/twilek/hair_twilek_male_s08.iff
hair_zabrak_female_s01	object/tangible/hair/zabrak/hair_zabrak_female_s01.iff
hair_zabrak_female_s02	object/tangible/hair/zabrak/hair_zabrak_female_s02.iff
hair_zabrak_female_s03	object/tangible/hair/zabrak/hair_zabrak_female_s03.iff
hair_zabrak_female_s04	object/tangible/hair/zabrak/hair_zabrak_female_s04.iff
hair_zabrak_female_s05	object/tangible/hair/zabrak/hair_zabrak_female_s05.iff
hair_zabrak_female_s06	object/tangible/hair/zabrak/hair_zabrak_female_s06.iff
hair_zabrak_female_s08	object/tangible/hair/zabrak/hair_zabrak_female_s08.iff
hair_zabrak_female_s09	object/tangible/hair/zabrak/hair_zabrak_female_s09.iff
hair_zabrak_female_s10	object/tangible/hair/zabrak/hair_zabrak_female_s10.iff
hair_zabrak_female_s11	object/tangible/hair/zabrak/hair_zabrak_female_s11.iff
hair_zabrak_female_s12	object/tangible/hair/zabrak/hair_zabrak_female_s12.iff
hair_zabrak_female_s13	object/tangible/hair/zabrak/hair_zabrak_female_s13.iff
