server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/tangible/ground_spawning/area_spawner.iff	0	308.59	35.6471	835.27	-0.664922	0	0.746913	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|300.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|20.000000|intCurrentSpawnCount|0|1|intSpawnCount|0|6|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_trooper|$|
object/tangible/ground_spawning/area_spawner.iff	0	479.893	24.9412	318.074	0.543217	0	0.839593	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|6.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_trooper|$|
object/tangible/ground_spawning/area_spawner.iff	0	609.142	28.2353	831.292	0.84291	0	-0.538054	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|9.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_trooper|$|
object/tangible/ground_spawning/area_spawner.iff	0	594.373	23.459	114.801	-0.463677	0	0.886004	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	599.768	24.6775	101.281	-0.534167	0	0.845379	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	662.608	24.0404	113.625	-0.528964	0	0.848644	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	667.255	24.5659	101.823	-0.653699	0	0.756754	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	694.401	24.2003	124.349	-0.477226	0	0.878781	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|8.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	699.447	26.618	233.349	0.575043	0	0.818123	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	689.752	26.6506	222.849	0.50531	0	0.862938	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	694.06	24.6655	227.699	0.5185	0	0.855077	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	623.767	27.8235	280.035	0.473173	0	0.880969	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_enforcer|$|
object/tangible/ground_spawning/area_spawner.iff	0	617.627	28.2892	268.993	0.603572	0	0.797309	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_enforcer|$|
object/tangible/ground_spawning/area_spawner.iff	0	546.185	23.8442	282.672	0.586295	0	0.810098	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_enforcer|$|
object/tangible/ground_spawning/area_spawner.iff	0	546.151	23.3205	269.721	0.694511	0	0.719482	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	458.88	24.5294	252.341	0.640852	0	0.767664	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|8.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|7|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_enforcer|$|
object/tangible/ground_spawning/area_spawner.iff	0	424.375	23.783	340.567	0.435062	0	0.900401	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	417.77	23.3416	334.164	0.563708	0	0.825974	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	356.652	24.5294	376.495	0.607269	0	0.794496	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith_ysskir|$|
object/tangible/ground_spawning/area_spawner.iff	0	363.763	24.5294	382.048	0.607269	0	0.794496	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	360.754	24.9171	368.117	0.607269	0	0.794496	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	305.845	24.941	419.999	0.314015	0	0.949418	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|10.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	297.126	24.8892	478.861	-0.119437	0	0.992842	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_guard|$|
object/tangible/ground_spawning/area_spawner.iff	0	312.12	24.6162	475.699	-0.127057	0	0.991895	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
object/tangible/ground_spawning/area_spawner.iff	0	354.77	25.5789	569.867	-0.286106	0	0.958198	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_assault|$|
object/tangible/ground_spawning/area_spawner.iff	0	364.862	24.4501	551.523	-0.39149	0	0.920182	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_assault|$|
object/tangible/ground_spawning/area_spawner.iff	0	493.54	27.4118	573.166	-0.581274	0	0.813708	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|4.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_assault|$|
object/tangible/ground_spawning/area_spawner.iff	0	499.819	27.3104	556.311	-0.674332	0	0.738428	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|4.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_assault|$|
object/tangible/ground_spawning/area_spawner.iff	0	512.756	24.9695	637.382	0.0935697	0	0.995613	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_enforcer|$|
object/tangible/ground_spawning/area_spawner.iff	0	499.027	25.5534	633.902	0.19381	0	0.981039	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_enforcer|$|
object/tangible/ground_spawning/area_spawner.iff	0	504.104	24.139	641.396	0.17419	0	0.984712	0	systems.spawning.spawner_area	dungeonController|6|-9029999|fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|3.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_blackscale_kamurith|$|
