server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	336.828	30.0858	414.057	1	0	0	0		$|
object/building/kashyyyk/nasllas_pillar_central.iff	0	459.871	25.3537	315.831	0.333268	-0.045367	0.940268	0.0526344		$|
object/building/kashyyyk/nasllas_pillar_central.iff	0	383.419	27.6954	305.964	-0.169289	-0.0087355	0.983222	0.0673745		$|
object/building/kashyyyk/nasllas_pillar_central.iff	0	444.496	25.7213	433.839	0.982101	-0.0356234	0.182977	0.0269961		$|
object/building/kashyyyk/nasllas_pillar_central.iff	0	368.513	25.1512	425.24	0.958288	-0.05048	-0.281276	-0.00438694		$|
object/building/kashyyyk/nasllas_pillar_central.iff	0	496.859	26.1587	370.791	0.691414	-0.0484782	0.719065	0.0504169		$|
object/building/kashyyyk/nasllas_pillar_central.iff	0	337.192	27.2216	357.393	-0.663841	0.0530998	0.745986	-0.000373215		$|
object/building/endor/endor_tiki_torch.iff	0	460.312	24.0058	320.99	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	454.804	24.5596	317.269	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	387.446	26.1603	309.152	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	382.197	25.944	311.768	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	342.093	26.4812	354.922	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	341.207	26.3944	360.249	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	368.071	23.891	420.042	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	373.174	24.3978	424.148	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	440.513	25.5587	432.551	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	446.993	25.6818	430.487	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	492.875	24.9358	373.365	1	0	0	0		$|
object/building/endor/endor_tiki_torch.iff	0	492.554	24.7751	368.366	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_short02.iff	0	359.82	31.7952	422.77	0.963771	0	0.266731	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	334.985	24.3839	251.817	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	362.175	31.7098	297.982	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	304.112	22.9397	252.817	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall02.iff	0	340.923	28.7804	295.382	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall02.iff	0	336.5	31.7098	334.653	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	311.76	28.0903	348.299	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	304.87	23.8589	328.689	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	294.805	24.4264	299.246	0.731689	0	0.681639	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	324.818	27.4784	303.884	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_short02.iff	0	330.451	31.4577	363.317	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	302.112	18.084	356.369	-0.700285	0	0.713864	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	323.891	20.1624	342.323	0.865324	0	0.501213	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	293.177	23.6415	336.894	-0.682221	0	0.731146	0		$|
object/building/kashyyyk/decd_trillium_palm_short02.iff	0	337.375	32.6863	348.992	0.413046	0	0.91071	0		$|
object/building/kashyyyk/decd_trillium_palm_tall01.iff	0	358.662	27.6969	271.343	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	315.038	28.2983	386.197	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	450.055	48.0726	491.513	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	433.936	48.6353	456.867	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	472.002	46.0314	454.226	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	459.886	47.3519	465.637	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	436.782	25.8005	439.126	0.886995	0	-0.461779	0		$|
object/building/kashyyyk/decd_trillium_palm_short02.iff	0	451.646	29.5558	432.396	0.544503	0	0.838759	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	444.887	44.9389	474.363	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	373.947	47.6588	451.081	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	398.586	48.6353	457.637	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	420.534	48.6353	466.441	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	299.912	38.5451	456.142	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall01.iff	0	357.127	45.3804	443.734	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall01.iff	0	391.549	48.6353	458.826	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall02.iff	0	324.216	41.1842	428.63	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	382.758	47.9843	474.521	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	290.243	30.5982	413.54	-0.519099	0	0.854714	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	294.606	16.2456	402.258	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	411.409	15.2786	487.869	0.728272	0	-0.685289	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	373.471	42.5512	482.795	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_short02.iff	0	377.63	26.4853	432.164	0.544503	0	0.838759	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	533.692	38.5451	467.083	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	498.811	42.6444	460.397	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	524.782	39.5216	421.704	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall01.iff	0	493.161	43.564	439.698	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall02.iff	0	498.466	29.9307	406.497	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	459.644	29.9785	431.789	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	518.05	37.9817	367.377	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall01.iff	0	532.812	40.2624	391.15	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_short02.iff	0	502.277	31.1264	371.308	-0.310574	0	0.950549	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall04.iff	0	595.858	27.5596	333.063	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_tall02.iff	0	530.044	25.5499	316.194	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	536.747	38.4235	332.576	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	530.184	39.0332	356.999	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	572.174	39.423	384.311	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	587.744	43.1022	432.738	-0.194548	0	0.980893	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	565.478	37.4405	416.737	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	530.194	22.7445	254.912	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	502.944	23.0291	332.131	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	497.852	25.1807	298.562	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	516.5	23.602	260.32	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	561.462	32.9943	274.446	0.810963	0	-0.585097	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	534.51	44.7883	533.996	0.998382	0.00161768	0.0398253	-0.0405538		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	535.228	59.6144	528.603	0.99875	0	0.049979	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	380.918	58.6293	546.631	0.99875	0	0.049979	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	380.2	43.162	552.024	0.998382	0.00161768	0.0398253	-0.0405538		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	235.32	45.9153	576.488	0.998382	0.00161768	0.0398253	-0.0405538		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	236.038	60.7415	571.095	0.99875	0	0.049979	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	298.489	38.5451	491.52	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	354.46	26.4391	421.328	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	452.521	31.8689	431.308	0.980051	-0.193618	-0.00752376	0.0442219		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	440.581	26.3858	433.822	0.802096	0	0.597195	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	434.616	31.7638	437.82	0.982004	-0.188859	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	449.335	32.0987	436.805	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	439.581	32.1938	440.772	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	448.795	24.5436	434.029	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	456.501	26.2668	314.723	0.972514	0	-0.232843	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	463.883	26.8158	319.147	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	468.959	32.6995	306.745	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	464.324	32.7706	302.518	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	453.034	34.3137	304.561	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	461.053	25.9046	318.966	0.924597	0.298169	0.0883679	0.220016		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s04.iff	0	456.925	26.1066	315.602	0.814612	0.164142	0.507591	0.22763		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	462.865	28.0482	314.499	1	0	0	0		$|
object/building/kashyyyk/decd_trillium_palm_short02.iff	0	443.705	22.3291	438.732	0.19945	0	0.979908	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	497.288	30.8151	376.495	0.996748	0	0	0.0805781		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	497.108	31.581	362.84	0.992168	0.109581	-0.00658275	0.0596016		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	500.673	30.8413	373.016	0.989506	0	0	0.144492		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	500.878	30.839	366.696	0.995953	0	0	0.0898785		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	502.086	31.2058	363.097	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	506.215	30.4322	377.107	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	495.424	26.3144	373.392	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	492.933	25.1567	366.895	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	495.957	31.689	384.654	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	495.227	26.2503	368.363	0.987648	0	0	0.15669		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	454.874	34.3999	310.241	0.97814	0.206982	0.00720445	-0.0186559		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	466.853	33.4944	317.979	0.994597	0.0847449	0.00509081	0.0597475		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	464.64	32.8767	310.793	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	460.272	33.6672	308.766	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	468.325	33.557	310.997	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	374.853	31.1121	429.509	0.993497	-0.0966534	0.00126313	0.0601762		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	371.299	31.184	430.461	0.9769	-0.182886	-0.0742502	0.0818897		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	361.323	30.8718	420.741	0.989663	-0.0499785	0.000249894	-0.134422		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	371.035	26.4224	427.273	0.984734	-0.154296	0.0124734	-0.0796063		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	365.602	26.5618	423.786	0.976546	-0.147669	0.0234275	-0.154928		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	361.199	31.9956	423.878	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	364.952	27.1551	425.073	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	369.168	26.1841	429.157	-0.696707	0	0.717356	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	375.846	32.4479	432.019	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s04.iff	0	379.438	32.2909	433.504	0.972939	-0.141398	0.152467	-0.100751		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	329.592	31.0588	351.883	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	325.166	30.309	362.607	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	339.293	27.0379	353.36	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s04.iff	0	339.315	32.4413	345.179	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	332.916	31.8589	366.342	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	331.689	31.3337	351.049	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	342.106	31.505	348.874	0.994695	0.0947813	-0.00379327	-0.039809		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	336.895	26.8403	353.993	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	338.183	26.9191	361.656	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	341.162	26.5426	352.853	0.999388	-4.42E-10	-1.55E-11	-0.0349929		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	330.252	31.4254	356.292	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	331.733	31.6663	361.325	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	336.005	32.3608	369.976	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	375.458	34.6789	310.244	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	376.368	33.657	301.965	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	391.33	34.9341	302.808	0.995491	0.0948572	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s01.iff	0	384.351	33.9422	297.859	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	373.397	33.8901	305.814	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s02.iff	0	379.797	28.1624	306.182	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	379.889	33.4969	298.981	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	370.139	34.3363	310.515	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	380.022	28.2979	309.101	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	386.476	28.2068	303.66	1	0	0	0		$|
object/building/kashyyyk/ptch_kashyyyk_fern_s03.iff	0	388.465	27.5885	307.437	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	470.351	24.8745	245.168	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	437.308	25.5614	240.22	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	382.575	25.4319	240.39	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	414.581	29.6614	267.413	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	521.469	26.5884	317.17	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	494.981	23.1317	281.983	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	577.867	38.3543	362.053	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	573.27	38.5451	399.311	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	323.208	26.341	288.594	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	289.866	24.5273	316.294	1	0	0	0		$|
object/building/kashyyyk/decd_wasaka_tree_s01.iff	0	539.1	38.1424	449.526	1	0	0	0		$|
object/tangible/spawning/ep3/quest_npc/arena_guard_inner.iff	0	430.679	21.2941	280.743	0.909627	0	-0.415426	0		$|
object/tangible/spawning/kashyyyk/kash_the_arena_control_object.iff	0	411.935	19.6667	359.971	1	0	0	0	theme_park.dungeon.space_dungeon_controller	space_dungeon.name|4|kash_the_arena|space_dungeon.is_active|0|1|$|
object/building/kashyyyk/mun_kash_tree_entrance_door_ground_s01.iff	0	449.274	21.1561	272.389	0.60582	0	0.795602	0		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	442.672	24.604	271.424	0.982004	0	0.188859	0		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	442.671	24.6227	271.47	0.00903785	0.188851	0.00173818	0.981963		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	444.169	24.6071	276.524	0.982004	0	0.188859	0		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	444.169	24.6259	276.569	0.00903785	0.188851	0.00173818	0.981963		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	442.309	25.3838	270.551	0.00903785	0.188851	0.00173818	0.981963		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	444.474	25.258	277.498	0.00903785	0.188851	0.00173818	0.981963		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	444.737	26.0193	278.445	0.00903785	0.188851	0.00173818	0.981963		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	445.205	27.6087	279.4	0.00903785	0.188851	0.00173818	0.981963		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	441.926	26.573	269.602	0.00903785	0.188851	0.00173818	0.981963		$|
object/building/kashyyyk/thm_kash_column_wood.iff	0	441.633	27.8494	268.63	0.00903785	0.188851	0.00173818	0.981963		$|
