server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	265.333	10.4424	165.027	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	282.164	11.5686	222.906	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	250.123	12.2016	242.071	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	183.466	13.2242	243.021	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	169.597	12.9804	268.221	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	233.675	12.69	326.622	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	246.175	12.5098	317.735	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	231.345	12.5098	308.761	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	194.302	12.1842	351.848	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	201.343	12.7831	316.515	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	113.101	12.1602	374.229	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	87.7257	12.2771	378.483	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	83.7653	12.0392	407.934	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	104.836	11.8824	394.328	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	131.793	11.8824	400.019	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	157.937	12.8136	423.92	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	241.009	12.1646	445.094	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	229.674	11.7912	420.632	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	215.081	12.0177	419.137	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	270.553	10.5768	358.875	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	294.527	10	344.055	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	311.019	10.5656	313.904	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	297.463	11.4051	318.623	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	388.048	12.2693	339.114	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	356.827	12.5358	415.835	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	348.708	11.9837	431.216	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	367.758	12.637	443.053	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	364.788	11.7173	429.265	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	441.734	12.5122	463.75	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	457.576	12.4768	450.21	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/tangible/spawning/kashyyyk/bocctyyy_bet_spawner.iff	0	464.32	12.0496	470.066	1	0	0	0	theme_park.kashyyyk.bocctyyy_bet_spawner	intSpawnCount|0|3|registerWithController|0|1|$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	0.575134	-1.76459	71.2724	-0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	46.3033	-1.96065	0.0343475	-3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	180.894	-1.42202	1.36923	-3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	327.18	-1.47284	1.21646	-3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	459.605	-1.34059	1.75249	-3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	510.008	-2.05727	46.6136	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	490.821	-1.7955	166.996	0.84969	0	0.527282	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	510.452	-1.05453	485.877	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	482.897	-1.3163	386.766	0.448779	0	0.893643	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	460.85	-0.8131	511.874	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	314.015	-0.336162	511.014	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	167.386	0.0730762	511.096	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	46.1213	0.744515	507.167	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	12.6688	0.618175	455.388	-0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	32.3464	0.359854	368.878	-0.267115	0	0.963665	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	105.732	-0.0233918	265.851	-0.68193	0	0.731417	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_corner_s01.iff	0	44.2286	-0.707643	144.18	0.724835	0	-0.688922	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	56.2935	-2.07052	163.925	0.985517	0	-0.169575	0		$|
object/building/kashyyyk/poi_kash_all_treewall_lg_s01.iff	0	451.88	-0.215139	278.665	0.703562	0	0.710633	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	2.07866	14.2473	67.3334	-0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	65.3357	16.4648	4.76553	3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	183.511	18.2616	8.83699	3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	332.542	17.0812	3.19548	3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	473.964	18.6455	12.3549	3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	501.095	18.5657	78.9744	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	478.183	15.9109	174.019	0.854921	0	0.518759	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	447.012	17.0421	280.298	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	483.758	17.0901	400.198	0.4263	0	0.904582	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	499.484	17.1727	466.033	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	444.878	14.6166	508.205	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	291.485	17.6991	504.541	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	144.595	18.5327	494.688	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	17.1178	20.0418	503.195	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	23.9008	19.5603	447.191	-0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	52.2044	15.7299	360.426	-0.286334	0	0.95813	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	111.919	14.4338	265.007	-0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_med_s01.iff	0	49.4397	17.9452	155.667	0.989448	0	-0.144887	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	13.1948	15.1455	98.6514	-0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	95.1988	12.5808	8.95792	3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	276.389	18.1694	4.10936	3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	438.268	15.7663	13.0858	3.20E-08	0	1	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	482.207	20.4235	72.918	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	476.547	19.1375	162.884	0.860066	0	0.510183	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	445.518	23.2811	280.599	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	487.052	19.3425	404.489	0.389785	0	0.920906	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	497.846	17.3048	461.828	0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	443.041	13.514	501.837	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	255.642	18.6222	494.165	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	95.2412	16.6735	494.332	1	0	0	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	34.7141	20.7079	444.845	-0.707107	0	0.707107	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	45.1126	11.4148	378.466	-0.276738	0	0.960945	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	115.322	11.2705	252.17	-0.68193	0	0.731417	0		$|
object/building/kashyyyk/poi_kash_all_treewall_sm_a1_s01.iff	0	56.1169	14.9194	140.778	0.98097	0	-0.194157	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall08.iff	0	414.176	-30.5047	1.47899	-0.581683	0	0.813416	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	420.977	11.0716	227.697	1	0	0	0		$|
object/static/item/eqp_camping_tent_s3.iff	0	78.285	12.4395	56.5905	1	0	0	0		$|
object/static/item/eqp_camping_tent_s3.iff	0	55.5166	12.0947	42.6462	0.50622	0	0.862404	0		$|
object/building/kashyyyk/thm_kash_guard_hut.iff	0	81.9538	11.894	67.8055	-0.380925	0	0.924606	0		$|
object/building/kashyyyk/poi_kash_hunting_camp_tent.iff	0	86.1448	11.8912	82.381	0.870293	0	0.492535	0		$|
object/static/item/eqp_camping_pavilion_s1.iff	0	69.9213	12.6338	44.2096	0.865324	0	0.501213	0		$|
object/static/item/item_medic_bacta_tank.iff	0	74.6674	12.9081	47.1284	0.738056	0	0.67474	0		$|
object/static/item/item_medic_bacta_tank_advanced.iff	0	74.3008	12.6667	48.0027	-0.174661	0	0.984629	0		$|
object/static/item/item_medic_bacta_tank_advanced.iff	0	74.6826	12.9804	46.197	0.789992	0	-0.613117	0		$|
object/static/item/item_medic_bag.iff	0	73.9306	12.6186	48.3063	-0.637151	0	0.770739	0		$|
object/static/item/item_medic_medpack_lg.iff	0	74.5436	12.9643	45.749	-0.151256	0.0346188	0.962988	0.220404		$|
object/static/structure/tatooine/debris_tatt_crate_1.iff	0	65.3649	12.8235	39.0866	0.514819	0	0.857299	0		$|
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	65.1568	12.7099	39.8812	0.955337	0	0.29552	0		$|
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	64.0605	12.7763	39.3009	0.993956	0	0.109778	0		$|
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	63.2838	12.5543	40.0673	0.935897	0	0.352274	0		$|
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	62.7286	12.6216	39.3007	0.904751	0	-0.42594	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	35.4017	10.9839	102.823	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	23.0284	15.6616	42.9308	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall04.iff	0	68.0563	-1.39635	114.586	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	113.358	27.7292	65.7403	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	148.029	-0.202578	44.7306	0.990216	0	-0.139543	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall07.iff	0	168.312	4.62661	35.3281	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	177.751	15.0972	43.7613	0.593818	0	0.804599	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	179.424	15.3127	40.6134	0.184729	0	0.982789	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	181.591	15.1416	40.1081	0.0307915	0	0.999526	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	181.597	15.258	37.8482	-0.0990409	0	0.995083	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	182	16.5689	35.5183	-0.232068	0	0.972699	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	159.67	-2.77858	117.661	0.886995	0	-0.461779	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	168.217	17.7876	124.126	-0.150225	0	0.988652	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	170.02	16.8054	126.516	0.233617	0	0.972329	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	168.591	17.2036	128.902	0.425219	0	0.905091	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	249.1	0.887644	108.47	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall07.iff	0	273.52	-4.42809	51.3428	-0.613746	0	0.789504	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	323.282	3.73737	115.013	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	333.19	32.9825	119.954	0.510526	0	0.859862	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	328.089	33.607	109.366	0.953847	0	-0.300293	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall07.iff	0	447.04	9.15015	114.77	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	450.537	22.1959	116.064	0.99955	0	-0.0299955	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	188.681	21.9669	177.104	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	259.5	6.0313	184.284	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	251.932	22.3634	137.309	-0.531861	0	0.846832	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall08.iff	0	347.207	-28.7985	206.172	0.939373	0	0.342898	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall04.iff	0	420.306	12.3765	280.83	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall08.iff	0	279.416	-7.88018	278.839	0.13538	0	0.990794	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	463.652	10.2894	413.973	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall04.iff	0	491.929	12.8667	451.886	0.465504	0	0.885046	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	403.461	1.91945	463.686	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	453.245	13.6415	502.994	0.90687	0	0.421411	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall08.iff	0	373.966	-37.6228	372.254	-0.294759	0	0.955572	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall07.iff	0	331.701	10.4545	472.065	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	336.141	27.2107	470.194	-0.545744	0.192725	0.804952	-0.130664		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	346.168	26.6986	472.901	-0.0207949	0	0.999784	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall04.iff	0	315.802	12.0388	438.935	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	312.528	26.5488	439.927	-0.133312	0.163204	0.975661	-0.0606483		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	314.128	25.3562	444.86	0.113956	0	0.993486	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall04.iff	0	247.982	7.6891	349.174	-0.202787	0	0.979223	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	283.139	8.48083	459.366	-0.153593	0	0.988134	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	206.837	14.608	478.943	0.872745	0	-0.488177	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	209.092	22.6081	479.687	-0.37166	0	0.928369	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	210.152	22.2391	481.346	0.328017	0	0.944672	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall07.iff	0	184.458	9.71945	463.05	0.99955	0	-0.0299955	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	190.235	14.2793	458.278	-0.667463	0	0.744643	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	186.466	14.2555	459.019	0.982936	0	-0.183947	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	197.995	16.162	461.263	-0.413046	0	0.91071	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	142.906	3.61309	463.524	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	155.237	20.4252	462.216	-0.137675	0.315921	0.937597	-0.0463893		$|
object/building/kashyyyk/decd_wroshyr_tree_tall04.iff	0	93.7446	1.38757	452.844	0.721347	-0.00692524	-0.692501	0.00721369		$|
object/building/kashyyyk/decd_wroshyr_tree_tall02.iff	0	54.1582	16.5812	399.418	-0.444662	0	0.895699	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall01.iff	0	81.2934	9.49365	379.019	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall06.iff	0	106.833	2.5171	353.453	0.609791	0	0.792563	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	104.873	21.622	352.645	0.900447	0	0.434965	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall09.iff	0	145.127	16.9047	317.769	0.891568	0	0.452886	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	157.237	22.5014	309.412	-0.420784	0.196902	0.880521	-0.0940955		$|
object/building/kashyyyk/decd_wroshyr_tree_tall07.iff	0	123.044	16.8926	258.156	1	0	0	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	135.774	21.5695	262.587	0.201774	0.0977592	0.974331	0.020245		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	137.069	24.3603	258.795	0.0386286	0.169052	0.984827	0.00663087		$|
object/tangible/spawning/ep3/quest_npc/etyyy_pilot_from_bocctyyy.iff	0	55.2137	11.4164	71.9402	0.510535	0	0.859857	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	223.49	9.25263	72.9583	0.973666	0	0.227978	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	147.364	20.4366	63.979	0.844588	0	0.535416	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	231.732	10.8857	136.726	0.836463	0	0.548024	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	373.202	12.9889	67.3692	0.973666	0	0.227978	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	401.91	10.721	141.739	0.96639	0	-0.257081	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	317.735	5.3872	180.388	0.998201	0	0.059964	0		$|
object/building/kashyyyk/decd_wroshyr_tree_tall05.iff	0	229.813	8.15993	237.895	0.973666	0	0.227978	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	232.494	14.5156	235.292	0.376297	0	0.926499	0		$|
object/building/kashyyyk/decd_wroshyr_root_s02.iff	0	232.127	14.3859	233.833	-0.431176	0	0.902268	0		$|
object/building/kashyyyk/decd_wroshyr_root_s01.iff	0	228.793	12.23	233.088	0.983844	0	-0.17903	0		$|
