object/static/structure/military/military_column_weak_imperial_style_01.iff	2		18.1064	-0.134201	-25.1099	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	2		8.00488	0	77.29	52.7121
object/static/structure/tatooine/palette_supply_01.iff	2		9.68262	0	77.3296	0
object/static/structure/tatooine/antenna_tatt_style_1.iff	2		14.4966	1.3841	-28.1899	0
object/static/structure/dantooine/dant_fence_8m.iff	2		13.4497	0	-34.0801	0
object/static/structure/dantooine/dant_fence_8m.iff	2		17.7642	-0.1306	-29.77	90
object/static/structure/dantooine/dant_fence_8m.iff	2		9.12207	0	-29.8101	-90
object/static/structure/dantooine/dant_fence_8m.iff	2		13.5054	0	-25.3999	0
object/building/military/military_outpost_guard_house_imperial.iff	2		-9.78125	0	-29.0303	-90
object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	3		-1.52295	0	-20.8701	0
object/static/structure/general/banner_imperial_style_01.iff	3		-3.2793	0	-32.8804	90
object/static/structure/military/military_column_weak_imperial_style_01.iff	3		9.0625	0	-25.27	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	3		8.99463	0	-34.3701	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	3		17.9009	0.0557022	-34.27	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	3		18.1064	-0.134201	-25.1099	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	3		8.00488	0	77.29	52.7121
object/static/structure/tatooine/palette_supply_01.iff	3		9.68262	0	77.3296	0
object/static/structure/corellia/corl_power_arial_prime.iff	3		-2.71045	6.9518	-22.9399	90
object/static/structure/corellia/corl_power_arial_prime.iff	3		13.4351	-0.695702	-26.29	0
object/static/structure/corellia/corl_power_arial_thin.iff	3		8.9873	3.3913	-35.04	0
object/static/structure/tatooine/antenna_tatt_style_1.iff	3		14.4966	1.3841	-28.1899	0
object/static/structure/dantooine/dant_fence_8m.iff	3		13.4497	0	-34.0801	0
object/static/structure/dantooine/dant_fence_8m.iff	3		17.7642	-0.1306	-29.77	90
object/static/structure/dantooine/dant_fence_8m.iff	3		9.12207	0	-29.8101	-90
object/static/structure/dantooine/dant_fence_8m.iff	3		13.5054	0	-25.3999	0
object/building/military/military_outpost_guard_house_imperial.iff	3		-9.78125	0	-29.0303	-90
restuss_imperial_lt_wulf	"0,1"		-4	0	-27	88
restuss_imperial_lt_wulf	"2,3"		-7	7	-32	-170
