name	x	y	z	radius	density	facingPercent	facingA	facingR	facingG	facingB	facingRampA	facingRampR	facingRampG	facingRampB	orientedA	orientedR	orientedG	orientedB	orientedRampA	orientedRampR	orientedRampG	orientedRampB	ambientSound	ambientSoundVolume	cameraJitter	effectReactor	effectEngine	effectShields	lightningFrequency	lightningDurationMax	lightningDamageMin	lightningDamageMax	lightningAppearace	lightningA	lightningR	lightningG	lightningB	lightningRampA	lightningRampR	lightningRampG	lightningRampB	lightningSound	lightningSoundLoop	lightningHitEffectClient	lightningHitEffectServer	environmentalDamageFrequency	environmentalDamage	environmentalDamageEffect	shaderIndex
dathomir_nebula_6	-3107	-3178	-7495	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_7	-3095	-2123	-7117	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_8	-3164	-42	-6462	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_9	-3106	-682	-6686	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_10	-3305	99	-6426	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_11	-5806	-2666	-7041	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_12	-6292	-4224	-7215	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_13	-8000	-8000	-7733	500	0.4	0.9	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2	3	200	350	appearance/pt_nebulae_white_02.ltn	0.1	0.7	0.5	0.5	0.4	0.8	0	0	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_14	-7552	-7424	-7568	2000	0.6	0.6	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2													sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_15	-3152	-608	-6640	2000	0.6	0.6	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2													sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_16	-5240	-3802	-7059	2000	0.6	0.6	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2													sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_17	-4152	-2132	-6833	2000	0.6	0.6	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2													sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
dathomir_nebula_18	-6648	-5972	-7668	2000	0.6	0.6	0.4	1	0	0	0.8	0.6	0	0	0.9	0.8	0	0	0.9	0.7	0	0	sound/amb_neb_desert_sands_lp.snd	0.3					0.2													sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
more_orange_1	962	-245	2163	1750	0.3		0.3	1	0.4	0.1		1	0.3	0.3	0.3	1	0.3	0.3		1	0.8	0.1	sound/amb_neb_desert_sands_lp.snd	0.3																									1
