name	x	y	z	radius	density	facingPercent	facingA	facingR	facingG	facingB	facingRampA	facingRampR	facingRampG	facingRampB	orientedA	orientedR	orientedG	orientedB	orientedRampA	orientedRampR	orientedRampG	orientedRampB	ambientSound	ambientSoundVolume	cameraJitter	effectReactor	effectEngine	effectShields	lightningFrequency	lightningDurationMax	lightningDamageMin	lightningDamageMax	lightningAppearace	lightningA	lightningR	lightningG	lightningB	lightningRampA	lightningRampR	lightningRampG	lightningRampB	lightningSound	lightningSoundLoop	lightningHitEffectClient	lightningHitEffectServer	environmentalDamageFrequency	environmentalDamage	environmentalDamageEffect	shaderIndex
main	-3200	700	3500	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0.1	2	10	57	appearance/pt_nebulae_white_02.ltn	0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main_top	-3200	1100	3500	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0.1	2	10	57	appearance/pt_nebulae_white_02.ltn	0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-2900	600	3500	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-3500	600	3500	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-3200	600	3700	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-3200	600	3200	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-3100	600	3600	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-3300	600	3600	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-3300	600	3400	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main	-3000	600	3400	250	0.8			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
main smoke	-1000	800	1000	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0.1	2	10	57	appearance/pt_nebulae_white_02.ltn	0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main_top smoke	-1000	1300	1000	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0.1	2	10	57	appearance/pt_nebulae_white_02.ltn	0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-700	800	1000	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-1300	800	1000	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-1000	800	1300	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-1000	800	700	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-700	800	1300	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-1300	800	700	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-1300	800	1300	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-700	800	700	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3200	800	3500	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0.1	2	10	57	appearance/pt_nebulae_white_02.ltn	0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main_top smoke	-3200	1300	3500	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0.1	2	10	57	appearance/pt_nebulae_white_02.ltn	0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-2900	800	3500	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3500	800	3500	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3200	800	3700	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3200	800	3200	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3100	800	3600	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3300	800	3600	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3300	800	3400	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
main smoke	-3000	800	3400	600	0.6			1	0.5	0.1		0	0	0		1	0.4	0.1		0.2	0	0	sound/amb_neb_desert_sands_lp.snd	0.5					0	2	10	57		0.5	1	0.5	0.2	0.4	1	0.2	0.2	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
