name	x	y	z	radius	density	facingPercent	facingA	facingR	facingG	facingB	facingRampA	facingRampR	facingRampG	facingRampB	orientedA	orientedR	orientedG	orientedB	orientedRampA	orientedRampR	orientedRampG	orientedRampB	ambientSound	ambientSoundVolume	cameraJitter	effectReactor	effectEngine	effectShields	lightningFrequency	lightningDurationMax	lightningDamageMin	lightningDamageMax	lightningAppearace	lightningA	lightningR	lightningG	lightningB	lightningRampA	lightningRampR	lightningRampG	lightningRampB	lightningSound	lightningSoundLoop	lightningHitEffectClient	lightningHitEffectServer	environmentalDamageFrequency	environmentalDamage	environmentalDamageEffect	shaderIndex
bg	5000	-8000	6000	6000	0.5	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.5	0.8	0.4	0.5	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
bg_add	0	-8000	0	3000	0.7	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.55	0.8	0.5	0.58	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
bg_add	1000	-6000	3000	3000	0.7	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.4	0.3	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
scrap_heap_nebula	-11128	1562	535	1000	0.7	0.5	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.4	0.4	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
scrap_heap_nebula_b	-11166	2070	14	700	0.7	0.5	0.8	0.3	0.7	0.3		0.3	0.7	0.5	0.8	0.3	0.5	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
scrap_heap_nebula_c	-10537	1408	703	500	0.6	0.5	0.8	0.3	0.7	0.3		0.3	0.7	0.6	0.8	0.4	0.3	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
scrap_heap_nebula_d	-10919	1475	786	500	0.6	0.5	0.8	0.3	0.7	0.3		0.3	0.7	0.6	0.8	0.4	0.3	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
scrap_heap_nebula_e	-10995	1547	868	200	0.7	0.5	0.8	0.3	0.7	0.3		0.3	0.7	0.5	0.8	0.3	0.3	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
scrap_heap_nebula_f	-10728	1958	211	200	0.7	0.5	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.4	0.5	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	10	57	appearance/pt_nebulae_white_02.ltn	0.1	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
imperial_nebula_base	7611	1529	2003	2000	0.9	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.3	0.4	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.2	2	20	57	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
imperial_nebula_a	6364	1315	2117	1000	0.5	0.8	0.8	0.3	0.7	0.3		0.3	0.7	0.5	0.8	0.4	0.5	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	10	30	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
imperial_nebula_b	7767	2104	871	700	0.9	0.35	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.3	0.4	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	20	34	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
imperial_nebula_c	7261	96	1240	1000	0.7	0.45	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.4	0.4	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	10	60	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
imperial_nebula_d	7101	620	1511	500	0.3	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.6	0.8	0.5	0.4	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	10	25	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
miners_nebula_base	3711	3156	7034	2000	0.4	0.45	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.4	0.4	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	10	16	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				1
miners_nebula_a	3731	3553	6581	700	0.5	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.5	0.8	0.4	0.5	0.4	0.5		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	1	10	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
miners_nebula_b	3364	2373	7309	500	0.5	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.6	0.8	0.3	0.5	0.4	0.6		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	1	5	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
miners_nebula_c	3220	2518	6266	700	0.5	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.3	0.5	0.4	0.6		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	1	5	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
miners_nebula_d	3257	2508	6696	1000	0.3	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.5	0.8	0.4	0.5	0.4	0.6		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	1	5	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
miners_nebula_3	3764	3756	6789	1000	0.5	0.4	0.8	0.3	0.7	0.3		0.3	0.7	0.7	0.8	0.4	0.5	0.4	0.6		0.7	0.3	sound/amb_neb_desert_sands_lp.snd	0.5					0.4	2	1	5	appearance/pt_nebulae_white_02.ltn	0.4	1	1	1	0.4	0	1	1	sound/amb_neb_desert_sands_strk.snd	sound/item_fwks_sparkler_lp.snd	clienteffect/combat_ship_hit_shield.cef	clienteffect/combat_ship_hit_armor.cef				0
