messagePlayers:heroic_tusken_kav_rescue_south:object/mobile/heroic_tusken_kav_golder.iff		sr1
delayAction:perform_rescue_action:120		sr1
"waitForComplete:triggerId:end_phase_two:starport_staff,university_staff,hospital_staff,watto_staff,cloning_staff,combat_staff"		
messageTo;starport;waitForComplete;string:waitForComplete=expert		arrive_starport
messageTo;watto;waitForComplete;string:waitForComplete=expert		arrive_watto
messageTo;university;waitForComplete;string:waitForComplete=expert		arrive_university
messageTo;hospital;waitForComplete;string:waitForComplete=expert		arrive_medical
messageTo;hotel;waitForComplete;string:waitForComplete=citizen		arrive_hotel
messageTo;cloning;waitForComplete;string:waitForComplete=expert		arrive_cloning
messageTo;combat;waitForComplete;string:waitForComplete=expert		arrive_combat
waitForComplete:triggerId:one:citizen_died		
"waitForComplete:triggerId:five:citizen_died,citizen_died,citizen_died,citizen_died,citizen_died"		
"waitForComplete:triggerId:ten:citizen_died,citizen_died,citizen_died,citizen_died,citizen_died,citizen_died,citizen_died,citizen_died,citizen_died,citizen_died"		
messagePlayers:heroic_tusken_kav_citizen_one:object/mobile/heroic_tusken_kav_golder.iff		one
messagePlayers:heroic_tusken_kav_citizen_five:object/mobile/heroic_tusken_kav_golder.iff		five
messagePlayers:heroic_tusken_kav_citizen_ten:object/mobile/heroic_tusken_kav_golder.iff		ten
delayAction:10_citizens_fail:10		ten											
messagePlayers:heroic_tusken_kav_fail_10_citizen:object/mobile/heroic_tusken_kav_golder.iff		10_citizens_fail											
delayAction:fail_instance:10		ten											
delayAction:fail_instance:10		golder_died											
messagePlayers:heroic_tusken_kav_alas_am_dead:object/mobile/heroic_tusken_kav_golder.iff		golder_died											
signalMaster;instanceFailed;none		fail_instance											
delayAction:p1pat1:600		cantina_captured											
delayAction:p1pat2:780		cantina_captured											
delayAction:p1pat3:960		cantina_captured											
delayAction:p1pat4:1140		cantina_captured											
pathPoint:rad1				131	0	-296							"p1pat1:patrol:rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9"
pathPoint:rad2				105	0	-253							
pathPoint:rad3				59	0	-256							
pathPoint:rad4				-13	0	-129							
pathPoint:rad5				-17	0	-34							
pathPoint:rad6				22	0	89							
pathPoint:rad7				41	0	120								
pathPoint:rad8				28	0	184								
pathPoint:rad9				25	0	289								
heroic_tusken_warlord	p1_pat	p1pat1		150	0	-327			string:patrol_path=p1pat1					75
heroic_tusken_berserker	p1_pat	p1pat1		154	0	-334			string:patrol_path=p1pat1					75
heroic_tusken_berserker	p1_pat	p1pat1		157	0	-339			string:patrol_path=p1pat1					75
heroic_tusken_berserker	p1_pat	p1pat1		159	0	-342			string:patrol_path=p1pat1					75
heroic_tusken_berserker	p1_pat	p1pat1		162	0	-347			string:patrol_path=p1pat1					75
pathPoint:tom1				-116	0	-284								
pathPoint:tom2				-82	0	-161								
pathPoint:tom3				-102	0	11								
pathPoint:tom4				-30	0	39								
pathPoint:tom5				-78	0	111								
pathPoint:tom6				6	0	47								
pathPoint:tom7				116	0	48								
pathPoint:tom8				175	0	32								
pathPoint:tom9				290	0	70							"p1pat2:patrol:tom1,tom2,tom3,tom4,tom5,tom6,tom7,tom8,tom9"	
heroic_tusken_warlord	p1_pat	p1pat2		-123	0	-303			string:patrol_path=p1pat2					75
heroic_tusken_berserker	p1_pat	p1pat2		-126	0	-308			string:patrol_path=p1pat2					75
heroic_tusken_berserker	p1_pat	p1pat2		-128	0	-313			string:patrol_path=p1pat2					75
heroic_tusken_berserker	p1_pat	p1pat2		-131	0	-319			string:patrol_path=p1pat2					75
heroic_tusken_berserker	p1_pat	p1pat2		-133	0	-324			string:patrol_path=p1pat2					75
pathPoint:roy1				-252	0	79								
pathPoint:roy2				-192	0	68								
pathPoint:roy3				-175	0	49								
pathPoint:roy4				-112	0	67								
pathPoint:roy5				-96	0	103								
pathPoint:roy6				-79	0	148								
pathPoint:roy7				-49	0	170								
pathPoint:roy8				27	0	141								
pathPoint:roy9				82	0	113								
pathPoint:roy10				95	0	86								
pathPoint:roy11				57	0	-43								
pathPoint:roy12				1	0	-132							"p1pat3:patrol:roy1,roy2,roy3,roy4,roy5,roy6,roy7,roy8,roy9,roy10,roy11,roy12"	
heroic_tusken_warlord	p1_pat	p1pat3		-252	0	76			string:patrol_path=p1pat3					75
heroic_tusken_berserker	p1_pat	p1pat3		-258	0	77			string:patrol_path=p1pat3					75
heroic_tusken_berserker	p1_pat	p1pat3		-264	0	78			string:patrol_path=p1pat3					75
heroic_tusken_berserker	p1_pat	p1pat3		-269	0	79			string:patrol_path=p1pat3					75
heroic_tusken_berserker	p1_pat	p1pat3		-274	0	80			string:patrol_path=p1pat3					75
pathPoint:sam1				-131	0	289								
pathPoint:sam2				-86	0	262								
pathPoint:sam3				-58	0	283								
pathPoint:sam4				-29	0	269								
pathPoint:sam5				-23	0	250								
pathPoint:sam6				2	0	226								
pathPoint:sam7				30	0	201								
pathPoint:sam8				26	0	158								
pathPoint:sam9				34	0	114								
pathPoint:sam10				-17	0	24								
pathPoint:sam11				37	0	-65								
pathPoint:sam12				0	0	-124								
pathPoint:sam13				-75	0	-170								
pathPoint:sam14				23	0	-189								
pathPoint:sam15				55	0	-256							"p1pat4:patrol:sam1,sam2,sam3,sam4,sam5,sam6,sam7,sam8,sam9,sam10,sam11,sam12,sam13,sam14,sam15"	
heroic_tusken_warlord	p1_pat	p1pat4		-130	0	287			string:patrol_path=p1pat4					75
heroic_tusken_berserker	p1_pat	p1pat4		-134	0	289			string:patrol_path=p1pat4					75
heroic_tusken_berserker	p1_pat	p1pat4		-139	0	292			string:patrol_path=p1pat4					75
heroic_tusken_berserker	p1_pat	p1pat4		-145	0	295			string:patrol_path=p1pat4					75
heroic_tusken_berserker	p1_pat	p1pat4		-149	0	298			string:patrol_path=p1pat4					75
objVarAction:p1_pat:set:respawn:int:-1		start_phase_three												
delayAction:start_king_path:15		start_phase_three												
messagePlayers:heroic_tusken_kav_king_incoming:object/mobile/heroic_tusken_kav_golder.iff		start_king_path												
heroic_tusken_macy_malo	macy	spawn_macy						theme_park.heroic.tusken.macy_malo						
pathPoint:king_end				20	0	-29								
pathPoint:guard_1				9.6	0	-30							
pathPoint:guard_2				18.64	0	-20							
pathPoint:guard_3				25.45	0	-21							
pathPoint:guard_4				10	0	-37							
pathPoint:final_view				42	0	-53							
pathPoint:sp_view				14	0	-122							
pathPoint:com_view				43	0	-237							
pathPoint:start				115	0	-260							
delayAction:warlord2:2		start_king_path											
delayAction:warlord3:4		start_king_path											
delayAction:warlord4:6		start_king_path											
delayAction:warlord5:8		start_king_path											
delayAction:hg1:82		start_king_path											"end1:patrolOnce:start,com_view,sp_view,final_view,guard_1"
delayAction:hg2:84		start_king_path											"end2:patrolOnce:start,com_view,sp_view,final_view,guard_2"
delayAction:hg3:86		start_king_path											"end3:patrolOnce:start,com_view,sp_view,final_view,guard_3"
delayAction:hg4:88		start_king_path											"end4:patrolOnce:start,com_view,sp_view,final_view,guard_4"
delayAction:hg5:90		start_king_path											"end_king:patrolOnce:start,com_view,sp_view,final_view,king_end"
heroic_tusken_warlord	warlord1	start_king_path		125	0	-288			string:patrol_path=end1	OnArrivedAtLocation:guard_1:toggleInvulnerable	1		
heroic_tusken_warlord	warlord2	warlord2		125	0	-288			string:patrol_path=end2	OnArrivedAtLocation:guard_2:toggleInvulnerable	1		
heroic_tusken_warlord	warlord3	warlord3		125	0	-288			string:patrol_path=end3	OnArrivedAtLocation:guard_3:toggleInvulnerable	1		
heroic_tusken_warlord	warlord4	warlord4		125	0	-288			string:patrol_path=end4	OnArrivedAtLocation:guard_4:toggleInvulnerable	1		
heroic_tusken_warlord	warlord5	warlord5		125	0	-288			string:patrol_path=end_king	OnArrivedAtLocation:king_end:toggleInvulnerable	1		
heroic_tusken_honor_guard	guard1	hg1		125	0	-288			string:patrol_path=end1	OnArrivedAtLocation:guard_1:toggleInvulnerable	1		
heroic_tusken_honor_guard	guard2	hg2		125	0	-288			string:patrol_path=end2	OnArrivedAtLocation:guard_2:toggleInvulnerable	1		
heroic_tusken_honor_guard	guard3	hg3		125	0	-288			string:patrol_path=end3	OnArrivedAtLocation:guard_3:toggleInvulnerable	1		
heroic_tusken_honor_guard	guard4	hg4		125	0	-288			string:patrol_path=end4	OnArrivedAtLocation:guard_4:toggleInvulnerable	1		
heroic_tusken_king	tusken_king	hg5		125	0	-288		theme_park.heroic.tusken.tusken_king	string:patrol_path=end_king	"OnDeath:signalMaster:kingDied:none,OnArrivedAtLocation:king_end:toggleInvulnerable,OnArrivedAtLocation:king_end:triggerId:king_arrive,OnDeath:triggerId:king_died"	1		
"messageTo;cantina;triggerFired;string:triggerType=triggerId,string:triggerName=do_final_move"		start_king_path											
messageTo;tusken_king;setupSquad;none		king_arrive											
deleteSpawn:macy:none		start_king_path											
"messageTo;slumsouth1;triggerFired;string:triggerType=triggerId,string:triggerName=remove_citizen"		start_phase_three											
"messageTo;rescuewest;triggerFired;string:triggerType=triggerId,string:triggerName=remove_citizen"		start_phase_three											
"messageTo;medium;triggerFired;string:triggerType=triggerId,string:triggerName=remove_citizen"		start_phase_three						
object/tangible/ground_spawning/patrol_waypoint.iff	quest					-3		theme_park.heroic.tusken.tusken_quest_tracker
messageTo;quest;questUpdate;string:update=heroic_tusken_cantina		cantina_captured						
messageTo;quest;questUpdate;string:update=heroic_tusken_starport		update_starport						
messageTo;quest;questUpdate;string:update=heroic_tusken_watto		update_watto						
messageTo;quest;questUpdate;string:update=heroic_tusken_combat		update_combat						
messageTo;quest;questUpdate;string:update=heroic_tusken_university		update_university						
messageTo;quest;questUpdate;string:update=heroic_tusken_medcenter		update_medcenter						
messageTo;quest;questUpdate;string:update=heroic_tusken_cloning		update_cloning						
messageTo;quest;questUpdate;string:update=heroic_tusken_hotel		update_hotel						
messageTo;quest;questUpdate;string:update=heroic_tusken_starport_crew_01		update_sp1						
messageTo;quest;questUpdate;string:update=heroic_tusken_starport_crew_02		update_sp2						
messageTo;quest;questUpdate;string:update=heroic_tusken_starport_crew_03		update_sp3						
messageTo;quest;questUpdate;string:update=heroic_tusken_watto_crew_01		update_watto1						
messageTo;quest;questUpdate;string:update=heroic_tusken_watto_crew_02		update_watto2						
messageTo;quest;questUpdate;string:update=heroic_tusken_watto_crew_03		update_watto3						
messageTo;quest;questUpdate;string:update=heroic_tusken_combat_crew_01		update_combat1
messageTo;quest;questUpdate;string:update=heroic_tusken_combat_crew_02		update_combat2
messageTo;quest;questUpdate;string:update=heroic_tusken_combat_crew_03		update_combat3
messageTo;quest;questUpdate;string:update=heroic_tusken_university_crew_01		update_univ1
messageTo;quest;questUpdate;string:update=heroic_tusken_university_crew_02		update_univ2
messageTo;quest;questUpdate;string:update=heroic_tusken_university_crew_03		update_univ3
messageTo;quest;questUpdate;string:update=heroic_tusken_medcenter_crew_01		update_med1
messageTo;quest;questUpdate;string:update=heroic_tusken_medcenter_crew_02		update_med2
messageTo;quest;questUpdate;string:update=heroic_tusken_medcenter_crew_03		update_med3
messageTo;quest;questUpdate;string:update=heroic_tusken_cloning_crew_01		update_cloning1
messageTo;quest;questUpdate;string:update=heroic_tusken_cloning_crew_02		update_cloning2
messageTo;quest;questUpdate;string:update=heroic_tusken_cloning_crew_03		update_cloning3
messageTo;quest;questUpdate;string:update=citizen_died		cit_dead
messageTo;quest;questUpdate;string:update=heroic_tusken_phase3_complete		king_died
bumpSession:default		end_phase_two
"messageTo;cantina;triggerFired;string:triggerType=triggerId,string:triggerName=phase_three_delay"		end_phase_two
