delayAction:message_bomb_droids_charge:43		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:46		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:47		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:50		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:51		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_intermission:55		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:55		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:56		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:58		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:59		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:61		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:61		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:62		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_intermission:66		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:66		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:67		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:68		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:69		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:70		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_bomb_droids:70		message_start_encounter	r1	0	0	10	0
delayAction:message_bomb_droids_charge:71		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_droidekas:80		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_droideka_charge1:81		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_droideka_charge2:81		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_droideka_charge3:81		message_start_encounter	r1	0	0	10	0
delayAction:message_ig88_droideka_charge4:81		message_start_encounter	r1	0	0	10	0
messageTo;ig88;shoutDroidekas;none		message_ig88_droidekas	r1	0	0	10	0				
heroic_ig88_droideka	droideka1	message_ig88_droidekas	r1	20	0	-22	0				
heroic_ig88_droideka	droideka2	message_ig88_droidekas	r1	-20	0	43	0				
heroic_ig88_droideka	droideka3	message_ig88_droidekas	r1	-20	0	-22	0				
heroic_ig88_droideka	droideka4	message_ig88_droidekas	r1	20	0	43	0				
messageTo;droideka1;findTarget;none		message_ig88_droideka_charge1	r1	0	0	10	0				
messageTo;droideka2;findTarget;none		message_ig88_droideka_charge2	r1	0	0	10	0				
messageTo;droideka3;findTarget;none		message_ig88_droideka_charge3	r1	0	0	10	0				
messageTo;droideka4;findTarget;none		message_ig88_droideka_charge4	r1	0	0	10	0				
"waitForComplete:triggerId:message_ig88_droidekas_defeated:droideka1,droideka2,droideka3,droideka4"											
messageTo;ig88;shoutSuperDroids;none		message_ig88_droidekas_defeated	r1	0	0	10	0				
delayAction:message_ig88_spawn_super_droids:1		message_ig88_droidekas_defeated	r1	0	0	10	0				
delayAction:message_ig88_super_droid_charge:2		message_ig88_droidekas_defeated	r1	0	0	10	0				
heroic_ig88_super_battle_droid	super_battle_droid1	message_ig88_spawn_super_droids	r1	20	0	-22	0				1
heroic_ig88_super_battle_droid	super_battle_droid2	message_ig88_spawn_super_droids	r1	-20	0	-22	0				1
heroic_ig88_mouse_droid	mouse_droid1	message_ig88_spawn_super_droids	r1	1	0	-41	0	"player.yavin_e3,theme_park.heroic.ig88.ig88_mouse_droid"			
heroic_ig88_mouse_droid	mouse_droid2	message_ig88_spawn_super_droids	r1	1	0	41	0	"player.yavin_e3,theme_park.heroic.ig88.ig88_mouse_droid"
messageTo;super_battle_droid1;findTarget;none		message_ig88_super_droid_charge	r1	0	0	10	0	
messageTo;super_battle_droid2;findTarget;none		message_ig88_super_droid_charge	r1	0	0	10	0	
messageTo;mouse_droid1;findTarget;none		message_ig88_super_droid_charge	r1	0	0	10	0	
messageTo;mouse_droid2;findTarget;none		message_ig88_super_droid_charge	r1	0	0	10	0	
"waitForComplete:triggerId:message_ig88_super_droids_defeated:super_battle_droid1,super_battle_droid2"								
deleteSpawn:mouse_droid1:none		message_ig88_super_droids_defeated	r1					
deleteSpawn:mouse_droid2:none		message_ig88_super_droids_defeated	r1					
messageTo;ig88;shoutAssassination;none		message_ig88_super_droids_defeated	r1	0	0	10	0	
delayAction:message_ig88_charge:1		message_ig88_super_droids_defeated	r1	0	0	10	0	
messageTo;ig88;waypoint2;none		message_ig88_charge	r1	0	0	10	0	
heroic_ig88_normal_droideka	normal_droideka	message_ig88_normal_droidekas	r1	20	0	-22	0	
heroic_ig88_normal_droideka	normal_droideka	message_ig88_normal_droidekas	r1	-20	0	43	0	
heroic_ig88_normal_droideka	normal_droideka	message_ig88_normal_droidekas	r1	-20	0	-22	0	
heroic_ig88_normal_droideka	normal_droideka	message_ig88_normal_droidekas	r1	20	0	43	0	
heroic_ig88_mouse_droid	mouse_droid_ending	message_ig88_defeated	r1	0	0	-22	180	theme_park.heroic.ig88.ig88_mouse_droid_coward
delayAction:message_ig88_shout_defeat:1		message_ig88_defeated	r1
messageTo;mouse_droid_ending;shoutDefeat;none		message_ig88_shout_defeat	r1
