corvette_rebel_admiral		officerquarters65	-6.15	0	134	theme_park.dungeon.corvette.death_target	3.04		180
rebel_battle_droid		thrusterroom24	15.87	-12	-44.88		94.54		180
rebel_battle_droid		thrusterroom24	-7.42	-14	-46		-2.15		180
rebel_super_battle_droid		thrusterroom24	-12.29	-12	-38.91		-88.99		180
rebel_super_battle_droid		thrusterroom24	12.49	-12	-60.45		3.85		180
rebel_super_battle_droid		thrusterroom24	27.19	-12	-56.71		-0.1		180
rebel_super_battle_droid		thrusterroom24	-21.48	-12	-59.01		-28.73		180
rebel_super_battle_droid		thrusterroom24	7.29	-14	-50.23		2.11		180
rebel_super_battle_droid		thrustersubroom28	7.84	-14	-36		0		180
protocol_droid_3po		bridge66	3	0.2	151.41	theme_park.dungeon.corvette.path	-5.89		180
protocol_droid_3po_red		spawnroom49	20.61	-12	50.32	theme_park.dungeon.corvette.path	-177.83		180
protocol_droid_3po_silver		messhall33	3.17	-12	6.62	theme_park.dungeon.corvette.path	90.79		180
r2		radarroom46	-18.86	-12	66.59	theme_park.dungeon.corvette.path	86.2		180
r3		thrustersubroom28	5.58	-14	-36.82	theme_park.dungeon.corvette.broken_droid			
r4		hall10	19.92	0	16.15	theme_park.dungeon.corvette.path	0.44		180
r2		thrusterroom24	-6.71	-14	-54.59	theme_park.dungeon.corvette.path	95.32		180
r4		thrustersubroom27	-0.81	-6.7	-36.36	theme_park.dungeon.corvette.path	-119.65		180
r3		bridge66	-4.68	0	146.7	theme_park.dungeon.corvette.path	0		180
r5		escapepods34	11.88	-12	-15.89	theme_park.dungeon.corvette.path	-89.91		180
commoner	prisoner	officerquarters63	20.46	0	121.82	"conversation.corvette_imperial_prisoner_02,theme_park.dungeon.corvette.prisoner"	22.61		180
dr_bledsoe	prisoner	officerquarters63	15.49	0	122.78	"conversation.corvette_bledsoe_imperial_rescue_target,theme_park.dungeon.corvette.prisoner"	179.18		180
clone_droid		airlock1	-41.5	0	2.6	"script.ai.ai,script.ai.creature_combat,script.systems.combat.combat_actions_humanoid,script.systems.skills.stealth.player_stealth,script.conversation.clone_droid,script.systems.combat.credit_for_kills"	-170		20
