corsec_super_battle_droid		thrusterroom24	-7.42	-14	-46		-2.15		
corsec_super_battle_droid		thrusterroom24	-12.29	-12	-38.91		-88.99		
corsec_super_battle_droid		thrusterroom24	12.49	-12	-60.45		3.85		
corsec_super_battle_droid		thrustersubroom28	7.84	-14	-36		0		180
protocol_droid_3po		bridge66	3	0.2	151.41	theme_park.dungeon.corvette.path	-5.89		
protocol_droid_3po_red		spawnroom49	20.61	-12	50.32	theme_park.dungeon.corvette.path	-177.83		
protocol_droid_3po_silver		messhall33	3.17	-12	6.62	theme_park.dungeon.corvette.path	90.79		
r2		radarroom46	-18.86	-12	66.59	theme_park.dungeon.corvette.path	86.2		
r3		thrustersubroom28	5.58	-14	-36.82	theme_park.dungeon.corvette.broken_droid			
r3		hall10	19.92	0	16.15	theme_park.dungeon.corvette.path	0.44		
r2		thrusterroom24	-6.71	-14	-54.59	theme_park.dungeon.corvette.path	95.32		
r5		thrustersubroom27	-0.81	-6.7	-36.36	theme_park.dungeon.corvette.path	-119.65		
r3		bridge66	-4.68	0	146.7	theme_park.dungeon.corvette.path	0		
r4		escapepods34	11.88	-12	-15.89	theme_park.dungeon.corvette.path	-89.91		
commoner	prisoner	officerquarters63	20.46	0	121.82	"conversation.corvette_neutral_prisoner_02,theme_park.dungeon.corvette.prisoner"	22.61		
imo_vledmo	prisoner	officerquarters63	15.49	0	122.78	"conversation.corvette_vledmo_neutral_rescue_target,theme_park.dungeon.corvette.prisoner"	179.18		
clone_droid		airlock1	-41.5	0	2.6	"script.ai.ai,script.ai.creature_combat,script.systems.combat.combat_actions_humanoid,script.systems.skills.stealth.player_stealth,script.conversation.clone_droid,script.systems.combat.credit_for_kills"	-170		20
