object/tangible/npe/npe_node.iff		hub_room	-78.4	14.9	1.7		theme_park.dungeon.mustafar_trials.mining_facility.miner1_goto2			
object/tangible/npe/npe_node.iff		hub_room	-78.3	14.9	0.97		theme_park.dungeon.mustafar_trials.mining_facility.miner1_face2			
som_mustafarian_miner_a		hall_04	-107.8	10.8	32.5		"content_tools.sequencer_master_object,theme_park.dungeon.mustafar_trials.mining_facility.patrol1"			string:strSequenceTable=must_miner_patrol
som_mustafarian_miner_b		hall_03	-59.7	10.8	32.5		theme_park.dungeon.mustafar_trials.mining_facility.patrol2			
object/tangible/npe/npe_node.iff		hall_04	-107.8	10.8	32.5		theme_park.dungeon.mustafar_trials.mining_facility.patrol_rt1			
object/tangible/npe/npe_node.iff		hall_03	-59.7	10.8	32.5		theme_park.dungeon.mustafar_trials.mining_facility.patrol_rt2			
object/tangible/npe/npe_node.iff		hall_junction_01	-59.6	10.8	63.8		theme_park.dungeon.mustafar_trials.mining_facility.patrol_rt3			
object/tangible/npe/npe_node.iff		hall_junction_01	-44	10.8	64.4		theme_park.dungeon.mustafar_trials.mining_facility.patrol_rt4			
object/tangible/npe/npe_node.iff		hall_01	-44	10.8	90.8		theme_park.dungeon.mustafar_trials.mining_facility.patrol_rt5			
object/tangible/npe/npe_node.iff		hall_02	-107.8	10.8	90.8		theme_park.dungeon.mustafar_trials.mining_facility.patrol_rt6			
object/tangible/npe/npe_node.iff		hall_junction_02	-85.4	10.8	90.7		theme_park.dungeon.mustafar_trials.mining_facility.patrol_mt1			
object/tangible/npe/npe_node.iff		hall_junction_02	-82	10.8	90.5		theme_park.dungeon.mustafar_trials.mining_facility.patrol_mt2			
som_mining_droid_fork		small_room_03	-120.9	10.8	38.6		"content_tools.sequencer_master_object,theme_park.dungeon.mustafar_trials.mining_facility.working_droid2"			string:strSequenceTable=must_droid2
som_mining_droid_claw		small_room_03	-125.4	10.8	46.7		theme_park.dungeon.mustafar_trials.mining_facility.working_droid3			
object/tangible/npe/npe_node.iff		small_room_03	-120.9	10.8	38.6		theme_park.dungeon.mustafar_trials.mining_facility.droid2_go1			
object/tangible/npe/npe_node.iff		small_room_03	-121.6	10.3	43.1		theme_park.dungeon.mustafar_trials.mining_facility.droid2_go2			
object/tangible/npe/npe_node.iff		small_room_03	-121.8	10.3	46.7		theme_park.dungeon.mustafar_trials.mining_facility.droid2_go3			
object/tangible/npe/npe_node.iff		small_room_03	-125.4	10.8	52		theme_park.dungeon.mustafar_trials.mining_facility.droid2_go4			
som_mustafarian_miner_b		medium_room_01	-85.6	10.8	39.6		"content_tools.sequencer_master_object,theme_park.dungeon.mustafar_trials.mining_facility.cantina1"			string:strSequenceTable=must_cantina1
som_mustafarian_miner_a		medium_room_01	-80.6	10.8	41.9		theme_park.dungeon.mustafar_trials.mining_facility.patron1			
som_mustafarian_miner_a		medium_room_01	-86.7	10.8	41.8		theme_park.dungeon.mustafar_trials.mining_facility.patron2			
som_mustafarian_miner_a		medium_room_01	-94.3	10.8	55		"content_tools.sequencer_master_object,theme_park.dungeon.mustafar_trials.mining_facility.cantina2"			string:strSequenceTable=must_cantina2
object/tangible/npe/npe_node.iff		medium_room_01	-85.6	10.8	39.6		theme_park.dungeon.mustafar_trials.mining_facility.bar1			
object/tangible/npe/npe_node.iff		medium_room_01	-80.6	10.8	39.6		theme_park.dungeon.mustafar_trials.mining_facility.bar2			
object/tangible/npe/npe_node.iff		medium_room_01	-94.3	10.8	55		theme_park.dungeon.mustafar_trials.mining_facility.drunk1			
object/tangible/npe/npe_node.iff		medium_room_01	-83.8	11.3	49.7		theme_park.dungeon.mustafar_trials.mining_facility.drunk2			
object/tangible/npe/npe_node.iff		medium_room_01	-83.9	11.3	50.9		theme_park.dungeon.mustafar_trials.mining_facility.drunk3			
som_mustafarian_junk		control_room_02	-90	22.7	-47.9	49	"conversation.som_mustafar_junk_dealer,npc.converse.junk_dealer"			
object/tangible/item/som/communication_console.iff		conference_room	-140.5	19	-10.2					
clone_droid		small_room_01	-104	10.8	126.6	-121
