object/installation/faction_perk/turret/block_med.iff	object/installation/base/construction_installation_base.iff											0	10	6	200000	2000						4						
object/installation/faction_perk/turret/block_sm.iff	object/installation/base/construction_installation_base.iff											0	5	6	75000	1000						4						
object/installation/faction_perk/turret/dish_sm.iff	object/installation/base/construction_installation_base.iff											0	5	6	75000	1000						4						
object/installation/faction_perk/turret/dish_lg.iff	object/installation/base/construction_installation_base.iff											0	15	6	300000	3000						4						
object/installation/faction_perk/turret/tower_lg.iff	object/installation/base/construction_installation_base.iff											0	15	6	300000	3000						4						
object/installation/faction_perk/turret/tower_med.iff	object/installation/base/construction_installation_base.iff											0	10	6	200000	2000						4						
object/installation/faction_perk/turret/tower_sm.iff	object/installation/base/construction_installation_base.iff											0	5	6	75000	1000						4						

object/installation/faction_perk/minefield/field_1x1.iff	object/installation/base/construction_installation_base.iff											0	0	0	1000							4						

object/building/faction_perk/hq/hq_s01_rebel.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s01_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_rebel.iff	0	0	-6	mainhall	0
object/building/faction_perk/hq/hq_s01_imp.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s01_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_imperial.iff	0	0	-6	mainhall	0
object/building/faction_perk/hq/hq_s02_rebel.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s02_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_rebel.iff	0	0.25	1.86	hall1	0
object/building/faction_perk/hq/hq_s02_imp.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s02_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_imperial.iff	0	0.25	1.86	hall1	0
object/building/faction_perk/hq/hq_s03_rebel.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s03_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_rebel.iff	0	0.25	1.86	hall1	0
object/building/faction_perk/hq/hq_s03_imp.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s03_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_imperial.iff	0	0.25	1.86	hall1	0
object/building/faction_perk/hq/hq_s04_rebel.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s04_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_rebel.iff	0	0.25	1.86	hall1	0
object/building/faction_perk/hq/hq_s04_imp.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s04_fp.iff	1		8							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_imperial.iff	0	0.25	1.86	hall1	0
object/building/faction_perk/hq/hq_s05_rebel.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s05_fp.iff	1		32							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_rebel.iff	0	1	12.5	mainhall	180
object/building/faction_perk/hq/hq_s05_imp.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff	object/building/faction_perk/hq/hq_s05_fp.iff	1		32							0	0	200	100000		1					4						
																							object/tangible/terminal/terminal_hq_imperial.iff	0	1	12.5	mainhall	180
object/building/player/player_merchant_tent_style_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												3	3	4320	600	1		private_place_merchant_tent	100	place_merchant_tent	4						
																							object/tangible/terminal/terminal_player_structure.iff	-0.15	0.27	-2.76	r1	0
object/building/player/player_merchant_tent_style_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												3	3	4320	600	1		private_place_merchant_tent	100	place_merchant_tent	4						
																							object/tangible/terminal/terminal_player_structure.iff	-0.15	0.27	-2.76	r1	0
object/building/player/player_merchant_tent_style_03.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												3	3	4320	600	1		private_place_merchant_tent	100	place_merchant_tent	4						
																							object/tangible/terminal/terminal_player_structure.iff	-0.15	0.27	-2.76	r1	0
object/building/player/city/cityhall_tatooine.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1		1				0	0	0	1000		1		private_place_cityhall	100	place_cityhall	4						
																							object/tangible/terminal/terminal_player_structure.iff	-16.78	2	7.9	mayoroffice	180
																							object/tangible/terminal/terminal_city_vote.iff	0.25	2	-9.65	grandhall	0
																							object/tangible/terminal/terminal_city.iff	17.07	2	-8.7	library	0
object/building/player/city/cityhall_naboo.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1		1				0	0	0	1000		1		private_place_cityhall	100	place_cityhall	4						
																							object/tangible/terminal/terminal_player_structure.iff	-16.78	2	7.9	mayoroffice	180
																							object/tangible/terminal/terminal_city_vote.iff	0.25	2	-9.65	grandhall	0
																							object/tangible/terminal/terminal_city.iff	17.07	2	-8.7	library	0
object/building/player/city/cityhall_corellia.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1		1				0	0	0	1000		1		private_place_cityhall	100	place_cityhall	4						
																							object/tangible/terminal/terminal_player_structure.iff	-16.78	2	7.9	mayoroffice	180
																							object/tangible/terminal/terminal_city_vote.iff	0.25	2	-9.65	grandhall	0
																							object/tangible/terminal/terminal_city.iff	17.07	2	-8.7	library	0
object/building/player/city/bank_tatooine.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	2	4					0	0	1000		1		private_place_bank	100	place_bank	4						
																							object/tangible/terminal/terminal_bank.iff	-1	-0.25	0	WORLD_DELTA	90
																							object/tangible/terminal/terminal_bank.iff	1	-0.25	0	WORLD_DELTA	-90
																							object/tangible/terminal/terminal_bank.iff	0	-0.25	-1	WORLD_DELTA	0
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	0	-0.25	1	WORLD_DELTA	180
object/building/player/city/bank_naboo.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	2	4					0	0	1000		1		private_place_bank	100	place_bank	4						
																							object/tangible/terminal/terminal_bank.iff	-1	-0.25	0	WORLD_DELTA	90
																							object/tangible/terminal/terminal_bank.iff	1	-0.25	0	WORLD_DELTA	-90
																							object/tangible/terminal/terminal_bank.iff	0	-0.25	-1	WORLD_DELTA	0
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	0	-0.25	1	WORLD_DELTA	180
object/building/player/city/bank_corellia.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	2	4					0	0	1000		1		private_place_bank	100	place_bank	4						
																							object/tangible/terminal/terminal_bank.iff	-1	-0.25	0	WORLD_DELTA	90
																							object/tangible/terminal/terminal_bank.iff	1	-0.25	0	WORLD_DELTA	-90
																							object/tangible/terminal/terminal_bank.iff	0	-0.25	-1	WORLD_DELTA	0
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	0	-0.25	1	WORLD_DELTA	180
object/building/player/city/barn_no_planet_restriction.iff	object/building/player/construction/construction_player_barn.iff			3	32								4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	3	1.8	3	entry	180
object/building/player/city/cantina_tatooine.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1			2						13	5	7200	2500	1		private_place_cantina	100	place_cantina	4						
																							object/tangible/terminal/terminal_player_structure.iff	-4.1	2	6.19	cantina	157
object/building/player/city/cantina_naboo.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1			2						13	5	7200	2500	1		private_place_cantina	100	place_cantina	4						
																							object/tangible/terminal/terminal_player_structure.iff	-4.1	2	6.19	cantina	157
object/building/player/city/cantina_corellia.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1			2						13	5	7200	2500	1		private_place_cantina	100	place_cantina	4						
																							object/tangible/terminal/terminal_player_structure.iff	-4.1	2	6.19	cantina	157
object/building/player/city/cloning_tatooine.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	3	3		1			0	0	1000		1		private_place_cloning	100	place_cloning	4						
																							object/tangible/terminal/terminal_player_structure.iff	-13.5	1	-6.4	cloninglab	90
																							object/tangible/terminal/terminal_cloning.iff	-14	1	3.1	cloninglab	90
																							object/tangible/terminal/terminal_insurance.iff	6.3	1	-6.69	cloninglab	-90
object/building/player/city/cloning_corellia.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	3	3		1			0	0	1000		1		private_place_cloning	100	place_cloning	4						
																							object/tangible/terminal/terminal_player_structure.iff	-13.5	1	-6.4	cloninglab	90
																							object/tangible/terminal/terminal_cloning.iff	-14	1	3.1	cloninglab	90
																							object/tangible/terminal/terminal_insurance.iff	6.3	1	-6.69	cloninglab	-90
object/building/player/city/cloning_naboo.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	3	3		1			0	0	1000		1		private_place_cloning	100	place_cloning	4						
																							object/tangible/terminal/terminal_player_structure.iff	-13.5	1	-6.4	cloninglab	90
																							object/tangible/terminal/terminal_cloning.iff	-14	1	3.1	cloninglab	90
																							object/tangible/terminal/terminal_insurance.iff	6.3	1	-6.69	cloninglab	-90
object/building/player/city/diner_no_planet_restriction.iff	object/building/player/construction/construction_player_diner.iff			3	32								4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	8.8	1.1	1.73	entry	-91
object/building/player/city/hospital_tatooine.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff						3						13	5	7200	2500	1		private_place_hospital	100	place_hospital	4						
																							object/tangible/terminal/terminal_player_structure.iff	7.48	2	1.5	mainroom	-90
object/building/player/city/hospital_corellia.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff						3						13	5	7200	2500	1		private_place_hospital	100	place_hospital	4						
																							object/tangible/terminal/terminal_player_structure.iff	7.48	2	1.5	mainroom	-90
object/building/player/city/hospital_naboo.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff						3						13	5	7200	2500	1		private_place_hospital	100	place_hospital	4						
																							object/tangible/terminal/terminal_player_structure.iff	7.48	2	1.5	mainroom	-90
object/building/player/city/theater_tatooine.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff						4						13	5	7200	2500	1		private_place_theater	100	place_theater	4						
																							object/tangible/terminal/terminal_player_structure.iff	-7	2	-14.2	backstage	90
object/building/player/city/theater_naboo.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff						4						13	5	7200	2500	1		private_place_theater	100	place_theater	4						
																							object/tangible/terminal/terminal_player_structure.iff	-7	2	-14.2	backstage	90
object/building/player/city/theater_corellia.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff						4						13	5	7200	2500	1		private_place_theater	100	place_theater	4						
																							object/tangible/terminal/terminal_player_structure.iff	-7	2	-14.2	backstage	90
object/building/player/city/shuttleport_tatooine.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	4	2	1				0	0	1000		1		private_place_shuttleport	100	place_shuttleport	4						
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	8.4	-1	-14.5	WORLD_DELTA	90
object/building/player/city/shuttleport_naboo.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	4	2	1				0	0	1000		1		private_place_shuttleport	100	place_shuttleport	4						
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	8.4	-1	-14.5	WORLD_DELTA	90
object/building/player/city/shuttleport_corellia.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff		1			1	4	2	1				0	0	1000		1		private_place_shuttleport	100	place_shuttleport	4						
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	8.4	-1	-14.5	WORLD_DELTA	90
object/building/player/city/garden_corellia_lrg_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	3	6					0	0	1000		1		private_place_large_garden	100	place_large_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	12	-1	-12	WORLD_DELTA	0
object/building/player/city/garden_corellia_lrg_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	3	6					0	0	1000		1		private_place_large_garden	100	place_large_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	12	-1	-12	WORLD_DELTA	0
object/building/player/city/garden_corellia_lrg_03.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	3	6					0	0	1000		1		private_place_large_garden	100	place_large_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	12	-1	-12	WORLD_DELTA	0
object/building/player/city/garden_corellia_lrg_04.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	3	6					0	0	1000		1		private_place_large_garden	100	place_large_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	12	-1	-12	WORLD_DELTA	0
object/building/player/city/garden_corellia_lrg_05.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	3	6					0	0	1000		1		private_place_large_garden	100	place_large_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	12	-1	-12	WORLD_DELTA	0
object/building/player/city/garden_corellia_med_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	2	3					0	0	1000		1		private_place_medium_garden	100	place_medium_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	8	-1	-8	WORLD_DELTA	0
object/building/player/city/garden_corellia_med_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	2	3					0	0	1000		1		private_place_medium_garden	100	place_medium_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	8	-1	-8	WORLD_DELTA	0
object/building/player/city/garden_corellia_med_03.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	2	3					0	0	1000		1		private_place_medium_garden	100	place_medium_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	8	-1	-8	WORLD_DELTA	0
object/building/player/city/garden_corellia_med_04.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	2	3					0	0	1000		1		private_place_medium_garden	100	place_medium_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	8	-1	-8	WORLD_DELTA	0
object/building/player/city/garden_corellia_med_05.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	2	3					0	0	1000		1		private_place_medium_garden	100	place_medium_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	8	-1	-8	WORLD_DELTA	0
object/building/player/city/garden_corellia_sml_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	1	5					0	0	1000		1		private_place_small_garden	100	place_small_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	4.5	-1	-4.5	WORLD_DELTA	0
object/building/player/city/garden_corellia_sml_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff		1			1	1	5					0	0	1000		1		private_place_small_garden	100	place_small_garden	4						
																							object/tangible/terminal/terminal_player_structure_nosnap_mini.iff	4.5	-1	-4.5	WORLD_DELTA	0
