strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.376033	0.923684	-0.073541	-0.464838	-0.256701	-0.847367	-5994.08	2768.15	4604.88	fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|19|fltMinSpawnDistance|2|2|fltMinSpawnTime|2|12|intSpawnCount|0|1|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|10|strPatrolPoints_mangled.segment.0|5|ep3_gotal_bandit_ace_00:ep3_gotal_bandit_ace_01:ep3_gotal_bandit_ace_02:ep3_gotal_bandit_ace_03:ep3_gotal_bandit_ace_04:ep3_gotal_bandit_ace_05:ep3_gotal_bandit_ace_06:ep3_gotal_bandit_ace_07:ep3_gotal_bandit_ace_08:ep3_gotal_bandit_ace_09:|strSpawnerName|4|ep3_gotal_bandit_ace|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_gotal_bandit_ace:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.027203	-0.993356	0.111821	0.080732	0.109314	0.990723	-6031.68	2804.77	4702.29	fltMaxSpawnDistance|2|8|fltMaxSpawnTime|2|14|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|9|intSpawnCount|0|2|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|5|strPatrolPoints_mangled.segment.0|5|ep3_gotal_bandits_alpha_00:ep3_gotal_bandits_alpha_01:ep3_gotal_bandits_alpha_02:ep3_gotal_bandits_alpha_03:ep3_gotal_bandits_alpha_04:|strSpawnerName|4|ep3_gotal_bandits_alpha|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_gotal_bandit:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.138676	0.972789	-0.185608	-0.765525	0.013605	0.643263	-6027.28	3289.65	4853.66	nav_name|4|ep3_chrilooc_medical_fixed_05|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.156623	0.960907	-0.228314	-0.298258	0.174358	0.938425	-7205.30	3488.88	4089.48	nav_name|4|ep3_mining_convoy_escort_04|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-7117.65	3513.53	4096.32	$|	
object/static/space/spacestation/pirate_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-6040.71	2810.14	4581.19	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	0.238910	0.949729	0.202327	-0.969328	0.245629	-0.008399	-6034.15	2737.39	4530.27	fltMaxSpawnDistance|2|23|fltMaxSpawnTime|2|23|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|12|intSpawnCount|0|2|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|ep3_gotal_bandits_squad_alpha_00:ep3_gotal_bandits_squad_alpha_01:ep3_gotal_bandits_squad_alpha_02:ep3_gotal_bandits_squad_alpha_03:ep3_gotal_bandits_squad_alpha_04:ep3_gotal_bandits_squad_alpha_05:ep3_gotal_bandits_squad_alpha_06:|strSpawnerName|4|ep3_gotal_bandits_squad_alpha|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_gotal_bandits:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.183397	-0.867449	0.462490	0.083203	0.482479	0.871947	-5921.43	-598.41	3049.41	nav_name|4|ep3_hunting_kerssoc_destroy_chiss_weapons_03|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.137490	0.564848	-0.813660	0.574669	0.623582	0.530001	-5463.79	-828.88	664.33	nav_name|4|ep3_kash_station_assassinate_imperial_02|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.052467	0.995003	-0.084947	0.444097	-0.099438	-0.890444	-5034.09	1915.59	920.68	nav_name|4|ep3_kash_station_escort_bravo_02|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.108162	0.916012	-0.386293	-0.021807	-0.386293	-0.922118	-7316.71	-1342.57	625.02	nav_name|4|ep3_blacksun_heavy_recovery_04|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.244073	-0.942850	0.226853	-0.294734	0.294984	0.908909	-5951.11	-13.67	1033.72	intDangerLevel|0|3|intDangerPct|0|5|intMaxResourcePool|0|3960|intMinResourcePool|0|1700|strAsteroidType|4|organometallic|strSpawnerName|4|kashyyyk_asteroid_2|strSpawnerType|4|asteroid|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.177834	-0.863360	0.472213	0.180597	0.500345	0.846782	-3585.50	101.81	5829.18	nav_name|4|ep3_hunting_kerssoc_destroy_chiss_weapons_04|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.546618	0.745890	-0.380600	-0.398042	0.631321	0.665579	-5952.57	1273.23	1433.88	nav_name|4|ep3_mining_convoy_escort_02|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.149246	0.981811	-0.117354	-0.802417	0.189610	0.565840	-5455.15	2728.84	3956.00	nav_name|4|ep3_hunting_chrilooc_medical_supplies_escort_03|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.095632	0.963325	-0.250720	0.810114	-0.221680	-0.542746	-5203.28	2425.86	3284.28	nav_name|4|ep3_hunting_ziven_fordans_ship_escort_03|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.087499	0.986788	-0.136358	0.120030	-0.146329	-0.981927	-6221.87	2357.49	3606.80	nav_name|4|ep3_kash_station_escort_bravo_01|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.262663	0.938813	-0.222797	-0.308585	0.300511	0.902479	-5959.13	2898.04	3973.37	nav_name|4|ep3_hunting_chrilooc_medical_supplies_escort_04|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.281875	0.894234	-0.347695	0.907298	-0.366286	-0.206506	-5801.45	2641.44	3397.56	nav_name|4|ep3_hunting_ziven_fordans_ship_escort_02|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.235110	0.971787	0.018809	-0.156740	0.018809	0.987461	-6674.01	2923.18	4453.16	nav_name|4|ep3_hunting_chrilooc_medical_supplies_escort_05|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.723035	0.589926	-0.359456	0.387452	0.084490	0.918010	-6892.23	2922.10	4100.90	fltMaxSpawnDistance|2|64|fltMaxSpawnTime|2|14|fltMinSpawnDistance|2|21|fltMinSpawnTime|2|9|intSpawnCount|0|2|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|6|strPatrolPoints_mangled.segment.0|5|ep3_gotal_bandits_squad_bravo_00:ep3_gotal_bandits_squad_bravo_01:ep3_gotal_bandits_squad_bravo_02:ep3_gotal_bandits_squad_bravo_03:ep3_gotal_bandits_squad_bravo_04:ep3_gotal_bandits_squad_bravo_05:|strSpawnerName|4|ep3_gotal_bandits_squad_bravo|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_gotal_bandits:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.364778	0.890341	-0.272453	0.765733	-0.453335	-0.456224	-6668.90	3004.49	3486.92	nav_name|4|ep3_hunting_ziven_fordans_ship_escort_01|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.580179	0.728237	-0.364778	-0.629386	0.685119	0.366723	-6981.90	2786.22	2882.41	nav_name|4|ep3_mining_convoy_escort_03|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.099751	0.995013	0.000000	-0.597007	-0.059850	0.800000	-6735.31	988.80	2128.73	fltMaxSpawnDistance|2|48|fltMaxSpawnTime|2|16|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|9|intSpawnCount|0|2|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|12|strPatrolPoints_mangled.segment.0|5|ep3_chiss_poacher_base_aces_00:ep3_chiss_poacher_base_aces_01:ep3_chiss_poacher_base_aces_02:ep3_chiss_poacher_base_aces_03:ep3_chiss_poacher_base_aces_04:ep3_chiss_poacher_base_aces_05:ep3_chiss_poacher_base_aces_06:ep3_chiss_poacher_base_aces_07:ep3_chiss_poacher_base_aces_08:ep3_chiss_poacher_base_aces_09:|strPatrolPoints_mangled.segment.1|5|ep3_chiss_poacher_base_aces_10:ep3_chiss_poacher_base_aces_11:|strSpawnerName|4|ep3_chiss_poacher_base_aces|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_chiss_poacher_ace:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.093925	0.952534	-0.289581	0.852628	-0.227132	-0.470570	-7114.23	952.67	2419.02	fltMaxSpawnDistance|2|16|fltMaxSpawnTime|2|12|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|8|intSpawnCount|0|2|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|13|strPatrolPoints_mangled.segment.0|5|ep3_chiss_poacher_base_01_00:ep3_chiss_poacher_base_01_01:ep3_chiss_poacher_base_01_02:ep3_chiss_poacher_base_01_03:ep3_chiss_poacher_base_01_04:ep3_chiss_poacher_base_01_05:ep3_chiss_poacher_base_01_06:ep3_chiss_poacher_base_01_07:ep3_chiss_poacher_base_01_08:ep3_chiss_poacher_base_01_09:|strPatrolPoints_mangled.segment.1|5|ep3_chiss_poacher_base_01_10:ep3_chiss_poacher_base_01_11:ep3_chiss_poacher_base_01_12:|strSpawnerName|4|ep3_chiss_poacher_base_01|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_chiss_poacher:|$|	script.space.content_tools.spawner
object/static/space/ship/cargo_freighter.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-7049.04	835.72	2227.36	$|	
object/static/space/ship/cargo_freighter.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-6770.96	901.40	2218.57	$|	
object/static/space/ship/cargo_freighter.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-6907.19	919.46	2302.56	$|	
object/static/space/spacestation/corsec_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-6919.89	912.14	1971.74	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.171583	0.730478	0.661031	0.635231	0.594903	-0.492517	75.36	-3252.44	1204.84	nav_name|4|ep3_indie_slaver_escort_02|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.475969	0.718284	0.507466	0.170159	0.490902	-0.854436	1582.81	1014.92	-3608.26	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|9|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_05|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier3:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.095262	0.962647	0.253447	-0.348208	-0.270745	0.897468	1123.60	1109.85	-3431.31	fltMaxSpawnDistance|2|64|fltMaxSpawnTime|2|24|fltMinSpawnDistance|2|12|fltMinSpawnTime|2|8|intSpawnCount|0|5|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|8|strPatrolPoints_mangled.segment.0|5|avatar_platform_patrol_bravo_00:avatar_platform_patrol_bravo_01:avatar_platform_patrol_bravo_02:avatar_platform_patrol_bravo_03:avatar_platform_patrol_bravo_04:avatar_platform_patrol_bravo_05:avatar_platform_patrol_bravo_06:avatar_platform_patrol_bravo_07:|strSpawnerName|4|avatar_platform_patrol_bravo|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_trandoshan_fighter:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.007291	0.999874	0.014080	0.816645	-0.014080	0.576969	724.88	1026.64	-3738.88	nav_name|4|ep3_wookiee_slave_rescue_escort_04|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.487422	0.679995	0.547747	-0.615677	-0.177175	0.767822	53.71	1359.17	-3666.62	nav_name|4|ep3_trandoshan_slaver_boss_path_04|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.252505	0.963928	-0.084168	-0.767535	-0.252505	-0.589178	-513.20	353.04	-3620.96	nav_name|4|ep3_medical_transport_route_01|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.371693	0.802652	-0.466470	0.928037	0.308089	-0.209352	-192.63	542.50	-3168.55	nav_name|4|ep3_wookiee_chief_patrol_02|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.370487	0.914599	0.162010	-0.252433	0.267002	-0.930047	2581.38	38.09	-1752.98	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|8|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|patrol|strSpawnerName|4|ep3_ap_turret_mine_general_01|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier2:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.372041	0.916573	0.146561	-0.411499	0.304397	-0.859076	2420.00	160.65	-2099.43	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|9|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|patrol|strSpawnerName|4|ep3_ap_turret_mine_general_02|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.138676	0.972789	-0.185608	-0.765525	0.013605	0.643263	2300.00	500.00	-2600.00	nav_name|4|navpoint_station_avatar_platform|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.013116	0.850044	0.526548	0.592761	0.430697	-0.680540	1968.80	936.64	-2506.98	nav_name|4|ep3_indie_slaver_escort_06|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.366118	0.917861	0.153259	-0.466537	0.323546	-0.823202	2072.57	399.18	-2655.35	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|9|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_03|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier2:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.235617	0.908524	0.345064	-0.821166	0.376014	-0.429302	1751.76	603.05	-3080.17	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|9|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_04|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier1:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.542922	0.328249	0.772974	-0.624732	0.772974	0.110551	3013.94	574.37	-3575.55	fltMaxSpawnDistance|2|64|fltMaxSpawnTime|2|24|fltMinSpawnDistance|2|32|fltMinSpawnTime|2|12|intSpawnCount|0|2|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|6|strPatrolPoints_mangled.segment.0|5|avatar_platform_patrol_alpha_00:avatar_platform_patrol_alpha_01:avatar_platform_patrol_alpha_02:avatar_platform_patrol_alpha_03:avatar_platform_patrol_alpha_04:avatar_platform_patrol_alpha_05:|strSpawnerName|4|avatar_platform_patrol_alpha|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_trandoshan_fighter:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.119616	0.941771	-0.314261	-0.987243	-0.079323	0.138057	3152.93	575.95	-4565.08	nav_name|4|ep3_wookiee_chief_escort_01|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.322633	0.841881	0.432602	0.718495	-0.515361	0.467085	2099.19	926.54	-3693.47	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|2|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_06|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier3:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.053484	0.929061	0.366039	-0.764992	-0.197482	0.613016	3208.84	464.86	-3235.94	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|12|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|4|intSpawnCount|0|1|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|4|strPatrolPoints_mangled.segment.0|5|avatar_platform_slave_shuttles_00:avatar_platform_slave_shuttles_01:avatar_platform_slave_shuttles_02:avatar_platform_slave_shuttles_03:|strSpawnerName|4|avatar_platform_slave_shuttles|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_trandoshan_slave_shuttle:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.440085	0.788633	0.429398	0.772036	-0.576512	0.267572	2561.11	594.74	-3474.23	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|8|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|2|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_07|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.051497	0.998371	0.024559	0.281168	-0.038091	0.958902	3343.36	117.68	-2736.41	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|2|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_08|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.247706	0.928993	0.274978	0.770642	-0.360940	0.525198	-3267.26	-292.36	-7326.17	nav_name|4|ep3_convoy_trando_lesnorr_04|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.436561	-0.462037	0.771970	-0.899541	-0.209348	0.383406	2615.80	657.73	-2636.31	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|59|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|2|fltMinSpawnTime|2|10|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_10|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier3:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.394647	0.913227	0.101338	-0.301276	0.232804	-0.924681	2750.33	229.26	-2914.64	fltMaxLoiterDistance|2|20|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|49|fltMinLoiterDistance|2|10|fltMinSpawnDistance|2|2|fltMinSpawnTime|2|20|intSpawnCount|0|1|strDefaultBehavior|4|loiter|strSpawnerName|4|ep3_ap_turret_mine_general_09|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_avatar_platform_turret_mine_tier3:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.079840	0.996008	0.039920	-0.596806	-0.079840	0.798403	4434.92	-929.23	-4334.19	fltMaxCircleDistance|2|212|fltMaxSpawnDistance|2|82|fltMaxSpawnTime|2|12|fltMinCircleDistance|2|128|fltMinSpawnDistance|2|32|fltMinSpawnTime|2|8|intSpawnCount|0|1|strDefaultBehavior|4|patrolFixedCircle|strSpawnerName|4|ep3_trando_mosolium_blackscale_leader|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|ep3_trandoshan_blackscale_leader:|$|	script.space.content_tools.spawner
