strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
object/tangible/space/content_infrastructure/basic_spawner.iff	0.127352	0.991410	0.029781	-0.161345	0.050333	-0.985614	-3637.80	-5422.00	2523.73	fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|5|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|54|strPatrolPoints_mangled.segment.0|5|borvos_boys_route_base_00:borvos_boys_route_base_01:borvos_boys_route_base_02:borvos_boys_route_base_03:borvos_boys_route_base_04:borvos_boys_route_base_05:borvos_boys_route_base_06:borvos_boys_route_base_07:borvos_boys_route_base_08:borvos_boys_route_base_09:|strPatrolPoints_mangled.segment.1|5|borvos_boys_route_base_10:borvos_boys_route_base_11:borvos_boys_route_base_12:borvos_boys_route_base_13:borvos_boys_route_base_14:borvos_boys_route_base_15:borvos_boys_route_base_16:borvos_boys_route_base_17:borvos_boys_route_base_18:borvos_boys_route_base_19:|strPatrolPoints_mangled.segment.2|5|borvos_boys_route_base_20:borvos_boys_route_base_21:borvos_boys_route_base_22:borvos_boys_route_base_23:borvos_boys_route_base_24:borvos_boys_route_base_25:borvos_boys_route_base_26:borvos_boys_route_base_27:borvos_boys_route_base_28:borvos_boys_route_base_29:|strPatrolPoints_mangled.segment.3|5|borvos_boys_route_base_30:borvos_boys_route_base_31:borvos_boys_route_base_32:borvos_boys_route_base_33:borvos_boys_route_base_34:borvos_boys_route_base_35:borvos_boys_route_base_36:borvos_boys_route_base_37:borvos_boys_route_base_38:borvos_boys_route_base_39:|strPatrolPoints_mangled.segment.4|5|borvos_boys_route_base_40:borvos_boys_route_base_41:borvos_boys_route_base_42:borvos_boys_route_base_43:borvos_boys_route_base_44:borvos_boys_route_base_45:borvos_boys_route_base_46:borvos_boys_route_base_47:borvos_boys_route_base_48:borvos_boys_route_base_49:|strPatrolPoints_mangled.segment.5|5|borvos_boys_route_base_50:borvos_boys_route_base_51:borvos_boys_route_base_52:borvos_boys_route_base_53:|strSpawnerName|4|borvos_boys_route_base|strSpawnerType|4|generic|strSpawns_mangled.count|0|4|strSpawns_mangled.segment.0|5|borvo_bomber_tier1:borvo_bomber_tier1_naboo:borvo_defender_tier1:borvo_fighter_tier1_naboo:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.040837	0.996723	0.069826	0.614318	0.080161	-0.784976	-4653.95	-4807.76	2728.11	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|150|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|borvo_vs_rsf_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|borvo_bomber_tier1:borvo_fighter_tier1:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.040837	0.996723	0.069826	-0.614318	-0.080161	0.784976	-4449.60	-4780.91	2470.78	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|30|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|150|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|4|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|rsf_vs_borvo_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|rsf_rawl_tier1_naboo:rsf_stinger_tier1:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.800873	-0.296934	0.520031	-0.584679	0.575426	-0.571870	-3867.00	-4902.00	1859.00	nav_name|4|navpoint_poi_nal_reultta|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.366771	0.801254	-0.472727	0.929154	-0.290157	0.229091	-4651.12	-5548.46	2209.73	intDangerLevel|0|1|intDangerPct|0|7|intMaxResourcePool|0|7000|intMinResourcePool|0|1000|strAsteroidType|4|sulfuric|strSpawnerName|4|naboo_asteroid_2|strSpawnerType|4|asteroid|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.739796	0.658859	0.136410	0.403553	-0.596727	0.693586	-4704.47	-3760.93	460.65	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|30|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|borvo_static_patrol_six|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|borvo_bomber_tier1:borvo_bomber_tier1_naboo:borvo_defender_tier1:borvo_defender_tier1_naboo:borvo_fighter_tier1:borvo_fighter_tier1_naboo:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.115456	0.973035	0.199682	0.224481	0.221385	-0.948998	-3564.25	-3047.79	-620.36	nav_name|4|naboo_imperial_tier3_recovery1_6|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.049375	0.984296	0.169483	-0.201395	0.176016	-0.963566	-4668.84	-2815.76	551.29	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|150|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|borvo_vs_rsf_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|borvo_bomber_tier1:borvo_fighter_tier1_naboo:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.044561	0.998999	0.004006	0.982977	-0.044561	0.178245	-4706.20	-2816.25	448.01	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|150|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|4|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|rsf_vs_borvo_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|rsf_ace_tier1:rsf_stinger_tier1:|$|	script.space.content_tools.spawner
object/static/space/spacestation/pirate_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3904.90	-4911.77	1867.24	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	0.415893	0.825270	-0.382051	0.879418	-0.257959	0.400100	3984.25	3077.00	6159.64	intDangerLevel|0|1|intDangerPct|0|8|intMaxResourcePool|0|6000|intMinResourcePool|0|1000|strAsteroidType|4|carbonaceous|strSpawnerName|4|naboo_asteroid_3|strSpawnerType|4|asteroid|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.025990	0.945035	-0.325934	-0.059566	-0.326929	-0.943170	3909.05	3396.10	7512.44	fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|5|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|5|strPatrolPoints_mangled.segment.0|5|imperial_poi_asteroid_00:imperial_poi_asteroid_01:imperial_poi_asteroid_02:imperial_poi_asteroid_03:imperial_poi_asteroid_04:|strSpawnerName|4|imperial_poi_asteroid|strSpawnerType|4|generic|strSpawns_mangled.count|0|11|strSpawns_mangled.segment.0|5|imp_tie_bomber_tier1:imp_tie_bomber_tier1_naboo:imp_tie_fighter_tier1:imp_tie_fighter_tier1:imp_tie_fighter_tier1:imp_tie_fighter_tier1:imp_tie_fighter_tier1:imp_tie_fighter_tier1:imp_tie_fighter_tier1_naboo:imp_tie_fighter_tier1:|strSpawns_mangled.segment.1|5|imp_tie_fighter_tier1_naboo:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.800873	-0.296934	0.520031	-0.584679	0.575426	-0.571870	3890.74	3399.38	7513.18	nav_name|4|navpoint_poi_arrissas_field|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.800873	-0.296934	0.520031	-0.584679	0.575426	-0.571870	2700.00	-5700.00	-5200.00	nav_name|4|navpoint_poi_trade_federation_hulk|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.041434	0.997866	-0.050474	-0.772428	-0.064034	-0.631866	3218.60	-5734.79	-5191.08	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|30|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|100|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|tradefed_guardians_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|trade_fed_guardian:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.014037	-0.999891	0.004571	0.393476	0.001321	-0.919334	-5399.93	2837.19	-2966.86	nav_name|4|naboo_imperial_patrol_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.369622	0.476419	0.797750	-0.559136	0.571669	-0.600468	-3203.53	3201.61	-3078.49	nav_name|4|naboo_imperial_tier2_escortduty_6|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.726543	-0.681334	0.088995	0.687116	0.720894	-0.090457	-2455.91	2645.66	-3905.03	nav_name|4|naboo_imperial_patrol_1|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	7525.18	-4177.13	112.36	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.800873	-0.296934	0.520031	-0.584679	0.575426	-0.571870	6000.00	-2000.00	500.00	nav_name|4|naboo_privateer_tier2_assassinate_one_1|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	6158.84	3373.24	-5960.07	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.231565	0.967907	-0.097638	0.194183	0.144335	0.970289	6232.00	1704.00	-4216.00	nav_name|4|talus_station_mission3_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.441672	0.895124	0.060663	0.629111	0.357203	-0.690381	5504.53	1267.36	-4332.51	nav_name|4|stn_rori_rsf_escort_duty_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.309280	0.692163	-0.652117	-0.851528	-0.103722	-0.513947	6006.91	6494.86	6770.78	fltMaxCircleDistance|2|100|fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|4|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|naboo_miner_stationary_patrol|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|naboo_miner_fighter:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.064090	-0.992411	0.104943	-0.681530	-0.033290	-0.731032	-2934.92	3049.42	-3022.89	nav_name|4|naboo_imperial_escort_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.800873	-0.296934	0.520031	-0.584679	0.575426	-0.571870	-944.00	3945.00	-4525.00	nav_name|4|navpoint_hyperspace_royal_way|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.494281	0.713090	-0.497180	0.494998	-0.701031	-0.513355	-1504.14	4713.36	-5453.52	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|45|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|15|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|rsf_patrol_3|strSpawnerType|4|generic|strSpawns_mangled.count|0|5|strSpawns_mangled.segment.0|5|rsf_ace_tier1:rsf_hunter_tier1:rsf_hunter_tier1_naboo:rsf_scanner_tier1:rsf_stinger_tier1_naboo:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.800873	-0.296934	0.520031	-0.584679	0.575426	-0.571870	-560.00	5451.00	-5455.00	nav_name|4|navpoint_poi_sovereignty_dawn|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.042321	0.996905	-0.066252	-0.576432	-0.078525	-0.813364	-388.43	5529.95	-6249.92	fltMaxSpawnDistance|2|35|fltMaxSpawnTime|2|240|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|120|intSpawnCount|0|7|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|26|strPatrolPoints_mangled.segment.0|5|rse_patrol_00:rse_patrol_01:rse_patrol_02:rse_patrol_03:rse_patrol_04:rse_patrol_05:rse_patrol_06:rse_patrol_07:rse_patrol_08:rse_patrol_09:|strPatrolPoints_mangled.segment.1|5|rse_patrol_10:rse_patrol_11:rse_patrol_12:rse_patrol_13:rse_patrol_14:rse_patrol_15:rse_patrol_16:rse_patrol_17:rse_patrol_18:rse_patrol_19:|strPatrolPoints_mangled.segment.2|5|rse_patrol_20:rse_patrol_21:rse_patrol_22:rse_patrol_23:rse_patrol_24:rse_patrol_25:|strSpawnerName|4|rse_patrol|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|rsf_ace_tier1:rsf_hunter_tier1:rsf_hunter_tier1_naboo:rsf_hunter_tier1_naboo:rsf_rawl_tier1:rsf_rawl_tier1_naboo:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.088365	0.974480	0.206352	-0.446129	0.146504	-0.882896	-343.98	5522.78	-6205.04	fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|10800|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|7200|intSpawnCount|0|1|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|64|strPatrolPoints_mangled.segment.0|5|rsf_boss_00:rsf_boss_01:rsf_boss_02:rsf_boss_03:rsf_boss_04:rsf_boss_05:rsf_boss_06:rsf_boss_07:rsf_boss_08:rsf_boss_09:|strPatrolPoints_mangled.segment.1|5|rsf_boss_10:rsf_boss_11:rsf_boss_12:rsf_boss_13:rsf_boss_14:rsf_boss_15:rsf_boss_16:rsf_boss_17:rsf_boss_18:rsf_boss_19:|strPatrolPoints_mangled.segment.2|5|rsf_boss_20:rsf_boss_21:rsf_boss_22:rsf_boss_23:rsf_boss_24:rsf_boss_25:rsf_boss_26:rsf_boss_27:rsf_boss_28:rsf_boss_29:|strPatrolPoints_mangled.segment.3|5|rsf_boss_30:rsf_boss_31:rsf_boss_32:rsf_boss_33:rsf_boss_34:rsf_boss_35:rsf_boss_36:rsf_boss_37:rsf_boss_38:rsf_boss_39:|strPatrolPoints_mangled.segment.4|5|rsf_boss_40:rsf_boss_41:rsf_boss_42:rsf_boss_43:rsf_boss_44:rsf_boss_45:rsf_boss_46:rsf_boss_47:rsf_boss_48:rsf_boss_49:|strPatrolPoints_mangled.segment.5|5|rsf_boss_50:rsf_boss_51:rsf_boss_52:rsf_boss_53:rsf_boss_54:rsf_boss_55:rsf_boss_56:rsf_boss_57:rsf_boss_58:rsf_boss_59:|strPatrolPoints_mangled.segment.6|5|rsf_boss_60:rsf_boss_61:rsf_boss_62:rsf_boss_63:|strSpawnerName|4|rsf_boss|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|rsf_boss:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.294017	0.792366	0.534519	0.793295	-0.109637	0.598884	-930.05	3507.50	-5308.75	nav_name|4|naboo_imperial_escort_3|$|	script.space.quest_logic.quest_nav_point
object/static/space/spacestation/rsf_spacestation.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-580.83	5481.61	-5501.14	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	0.280224	0.952756	-0.117176	0.895649	-0.215583	0.389021	4895.13	6528.28	6078.55	fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|56|strPatrolPoints_mangled.segment.0|5|naboo_miner_fighters_00:naboo_miner_fighters_01:naboo_miner_fighters_02:naboo_miner_fighters_03:naboo_miner_fighters_04:naboo_miner_fighters_05:naboo_miner_fighters_06:naboo_miner_fighters_07:naboo_miner_fighters_08:naboo_miner_fighters_09:|strPatrolPoints_mangled.segment.1|5|naboo_miner_fighters_10:naboo_miner_fighters_11:naboo_miner_fighters_12:naboo_miner_fighters_13:naboo_miner_fighters_14:naboo_miner_fighters_15:naboo_miner_fighters_16:naboo_miner_fighters_17:naboo_miner_fighters_18:naboo_miner_fighters_19:|strPatrolPoints_mangled.segment.2|5|naboo_miner_fighters_20:naboo_miner_fighters_21:naboo_miner_fighters_22:naboo_miner_fighters_23:naboo_miner_fighters_24:naboo_miner_fighters_25:naboo_miner_fighters_26:naboo_miner_fighters_27:naboo_miner_fighters_28:naboo_miner_fighters_29:|strPatrolPoints_mangled.segment.3|5|naboo_miner_fighters_30:naboo_miner_fighters_31:naboo_miner_fighters_32:naboo_miner_fighters_33:naboo_miner_fighters_34:naboo_miner_fighters_35:naboo_miner_fighters_36:naboo_miner_fighters_37:naboo_miner_fighters_38:naboo_miner_fighters_39:|strPatrolPoints_mangled.segment.4|5|naboo_miner_fighters_40:naboo_miner_fighters_41:naboo_miner_fighters_42:naboo_miner_fighters_43:naboo_miner_fighters_44:naboo_miner_fighters_45:naboo_miner_fighters_46:naboo_miner_fighters_47:naboo_miner_fighters_48:naboo_miner_fighters_49:|strPatrolPoints_mangled.segment.5|5|naboo_miner_fighters_50:naboo_miner_fighters_51:naboo_miner_fighters_52:naboo_miner_fighters_53:naboo_miner_fighters_54:naboo_miner_fighters_55:|strSpawnerName|4|naboo_miner_fighters|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|naboo_miner_defender:naboo_miner_fighter:naboo_miner_hunter:|$|	script.space.content_tools.spawner
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	4993.95	6457.43	6137.13	$|	
object/static/space/asteroid/asteroid_iron_medium_03.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	3890.74	6167.38	6329.18	$|	
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	2754.33	5928.44	5413.78	$|	
