strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.856848	0.301560	0.418178	0.515042	-0.537332	-0.667837	2994.74	-5955.59	4244.33	nav_name|4|corellia_rebe_tier4_1_b_battle_point|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.489003	0.662122	-0.567865	-0.025583	-0.661617	-0.749405	2631.89	-7584.12	4070.85	nav_name|4|naboo_imperial_tier4_assassinate2_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.527819	0.806481	-0.266451	0.225812	0.435662	0.871325	3613.89	-5613.00	7149.06	nav_name|4|naboo_imperial_tier4_assassinate2_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.218150	0.299076	-0.928959	0.157977	-0.928508	-0.336029	2795.65	-5791.72	6336.92	nav_name|4|naboo_imperial_tier4_assassinate2_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.533747	0.794006	-0.290979	0.206893	0.456246	0.865468	3072.15	-6658.59	5858.28	nav_name|4|naboo_imperial_tier4_assassinate2_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.449374	0.656707	-0.605639	-0.533912	0.346115	0.771454	1365.25	-6750.51	7020.74	fltMaxCircleDistance|2|340|fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|70|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|100|intSpawnCount|0|6|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|imperial_generator_lookout_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|imp_tie_aggressor_tier4:imp_tie_bomber_tier4:imp_tie_fighter_tier4:imp_tie_advanced_tier4:imp_tie_interceptor_tier4:imp_tie_oppressor_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.834253	0.193552	-0.516294	0.540407	-0.472913	0.695926	1272.56	-6755.48	7134.90	nav_name|4|corellia_imperial_tier4_rescue1_4|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.975723	0.000000	0.219007	1259.43	-6681.66	7209.61	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.707151	-0.705991	0.038918	0.111682	0.165878	0.979802	-3838.48	-1412.24	2747.92	nav_name|4|tier3_privateer_rancor_path_06|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.511322	0.817122	-0.266199	0.106792	-0.246939	-0.963129	-1835.23	-33.40	3647.99	fltMaxCircleDistance|2|320|fltMaxSpawnDistance|2|24|fltMaxSpawnTime|2|420|fltMinCircleDistance|2|320|fltMinSpawnDistance|2|4|fltMinSpawnTime|2|300|intSpawnCount|0|2|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|bh_target_escort_elite_01|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_dath_deathmarked_mercenary:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.376969	0.903313	-0.204742	0.138443	-0.163615	-0.976762	-2015.48	232.93	5318.21	nav_name|4|bh_path_bravo_01|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.599419	0.773557	0.205686	-0.732844	0.633723	-0.247661	975.82	225.23	3781.69	nav_name|4|naboo_imperial_tier4_recovery1_6|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.962715	-0.152766	-0.223255	-0.058283	-0.923034	0.380277	2950.32	-691.95	2728.82	nav_name|4|tier3_privateer_ally_escort_03|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.492511	0.582693	0.646453	-0.687850	0.715688	-0.121050	2611.93	-387.13	3617.95	nav_name|4|corellia_privateer_tier4_leg_2_escort_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.955729	-0.200718	-0.215162	0.170611	-0.973768	0.150561	2414.82	-1444.47	3393.82	nav_name|4|tier3_privateer_inspect_01|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.718540	0.670120	0.186117	0.241878	0.491684	-0.836506	144.00	2628.00	2756.00	nav_name|4|stn_dath_imp_escort_duty_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.213108	-0.513148	0.831423	-0.879816	-0.269256	-0.391695	-2600.00	1250.00	3950.00	nav_name|4|tatooine_rebel_tier3_1_escort_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.705001	-0.619917	0.344495	0.697621	-0.693616	0.179506	-636.30	2507.92	4629.08	nav_name|4|naboo_rebel_tier4_3_rescue_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.619228	-0.629166	0.469795	-0.255693	0.727264	0.636953	-433.36	2277.39	4639.60	nav_name|4|naboo_rebel_tier4_3_a_assassin_5|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.541599	0.073004	-0.837461	-0.380800	-0.866842	-0.321834	1303.20	2316.80	4521.92	nav_name|4|naboo_imperial_tier3_spacebattle1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.718540	0.670120	0.186117	0.241878	0.491684	-0.836506	576.00	2468.00	4436.00	nav_name|4|stn_dath_imp_01_c_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.069208	0.994985	0.072217	0.770311	0.099298	-0.629890	-2700.52	-6358.59	1958.07	fltMaxSpawnDistance|2|20|fltMaxSpawnTime|2|620|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|420|intSpawnCount|0|6|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|33|strPatrolPoints_mangled.segment.0|5|warlord_ship_to_imp_00:warlord_ship_to_imp_01:warlord_ship_to_imp_02:warlord_ship_to_imp_03:warlord_ship_to_imp_04:warlord_ship_to_imp_05:warlord_ship_to_imp_06:warlord_ship_to_imp_07:warlord_ship_to_imp_08:warlord_ship_to_imp_09:|strPatrolPoints_mangled.segment.1|5|warlord_ship_to_imp_10:warlord_ship_to_imp_11:warlord_ship_to_imp_12:warlord_ship_to_imp_13:warlord_ship_to_imp_14:warlord_ship_to_imp_15:warlord_ship_to_imp_16:warlord_ship_to_imp_17:warlord_ship_to_imp_18:warlord_ship_to_imp_19:|strPatrolPoints_mangled.segment.2|5|warlord_ship_to_imp_20:warlord_ship_to_imp_21:warlord_ship_to_imp_22:warlord_ship_to_imp_23:warlord_ship_to_imp_24:warlord_ship_to_imp_25:warlord_ship_to_imp_26:warlord_ship_to_imp_27:warlord_ship_to_imp_28:warlord_ship_to_imp_29:|strPatrolPoints_mangled.segment.3|5|warlord_ship_to_imp_30:warlord_ship_to_imp_31:warlord_ship_to_imp_32:|strSpawnerName|4|warlord_ship_to_imp|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|blacksun_dark_eclipse_tier5:blacksun_bomber_s03_tier5:blacksun_aggressor_tier5:blacksun_ace_s04_tier5:blacksun_dune_lizard_tier5:blacksun_fighter_s01_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.511854	-0.191366	-0.837487	-0.706490	-0.460865	0.537099	-2691.56	-6240.99	1919.46	nav_name|4|naboo_rebel_tier3_recover_imperial_8|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.674825	-0.116291	-0.728758	-0.037041	-0.991599	0.123934	-2671.69	-6097.29	1923.62	nav_name|4|naboo_rebel_tier3_delivery|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-2739.62	-6227.36	1924.00	$|	
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-2707.56	-740.98	7055.83	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.718540	0.670120	0.186117	0.241878	0.491684	-0.836506	-3440.00	-2220.00	4132.00	nav_name|4|stn_dath_imp_01_d_escort_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.567663	0.729476	-0.381607	-0.602024	0.683994	0.411970	-2448.75	-1160.25	6868.75	fltMaxSpawnDistance|2|10|fltMaxSpawnTime|2|8200|fltMinSpawnDistance|2|5|fltMinSpawnTime|2|3600|intSpawnCount|0|1|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|rebel_attackers_are_cool_00:rebel_attackers_are_cool_01:rebel_attackers_are_cool_02:rebel_attackers_are_cool_03:rebel_attackers_are_cool_04:rebel_attackers_are_cool_05:rebel_attackers_are_cool_06:|strSpawnerName|4|rebel_attackers_are_cool|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_corvette_blockade_run:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.310871	0.849977	0.425321	-0.473205	-0.249676	0.844831	-2176.60	-1720.41	5470.35	nav_name|4|naboo_imperial_tier4_recovery1_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.560945	0.551543	0.617367	0.158546	0.660368	-0.734015	32.00	-5934.00	4132.00	nav_name|4|corellia_privateer_tier3_survival|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.817831	0.127342	-0.561192	0.552778	-0.444933	0.704607	-1537.00	-4296.77	4316.76	nav_name|4|corellia_imperial_tier4_rescue1_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.973718	0.223760	-0.042483	-0.223158	-0.900013	0.374402	-2871.23	-5018.63	4524.72	nav_name|4|tatooine_rebel_tier3_2_c_battlepoint|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.198357	0.900045	-0.388038	0.357027	-0.302353	-0.883807	-2974.54	-3082.39	2835.96	fltMaxCircleDistance|2|320|fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|120|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|imperial_beacon_lookout_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|imp_tie_aggressor_tier4:imp_tie_oppressor_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.817831	0.127342	-0.561192	0.552778	-0.444933	0.704607	-2721.76	-3343.13	2806.59	nav_name|4|corellia_imperial_tier4_rescue1_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.924814	-0.373527	-0.072089	0.249939	-0.739461	0.625082	8.70	-4809.47	5248.79	nav_name|4|corellia_imperial_tier4_recovery2_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.834253	0.193552	-0.516294	0.540407	-0.472913	0.695926	-362.27	-5324.80	5829.55	nav_name|4|corellia_imperial_tier4_rescue1_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.718540	0.670120	0.186117	0.241878	0.491684	-0.836506	-3264.00	-5180.00	6484.00	nav_name|4|stn_dath_priv_escort_duty_4|$|	script.space.quest_logic.quest_nav_point
object/ship/spacestation_mining_outpost.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-2709.07	-4335.58	5159.83	intDockable|0|1|space_mining.priceList|4|dathomir|$|	script.conversation.station_dantooine_mining,script.space_mining.resource_station
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.383440	0.910545	0.154539	-0.905908	0.338242	0.254800	-2095.14	2334.75	3374.31	nav_name|4|naboo_imperial_tier4_recovery1_7|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.887144	0.372013	0.273098	0.459568	-0.658145	-0.596358	-2300.00	3250.00	2950.00	nav_name|4|tatooine_rebel_tier3_1_c_escort_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.425829	0.647246	0.632252	-0.731009	0.657885	-0.181144	-1642.82	3578.54	2633.43	nav_name|4|corellia_privateer_tier4_leg_2_escort_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.717602	0.138662	0.682510	-0.236730	0.970194	0.051793	-2146.70	5611.34	2738.34	nav_name|4|corellia_privateer_tier4_leg_2_escort_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.720298	-0.601048	0.346283	0.609560	-0.786713	-0.097573	-2093.90	4201.13	4610.95	nav_name|4|naboo_rebel_tier4_3_rescue_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.717602	0.138662	0.682510	-0.236730	0.970194	0.051793	-2682.73	7408.18	2855.62	nav_name|4|corellia_privateer_tier4_leg_2_escort_5|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.720298	-0.601048	0.346283	0.609560	-0.786713	-0.097573	-3747.23	6334.72	4875.80	nav_name|4|naboo_rebel_tier4_3_rescue_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.511854	-0.191366	-0.837487	-0.706490	-0.460865	0.537099	111.06	-4412.78	-211.20	nav_name|4|naboo_rebel_tier3_recover_imperial_7|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.496120	-0.867148	-0.043816	0.737824	-0.447657	0.505191	2767.71	-3788.98	1500.45	nav_name|4|naboo_imperial_tier3_assassinate1_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.707701	0.301481	-0.638959	-0.408484	0.563303	0.718214	3065.22	-5248.06	1760.38	nav_name|4|naboo_imperial_tier4_escort1_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.231866	-0.456208	-0.859135	0.005519	-0.882573	0.470143	400.00	-5100.00	800.00	nav_name|4|tatooine_rebel_tier3_3_delivery|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.567269	-0.624314	-0.537064	0.594814	-0.761638	0.257105	2124.44	-6185.54	-2330.80	nav_name|4|naboo_imperial_tier4_assassinate1_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.728579	-0.645932	-0.227913	0.594814	-0.761638	0.257105	1392.21	-5247.95	-2647.31	nav_name|4|naboo_imperial_tier4_assassinate1_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.713075	0.321552	-0.623000	-0.439272	0.487653	0.754477	3787.44	-6425.86	49.06	nav_name|4|naboo_imperial_tier4_escort1_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.398594	-0.909802	-0.115686	0.874127	-0.415042	0.252275	4735.73	-7420.39	-1572.91	nav_name|4|naboo_imperial_tier4_assassinate1_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.107605	0.529255	0.841612	-0.975232	-0.108354	0.192828	4994.90	-4896.97	-1322.07	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|100|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|100|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|180|intSpawnCount|0|1|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|imperial_station_guard_interceptor_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_tie_interceptor_ace:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.718540	0.670120	0.186117	0.241878	0.491684	-0.836506	-2944.00	-4460.00	-6524.00	nav_name|4|stn_dath_imp_01_a_escort_4|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-2355.07	-4036.33	-6015.32	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.004114	-0.148895	0.988845	0.570883	0.812225	0.119925	412.16	-5403.57	-4219.20	nav_name|4|corellia_rebel_tier3_4_assassin_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.045644	0.608585	0.792175	-0.442844	0.698496	-0.562133	272.59	-6947.60	-6161.77	fltMaxCircleDistance|2|320|fltMaxSpawnDistance|2|30|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|180|intSpawnCount|0|6|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|random_imperial_dudes_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|imp_tie_advanced_tier4:imp_tie_aggressor_tier4:imp_tie_oppressor_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.073935	-0.051206	0.995948	0.559101	0.829099	0.001122	1450.00	-6280.00	-4250.00	nav_name|4|corellia_rebel_tier3_4_assassin_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.683260	0.633408	0.363249	-0.728503	-0.557705	-0.397805	609.79	-5349.52	-7366.22	nav_name|4|naboo_rebel_tier3_inquisition_point|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.683260	0.633408	0.363249	-0.728503	-0.557705	-0.397805	397.47	-5568.22	-7256.84	nav_name|4|naboo_rebel_tier3_4_patrol_4|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	176.63	-5679.89	-7352.81	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	0.294604	0.883267	0.364758	0.590500	-0.468365	0.657224	-861.98	-6791.27	-7342.51	fltMaxCircleDistance|2|320|fltMaxSpawnDistance|2|30|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|180|intSpawnCount|0|6|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|random_imperial_dudes|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|imp_tie_advanced_tier4:imp_tie_aggressor_tier4:imp_tie_fighter_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.679741	-0.704923	-0.202571	0.008684	-0.283904	0.958813	-3608.00	5628.00	5256.00	nav_name|4|naboo_imperial_tier3_delivery3_dropoff|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.939781	-0.158993	0.302546	0.318734	-0.088162	0.943735	-3618.17	2711.88	7068.35	nav_name|4|naboo_imperial_tier4_recovery2_7|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.428962	-0.901265	-0.060938	0.488991	0.174958	0.854563	-3695.04	3812.25	6012.67	nav_name|4|naboo_imperial_tier4_rescue2_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.720298	-0.601048	0.346283	0.609560	-0.786713	-0.097573	-2601.94	4856.75	4692.33	nav_name|4|naboo_rebel_tier4_3_rescue_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.962416	-0.058111	0.265290	-0.222027	-0.730893	0.645367	-5907.02	2695.21	6881.55	nav_name|4|tatooine_rebel_tier4_2_recovery_10|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.020763	0.974541	-0.223244	0.849983	-0.100360	-0.517162	-3736.32	462.97	2153.76	nav_name|4|tatooine_rebel_tier3_1_recovery_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.237333	-0.520748	0.820057	-0.855576	-0.287750	-0.430338	-3385.34	992.93	3576.11	nav_name|4|tatooine_rebel_tier3_1_escort_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.199396	-0.508185	0.837848	-0.879506	-0.284213	-0.381696	-4153.91	742.88	3237.65	nav_name|4|tatooine_rebel_tier3_1_escort_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.163713	0.285240	-0.944371	0.184050	0.949310	0.254825	-4504.21	2537.33	4026.24	fltMaxCircleDistance|2|320|fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|60|fltMinSpawnDistance|2|30|fltMinSpawnTime|2|180|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|generator_imperial_defense_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|imp_tie_aggressor_tier4:imp_tie_fighter_tier4:imp_tie_interceptor_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.096061	0.366941	-0.925271	0.329674	-0.865375	-0.377414	-4549.77	3176.20	4114.38	fltMaxCircleDistance|2|320|fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|60|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|180|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|generator_imperial_defense_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|imp_tie_aggressor_tier4:imp_tie_bomber_tier4:imp_tie_oppressor_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.956820	-0.162325	0.241135	0.253070	-0.057066	0.965763	-4648.64	2991.70	4029.93	nav_name|4|naboo_imperial_tier4_recovery2_6|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.309794	0.914991	0.258496	-0.931310	0.237243	0.276364	-4455.02	2935.80	4075.06	nav_name|4|naboo_imperial_tier4_recovery1_8|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-4501.38	2996.21	4077.58	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.428962	-0.901265	-0.060938	0.488991	0.174958	0.854563	-4913.06	3376.50	3884.02	nav_name|4|naboo_imperial_tier4_rescue2_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.718540	0.670120	0.186117	0.241878	0.491684	-0.836506	-5120.00	3572.00	2820.00	nav_name|4|stn_dath_imp_01_a_escort_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.158796	0.974388	-0.159220	0.928158	0.092347	-0.360547	-4428.23	525.52	2549.88	nav_name|4|tatooine_rebel_tier3_1_recovery_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.199396	-0.508185	0.837848	-0.879506	-0.284213	-0.381696	-4907.65	592.36	2027.51	nav_name|4|tatooine_rebel_tier3_1_escort_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.959770	-0.078515	0.269588	-0.199822	0.483527	0.852216	-5875.27	6269.55	2671.57	nav_name|4|tatooine_rebel_tier4_2_recovery_6|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.962416	-0.058111	0.265290	-0.222027	-0.730893	0.645367	-6092.17	4667.29	3908.33	nav_name|4|tatooine_rebel_tier4_2_recovery_8|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.718540	0.670120	0.186117	0.241878	0.491684	-0.836506	-6016.00	4836.00	3316.00	nav_name|4|stn_dath_imp_01_d_recover_1|$|	script.space.quest_logic.quest_nav_point
