homing_beacon	veteran_new:homing_beacon	item_vet_homing_beacon_03_01	0	0		1
fan_gathering_08	veteran_new:galactic_gathering_08_painting	item_galactic_gathering_2008_painting_04_01	0	0		1
hover_chair	veteran_new:hover_chair	item_deed_hover_chair_06_01	0	1		0
yoda_fountain	veteran_new:yoda_fountain	item_vet_63_month_yoda_fountain	0	0		1
emp_statue	veteran_new:emp_statue	item_vet_63_month_palpatine_statue	0	0		1
jedi_temple	veteran_new:jedi_temple	item_vet_66_month_jedi_temple	0	0		0
jedi_temple_burning	veteran_new:jedi_temple_burning	item_vet_66_month_jedi_temple_burning	0	0		0
cts_kauri_painting	veteran_new:cts_kauri_painting	object/tangible/furniture/house_cleanup/cts_kauri_painting.iff	0	0		1
cts_kauri_greeter	veteran_new:cts_kauri_greeter	object/tangible/furniture/house_cleanup/cts_kauri_box.iff	0	0		1
cts_tarquinas_painting	veteran_new:cts_tarquinas_painting	object/tangible/furniture/house_cleanup/cts_tarquinas_painting.iff	0	0		1
cts_tarquinas_greeter	veteran_new:cts_tarquinas_greeter	object/tangible/furniture/house_cleanup/cts_tarquinas_box.iff	0	0		1
cts_valcyn_painting	veteran_new:cts_valcyn_painting	object/tangible/furniture/house_cleanup/cts_valcyn_painting.iff	0	0		1
cts_valcyn_greeter	veteran_new:cts_valcyn_greeter	object/tangible/furniture/house_cleanup/cts_valcyn_box.iff	0	0		1
cts_kettemoor_painting	veteran_new:cts_kettemoor_painting	object/tangible/furniture/house_cleanup/cts_kettemoor_painting.iff	0	0		1
cts_kettemoor_greeter	veteran_new:cts_kettemoor_greeter	object/tangible/furniture/house_cleanup/cts_kettemoor_box.iff	0	0		1
cts_scylla_painting	veteran_new:cts_scylla_painting	object/tangible/furniture/house_cleanup/cts_scylla_painting.iff	0	0		1
cts_scylla_greeter	veteran_new:cts_scylla_greeter	object/tangible/furniture/house_cleanup/cts_scylla_box.iff	0	0		1
cts_naritus_painting	veteran_new:cts_naritus_painting	object/tangible/furniture/house_cleanup/cts_naritus_painting.iff	0	0		1
cts_naritus_greeter	veteran_new:cts_naritus_greeter	object/tangible/furniture/house_cleanup/cts_naritus_box.iff	0	0		1
cts_lowca_painting	veteran_new:cts_lowca_painting	object/tangible/furniture/house_cleanup/cts_lowca_painting.iff	0	0		1
cts_lowca_greeter	veteran_new:cts_lowca_greeter	object/tangible/furniture/house_cleanup/cts_lowca_box.iff	0	0		1
cts_intrepid_painting	veteran_new:cts_intrepid_painting	object/tangible/furniture/house_cleanup/cts_intrepid_painting.iff	0	0		1
cts_intrepid_greeter	veteran_new:cts_intrepid_greeter	object/tangible/furniture/house_cleanup/cts_intrepid_box.iff	0	0		1
cts_wanderhome_painting	veteran_new:cts_wanderhome_painting	object/tangible/furniture/house_cleanup/cts_wanderhome_painting.iff	0	0		1
cts_wanderhome_greeter	veteran_new:cts_wanderhome_greeter	object/tangible/furniture/house_cleanup/cts_wanderhome_box.iff	0	0		1
cts_tempest_painting	veteran_new:cts_tempest_painting	object/tangible/furniture/house_cleanup/cts_tempest_painting.iff	0	0		1
cts_tempest_greeter	veteran_new:cts_tempest_greeter	object/tangible/furniture/house_cleanup/cts_tempest_box.iff	0	0		1
cts_corbantis_painting	veteran_new:cts_corbantis_painting	object/tangible/furniture/house_cleanup/cts_corbantis_painting.iff	0	0		1
cts_corbantis_greeter	veteran_new:cts_corbantis_greeter	object/tangible/furniture/house_cleanup/cts_corbantis_box.iff	0	0		1
cts_infinity_painting	veteran_new:cts_infinity_painting	object/tangible/furniture/house_cleanup/cts_infinity_painting.iff	0	0		1
cts_infinity_greeter	veteran_new:cts_infinity_greeter	object/tangible/furniture/house_cleanup/cts_infinity_box.iff	0	0		1
cts_test_painting	veteran_new:cts_infinity_painting	object/tangible/furniture/house_cleanup/cts_infinity_painting.iff	0	0		1
cts_test_greeter	veteran_new:cts_infinity_greeter	object/tangible/furniture/house_cleanup/cts_infinity_box.iff	0	0		1
tcg_blk_dress	veteran_new:tcg_black_corset_dress	item_tcg_loot_reward_series1_black_corset_dress	0	0		1
tcg_naboo_jacket	veteran_new:tcg_naboo_jacket	item_tcg_loot_reward_series1_naboo_jacket	0	0		1
tcg_dooku_bust	veteran_new:tcg_dooku_bust	item_tcg_loot_reward_series1_dooku_bust	0	0		1
tcg_display_case_01	veteran_new:tcg_display_case_01	item_tcg_loot_reward_series1_display_case_01	0	0		0
tcg_gorax_ear	veteran_new:tcg_gorax_ear	item_tcg_loot_reward_series1_gorax_ear	0	0		1
tcg_bas_relief	veteran_new:tcg_bas_relief	item_tcg_loot_reward_series1_bas_relief	0	0		0
tcg_glow_blueeyes	veteran_new:tcg_glowing_blue_eyes	item_tcg_loot_reward_series1_glowing_blue_eyes	0	0		1
tcg_glow_redeyes	veteran_new:tcg_glowing_red_eyes	item_tcg_loot_reward_series1_glowing_red_eyes	0	0		1
tcg_vendor_gungan	veteran_new:tcg_vendor_gungan	item_tcg_loot_reward_series1_vendor_gungan	0	0		0
tcg_houseclean_kit	veteran_new:tcg_housecleaning_kit	item_tcg_loot_reward_series1_housecleaning_kit	0	0		1
tcg_in_fountain_01	veteran_new:tcg_indoor_fountain_01	item_tcg_loot_reward_series1_indoor_fountain_01	0	0		0
tcg_vendor_jawa	veteran_new:tcg_vendor_jawa	item_tcg_loot_reward_series1_vendor_jawa	0	0		0
tcg_greet_meatlump	veteran_new:tcg_greeter_meatlump	item_tcg_loot_reward_series1_greeter_meatlump	0	0		0
tcg_mechno_chair	veteran_new:tcg_mechno_chair	item_tcg_loot_reward_series1_mechno_chair	0	0		1
tcg_nuna_ball_adv	veteran_new:tcg_nuna_ball_advertisement	item_tcg_loot_reward_series1_nuna_ball_advertisement	0	0		0
tcg_podr_gasgano	veteran_new:tcg_podracer_gasgano	item_tcg_loot_reward_series1_podracer_gasgano	0	0		1
tcg_paint_jedi_crest	veteran_new:tcg_painting_jedi_crest	item_tcg_loot_reward_series1_painting_jedi_crest	0	0		0
tcg_painting_trooper	veteran_new:tcg_painting_trooper	item_tcg_loot_reward_series1_painting_trooper	0	0		0
tcg_radtrooper_bdg	veteran_new:tcg_radtrooper_badge	item_tcg_loot_reward_series1_radtrooper_badge	0	0		0
tcg_sith_speeder	veteran_new:tcg_sith_speeder	item_tcg_loot_reward_series1_sith_speeder	0	0		1
tcg_tusken_tal	veteran_new:tcg_tusken_talisman	item_tcg_loot_reward_series1_tusken_talisman	0	0		1
tcg_organa_speeder	veteran_new:tcg_organa_speeder	item_tcg_loot_reward_series1_organa_speeder	0	0		1
tcg_comp_con_01	veteran_new:tcg_computer_console_01	item_tcg_loot_reward_series1_computer_console_01	0	0		0
tcg_vendor_ewok	veteran_new:tcg_vendor_ewok	item_tcg_loot_reward_series1_vendor_ewok	0	0		0
tcg_h_hydrospanner	veteran_new:tcg_hans_hydrospanner	item_tcg_loot_reward_series1_hans_hydrospanner	0	0		0
tcg_paint_imp_prop	veteran_new:tcg_painting_imperial_propaganda	item_tcg_loot_reward_series1_painting_imperial_propaganda	0	0		0
tcg_in_garden_02	veteran_new:tcg_indoor_garden_02	item_tcg_loot_reward_series1_indoor_garden_02	0	0		0
tcg_or_flightsuit	veteran_new:tcg_orange_flightsuit	item_tcg_loot_reward_series1_orange_flightsuit	0	0		1
tcg_blk_flightsuit	veteran_new:tcg_black_flightsuit	item_tcg_loot_reward_series1_black_flightsuit	0	0		1
tcg_greeter_monk	veteran_new:tcg_greeter_bomarr_monk	item_tcg_loot_reward_series1_greeter_bomarr_monk	0	0		0
tcg_target_creature	veteran_new:tcg_target_creature	item_tcg_loot_reward_series1_target_creature	0	0		1
tcg_beru_cookbook	veteran_new:tcg_beru_whitesuns_cookbook	item_tcg_loot_reward_series1_beru_whitesuns_cookbook	0	0		1
tcg_jedi_lib_bkshelf	veteran_new:tcg_jedi_library_bookshelf	item_tcg_loot_reward_series1_jedi_library_bookshelf	0	0		0
tcg_exp_vwing	veteran_new:tcg_exp_vwing	item_tcg_loot_reward_series1_v_wing	0	0		1
tcg_exp_podr_maw	veteran_new:tcg_exp_podr_maw	item_tcg_loot_reward_series1_podracer_mawhonic	0	0		1
tcg_exp_skull	veteran_new:tcg_exp_skull	item_tcg_loot_reward_series1_sanyassan_skull	0	0		1
tcg_exp_game_tbl	veteran_new:tcg_exp_game_tbl	item_tcg_loot_reward_series1_video_game_table	0	0		1
tcg_exp_org_dtpd	veteran_new:tcg_exp_org_dtpd	item_tcg_loot_reward_series1_organizational_datapad	0	0		1
tcg_exp_barn	veteran_new:tcg_exp_barn	item_tcg_loot_reward_series1_barn	0	0		1
tcg_exp_ver_dtpd	veteran_new:tcg_exp_ver_dtpd	item_tcg_loot_reward_series1_versafunction88_datapad	0	0		0
tcg_exp_tooth	veteran_new:tcg_exp_tooth	item_tcg_loot_reward_series1_keelkana_tooth	0	0		0
tcg_exp_vader	veteran_new:tcg_exp_vader	item_tcg_loot_reward_series1_painting_darth_vader	0	0		0
tcg_exp_diner	veteran_new:tcg_exp_diner	item_tcg_loot_reward_series1_diner_package	0	0		1
tcg_exp_case02	veteran_new:tcg_exp_case02	item_tcg_loot_reward_series1_display_case_02	0	0		0
tcg_exp_grt_ewok	veteran_new:tcg_exp_grt_ewok	item_tcg_loot_reward_series1_greeter_ewok	0	0		0
tcg_exp_chonbust	veteran_new:tcg_exp_chonbust	item_tcg_loot_reward_series1_chon_bust	0	0		1
tcg_exp_vendmonk	veteran_new:tcg_exp_vendmonk	item_tcg_loot_reward_series1_vendor_bomarr_monk	0	0		0
tcg_exp_grt_drd	veteran_new:tcg_exp_grt_drd	item_tcg_loot_reward_series1_greeter_serving_droid	0	0		0
tcg_exp_drink	veteran_new:tcg_exp_drink	item_tcg_loot_reward_series1_drink_dispenser	0	0		0
tcg_exp_reb_prop	veteran_new:tcg_exp_reb_prop	item_tcg_loot_reward_series1_painting_alliance_propaganda	0	0		0
tcg_exp_vendmeat	veteran_new:tcg_exp_vendmeat	item_tcg_loot_reward_series1_vendor_meatlump	0	0		0
tcg_exp_arc_suit	veteran_new:tcg_exp_arc_suit	item_tcg_loot_reward_series1_arc170_flightsuit	0	0		1
tcg_exp_garden01	veteran_new:tcg_exp_garden01	item_tcg_loot_reward_series1_indoor_garden_01	0	0		0
tcg_exp_mand_box	veteran_new:tcg_exp_mand_box	item_tcg_loot_reward_series1_mandalorian_strongbox	0	0		0
tcg_exp_comp02	veteran_new:tcg_exp_comp02	item_tcg_loot_reward_series1_computer_console_02	0	0		0
tcg_exp_in_fou02	veteran_new:tcg_exp_in_fou02	item_tcg_loot_reward_series1_indoor_fountain_02	0	0		0
tcg_exp_lepese	veteran_new:tcg_exp_lepese	item_tcg_loot_reward_series1_lepese_dictionary	0	0		0
tcg_exp_morgukai	veteran_new:tcg_exp_morgukai	item_tcg_loot_reward_series1_morgukai_shadow_scroll	0	0		1
tcg_exp_snowjack	veteran_new:tcg_exp_snowjack	item_tcg_loot_reward_series1_snow_jacket	0	0		1
tcg_exp_vader_st	veteran_new:tcg_exp_vader_st	item_tcg_loot_reward_series1_darth_vader_statuette	0	0		0
tcg_exp_leia_st	veteran_new:tcg_exp_leia_st	item_tcg_loot_reward_series1_princess_leia_statuette	0	0		0
tcg_exp_grt_jawa	veteran_new:tcg_exp_grt_jawa	item_tcg_loot_reward_series1_greeter_jawa	0	0		0	
tcg_exp_vendserv	veteran_new:tcg_exp_vendserv	item_tcg_loot_reward_series1_vendor_serving_droid	0	0		0	
tcg_exp_fishtank	veteran_new:tcg_exp_fishtank	item_tcg_loot_reward_series1_fish_tank	0	0		0	
tcg_exp_grt_gung	veteran_new:tcg_exp_grt_gung	item_tcg_loot_reward_series1_greeter_gungan	0	0		0	
chp_11_recap_gift	veteran_new:chp_11_recap_gift	recapture_gift_chapter_11_hoth_hologram_02_01	0	0		0	1
pkup_recapture_gift	veteran_new:packup_recapture_gift	item_cts_sarlacc_non_functional	0	0		0	1
pkup_loyalty_gift	veteran_new:packup_loyalty_gift	item_cts_sarlacc_mini_game	0	0		0	1
email_col_01	veteran_new:email_col_01	col_mail_opt_in_1_01	0	0		1	
email_col_02	veteran_new:email_col_02	col_mail_opt_in_1_02	0	0		1	
greeter_gamorrean	veteran_new:greeter_gamorrean	item_vet_reward_greeter_gamorrean	0	0		0	
tcg3_bobafett	veteran_new:tcg3_bobafett	item_tcg_loot_reward_series3_boba_fett_statue	0	0		0	
tcg3_jangofett	veteran_new:tcg3_jangofett	item_tcg_loot_reward_series3_jango_fett_memorial_statue	0	0		0	
tcg3_sithroom	veteran_new:tcg3_sithroom	item_tcg_loot_reward_series3_sith_meditation_room_deed	0	0		1	
tcg3_jediroom	veteran_new:tcg3_jediroom	item_tcg_loot_reward_series3_jedi_meditation_room_deed	0	0		1	
tcg3_koro2_speeder	veteran_new:tcg3_koro2_speeder	item_tcg_loot_reward_series3_koro2_exodrive_airspeeder	0	0		1	
tcg3_bantha	veteran_new:tcg3_bantha	item_tcg_loot_reward_series3_armored_bantha	0	0		1	
tcg3_ipg_podracer	veteran_new:tcg3_ipg_podracer	item_tcg_loot_reward_series3_podracer_longtail	0	0		1
tcg3_battledroid_gtr	veteran_new:tcg3_battledroid_gtr	item_tcg_loot_reward_series3_greeter_battle_droid	0	0		0
tcg3_med_table	veteran_new:tcg3_med_table	item_tcg_loot_reward_series3_empal_surecon_center_medical_table	0	0		0
tcg3_skull_banner	veteran_new:tcg3_skull_banner	item_tcg_loot_reward_series3_mandalorian_skull_banner	0	0		0
tcg3_massiff_pet	veteran_new:tcg3_massiff_pet	item_tcg_loot_reward_series3_creature_pet_deed_massiff	0	0		0
tcg3_swamp_speeder	veteran_new:tcg3_swamp_speeder	item_tcg_loot_reward_series3_swamp_speeder	0	0		1
tcg3_wampa_rug	veteran_new:tcg3_wampa_rug	item_tcg_loot_reward_series3_wompa_skin_rug	0	0		0
tcg3_hands_seduction	veteran_new:tcg3_hands_seduction	item_tcg_loot_reward_series3_gargans_hands_of_seduction	0	0		1
tcg3_nightsister_vnd	veteran_new:tcg3_nightsister_vnd	item_tcg_loot_reward_series3_nightsister_vendor	0	0		0
tcg3_toydarian_gtr	veteran_new:tcg3_toydarian_gtr	item_tcg_loot_reward_series3_greeter_toydarian	0	0		0
tcg3_torpedo_warhead	veteran_new:tcg3_torpedo_warhead	item_tcg_loot_reward_series3_hh_15_torpedo_warhead	0	0		0
tcg3_jetpack_prints	veteran_new:tcg3_jetpack_prints	item_tcg_loot_reward_series3_merr_sonn_jt12_jetpack_blueprints	0	0		0
tcg3_target_dummy	veteran_new:tcg3_target_dummy	item_tcg_loot_reward_series3_target_dummy	0	0		1
tcg3_wook_pipe	veteran_new:tcg3_wook_pipe	item_tcg_loot_reward_series3_wookiee_ceremonial_pipe	0	0		0
tcg3_griev_gutsack	veteran_new:tcg3_griev_gutsack	item_tcg_loot_reward_series3_general_grievous_gutsack	0	0		0
tcg3_mustafar_ad	veteran_new:tcg3_mustafar_ad	item_tcg_loot_reward_series3_mustafar_travel_advertisement	0	0		0
tcg3_swgtcgpainting	veteran_new:tcg3_swgtcgpainting	item_tcg_loot_reward_series3_swg_tcg_painting	0	0		0
tcg3_hoth_ad	veteran_new:tcg3_hoth_ad	item_tcg_loot_reward_series3_hoth_travel_advertisement	0	0		0
tcg3_palpatine_stat	veteran_new:tcg3_palpatine_stat	item_tcg_loot_reward_series3_emperor_palpatine_statuette	0	0		0
tcg3_vader_obi_dio	veteran_new:tcg3_vader_obi_dio	item_tcg_loot_reward_series3_darth_vader_obi_wan_diorama	0	0		0
tcg3_house_sign	veteran_new:tcg3_house_sign	item_tcg_loot_reward_series3_house_sign	0	0		1
tcg3_battledroid_vnd	veteran_new:tcg3_battledroid_vnd	item_tcg_loot_reward_series3_battle_droid_vendor	0	0		0
tcg3_guise_master	veteran_new:tcg3_guise_master	item_tcg_loot_reward_series3_guise_of_the_master	0	0		1
tcg3_tusken_gtr	veteran_new:tcg3_tusken_gtr	item_tcg_loot_reward_series3_greeter_tusken	0	0		0
email_col_03	veteran_new:email_col_03	col_mail_opt_in_1_03	0	0		1
update_9_mkting	veteran_new:update_9_mkting	item_small_naboo_house_model	0	0	0	1
email_col_04	veteran_new:email_col_04	col_mail_opt_in_2_01	0	0		1
windu_statue	veteran_new:windu_statue	item_vet_reward_72month_mace_windu	0	0		0
maul_statue	veteran_new:maul_statue	item_vet_reward_72month_darth_maul	0	0		0
email_col_05	veteran_new:email_col_05	col_mail_opt_in_2_02	0	0		1
ff_escape_pod	veteran_new:ff_escape_pod	item_fan_faire_09_live_quest_reward	0	0		1
ff_gg_painting	veteran_new:ff_gg_painting	item_fan_faire_09_painting	0	0		1
tcg4_g9_rigger	veteran_new:tcg4_g9_rigger	item_tcg_loot_reward_series4_location_itv_02_01	0	0		1
tcg4_pekopeko_mnt	veteran_new:tcg4_peko_peko_mount	item_tcg_loot_reward_series4_peko_peko_mount_02_01	0	0		1
tcg4_relax_pool	veteran_new:tcg4_relaxation_pool	item_tcg_loot_reward_series4_relaxation_pool_deed_02_01	0	0		1
tcg4_solar_sailer	veteran_new:tcg4_solar_sailer	item_tcg_loot_reward_series4_home_itv_02_01	0	0		0
tcg4_balta_podracer	veteran_new:tcg4_balta_podracer	item_tcg_loot_reward_series4_balta_podracer_02_01	0	0		1
tcg4_senate_pod	veteran_new:tcg4_senate_pod	item_tcg_loot_reward_series4_senate_pod_02_01	0	0		1
tcg4_geo_speeder	veteran_new:choice_description	item_tcg_loot_reward_series4_geonosian_speeder_02_01	0	0		0
tcg4_video_game	veteran_new:tcg4_video_game	item_tcg_loot_reward_series4_video_game_table_02_01	0	0		1
tcg4_tauntaun_ride	veteran_new:tcg4_tauntaun_ride	item_tcg_loot_reward_series4_tauntaun_ride_02_01	0	0		0
tcg4_nuna_pet	veteran_new:tcg4_nuna_pet	item_tcg_loot_reward_series4_creature_pet_deed_nuna_02_01	0	0		0
tcg4_palowick_grter	veteran_new:tcg4_palowick_greeter	item_tcg_loot_reward_series4_greeter_palowick	0	0		0
tcg4_guise_vapaad	veteran_new:tcg4_guise_of_vapaad	item_tcg_loot_reward_series4_guise_of_vapaad_02_01	0	0		0
tcg4_oil_bath	veteran_new:tcg4_oil_bath	item_tcg_loot_reward_series4_droid_oil_bath_02_01	0	0		0
