reservedName	reason	matchWholeName
s	s	b
^sullust$	name_declined_fictionally_reserved	
^supi$	name_declined_fictionally_reserved	
^surric$	name_declined_fictionally_reserved	
^swan$	name_declined_fictionally_reserved	
^taanab$	name_declined_fictionally_reserved	
^tachi$	name_declined_fictionally_reserved	
^talasea$	name_declined_fictionally_reserved
^talus$	name_declined_fictionally_reserved
^tatoo$	name_declined_fictionally_reserved
^tatooine$	name_declined_fictionally_reserved
^tattoo$	name_declined_fictionally_reserved
^taun$	name_declined_fictionally_reserved
^teike$	name_declined_fictionally_reserved
^telti$	name_declined_fictionally_reserved
^tessek$	name_declined_fictionally_reserved
^teyr$	name_declined_fictionally_reserved
^thanas$	name_declined_fictionally_reserved
^the$	name_declined_reserved
^thee$	name_declined_reserved
^theenfida$	name_declined_fictionally_reserved
^thyferra$	name_declined_fictionally_reserved
^ti$	name_declined_fictionally_reserved
^tigris$	name_declined_fictionally_reserved
^tiin$	name_declined_fictionally_reserved
^tikkes$	name_declined_fictionally_reserved
^tionne$	name_declined_fictionally_reserved
^tit$	name_declined_profane
^tiure$	name_declined_fictionally_reserved
^tralus$	name_declined_fictionally_reserved
^trebor$	name_declined_fictionally_reserved
^triclops$	name_declined_fictionally_reserved
^tsuichoi$	name_declined_fictionally_reserved
^tynannni$	name_declined_fictionally_reserved
^tynna$	name_declined_fictionally_reserved
^typho$	name_declined_fictionally_reserved
^tyrius$	name_declined_fictionally_reserved
^umgul$	name_declined_fictionally_reserved
^unduli$	name_declined_fictionally_reserved
^utos$	name_declined_fictionally_reserved	
^vergesso$	name_declined_fictionally_reserved	
^vos$	name_declined_fictionally_reserved	
^watto$	name_declined_fictionally_reserved	
^wayland$	name_declined_fictionally_reserved	
^weequay$	name_declined_fictionally_reserved	
^woman$	name_declined_reserved	
^x[-' ]wing	name_declined_reserved	1
^y[-']?toub$	name_declined_fictionally_reserved	
^yaddle$	name_declined_fictionally_reserved	
^yavin$	name_declined_fictionally_reserved	
^ylesia$	name_declined_fictionally_reserved	
^zend$	name_declined_fictionally_reserved	
^zhar$	name_declined_fictionally_reserved	
^zuckuss$	name_declined_fictionally_reserved	
a.?[sz]hol	name_declined_profane	1
abregado.?rae	name_declined_fictionally_reserved	1
Achk.*Med.*Beq	name_declined_fictionally_reserved	1
acid	name_declined_profane	1
acy.?stapp	name_declined_developer	1
adi.?gallia	name_declined_fictionally_reserved	1
admiral	name_declined_reserved	1
adolf.?hitler	name_declined_reserved	1
aholic	name_declined_reserved	1
Aks.*Moe	name_declined_fictionally_reserved	1
alan.?pickett	name_declined_developer	1
aldar.?beedo	name_declined_fictionally_reserved	1
anakin	name_declined_fictionally_reserved	
Anakin	name_declined_fictionally_reserved	1
anal	name_declined_profane	1
Andi.*Gallia	name_declined_fictionally_reserved	1
andrew.?collins	name_declined_developer	1
angel	name_declined_reserved	1
anthony.?castoro	name_declined_developer	1
antilles$	name_declined_fictionally_reserved	
argente$	name_declined_fictionally_reserved	
Ark.*(Bumpy)?.*Roose	name_declined_fictionally_reserved	1
Ask.*Aak	name_declined_fictionally_reserved	1
aurra.?sing	name_declined_fictionally_reserved	1
austin.?appleby	name_declined_developer	1
Ayy.*Vida	name_declined_fictionally_reserved	1
balls	name_declined_profane	1
bastard	name_declined_profane
b[il]+tch	name_declined_profane	1
b[iy]teme	name_declined_profane	1
baoth$	name_declined_fictionally_reserved	
baron	name_declined_reserved	1
Barquin.*D.*an	name_declined_fictionally_reserved	1
barriss.?offee	name_declined_fictionally_reserved	1
beer	name_declined_reserved	1
beliblis$	name_declined_fictionally_reserved	
Ben.*Quadinaros	name_declined_fictionally_reserved	1
bernie.?la.?carte	name_declined_developer	1
beru.?lars	name_declined_fictionally_reserved	1
bill.?daly	name_declined_developer	1
billaba$	name_declined_fictionally_reserved	
bisexual	name_declined_profane
bismol	name_declined_reserved	
blowjob	name_declined_profane
bodo.?baas	name_declined_fictionally_reserved	1
Boles.*Roor	name_declined_fictionally_reserved	1
bomber	name_declined_reserved	1
boner	name_declined_profane	1
bong	name_declined_profane	1
boob	name_declined_profane	1
Borsk.*Fey.*lya	name_declined_fictionally_reserved	1
bothan	name_declined_fictionally_reserved	1
brad.?constantine	name_declined_developer	1
Brakiss	name_declined_fictionally_reserved	1
Bren.*Derlin	name_declined_fictionally_reserved	1
brigadier	name_declined_reserved	1
bright.?jewel	name_declined_fictionally_reserved	1
budweiser	name_declined_reserved
bukkake	name_declined_fictionally_reserved	
bultar.?swan	name_declined_fictionally_reserved	1
butt?ful	name_declined_profane	1
butthole	name_declined_profane
cadet	name_declined_reserved	1
calamari	name_declined_fictionally_reserved	1
calan.?thurow	name_declined_developer	1
calrisian$	name_declined_fictionally_reserved	
calrissian$	name_declined_fictionally_reserved	
cameltoe	name_declined_profane
captain	name_declined_reserved	1
captison$	name_declined_fictionally_reserved	
carlist.?rieekan	name_declined_fictionally_reserved	1
cha.?raaba	name_declined_fictionally_reserved	1
chancellor	name_declined_reserved	1
chew(ie|y)	name_declined_fictionally_reserved	1
chewbacca+	name_declined_fictionally_reserved	1
chief	name_declined_reserved	1
Chief.*Chirpa	name_declined_fictionally_reserved	1
chorios$	name_declined_fictionally_reserved	
chris.?douglas	name_declined_developer	1
chris.?mayer	name_declined_developer	1
christ	name_declined_reserved	
cinco.?barnes	name_declined_developer	1
Clegg.*Holdfast	name_declined_fictionally_reserved	1
clieggl.?lars	name_declined_fictionally_reserved	1
clit	name_declined_profane	1
clitoris	name_declined_profane
cocaine	name_declined_profane	1
coke	name_declined_profane	1
colonel	name_declined_reserved	1
commander	name_declined_reserved	1
commander	name_declined_reserved	1
commodore	name_declined_reserved	1
condom	name_declined_profane	1
Corde	name_declined_fictionally_reserved	1
corporal	name_declined_reserved	1
corran ?horn	name_declined_fictionally_reserved	1
count	name_declined_reserved	1
countess	name_declined_reserved	1
crack	name_declined_profane	1
crotch	name_declined_profane
cum	name_declined_profane	1
cybersex	name_declined_profane
da.?soocha	name_declined_fictionally_reserved	1
Daala	name_declined_fictionally_reserved	1
Dack.*Ralter	name_declined_fictionally_reserved	1
daemon	name_declined_reserved	1
damn	name_declined_profane	
damon.?waldrip	name_declined_developer	1
dan.?borth	name_declined_developer	1
dan.?rubenfield	name_declined_developer	1
darklighter$	name_declined_fictionally_reserved	
darth	name_declined_reserved	1
daryl.?sanders	name_declined_developer	1
dash.?rendar	name_declined_fictionally_reserved	1
deepthroat	name_declined_profane
demon	name_declined_reserved	1
denaria.?kee	name_declined_fictionally_reserved	1
deputy	name_declined_reserved	1
Derek.*Klivian	name_declined_fictionally_reserved	1
desilijic$	name_declined_fictionally_reserved	
devil	name_declined_reserved	1
devin.?lafontane	name_declined_developer	1
dick	name_declined_profane	
dictator	name_declined_reserved	1
dildo	name_declined_profane	1
director	name_declined_reserved	1
Doc	name_declined_fictionally_reserved	1
doctor.?evazan	name_declined_fictionally_reserved	1
Doda.*Bodonawieedo	name_declined_fictionally_reserved	1
dodanna$	name_declined_fictionally_reserved	
doggiestyle	name_declined_profane
don.?alexander	name_declined_developer	1
dong	name_declined_profane	
dooku	name_declined_fictionally_reserved	1
doole$	name_declined_fictionally_reserved	
Dorme	name_declined_fictionally_reserved	1
drovis$	name_declined_fictionally_reserved	
duchess	name_declined_reserved	1
Dud.*Bolt	name_declined_fictionally_reserved	1
durron$	name_declined_fictionally_reserved	
e.?bay	name_declined_reserved	1
e?(c|x)stac[eiy]	name_declined_profane	1
Ebe.*Endocott	name_declined_fictionally_reserved	1
Edcel.*Bar.*Gane	name_declined_fictionally_reserved	1
eeth ?koth	name_declined_fictionally_reserved	1
eigth	name_declined_reserved	1
Elan.*Sleazebaggano	name_declined_fictionally_reserved	1
ensign	name_declined_reserved	1
eric.?sebesta	name_declined_developer	1
eric.?simpson	name_declined_reserved	1
even.?piell	name_declined_fictionally_reserved	1
ewok	name_declined_fictionally_reserved	1
exar.?kun	name_declined_fictionally_reserved	1
f[uv]ck	name_declined_profane	1
faggot	name_declined_profane	1
fart	name_declined_profane	1
father	name_declined_reserved	1
Faytonni	name_declined_fictionally_reserved	1
felth$	name_declined_fictionally_reserved	
fetus	name_declined_reserved	1
fiend	name_declined_reserved	1
fifth	name_declined_reserved	1
fighter	name_declined_reserved	1
Finis	name_declined_fictionally_reserved	1
Fiolla	name_declined_fictionally_reserved	1
first	name_declined_reserved	1
fode.*beed	name_declined_fictionally_reserved	1
fondle	name_declined_profane	1
foreskin	name_declined_profane
fortuna$	name_declined_fictionally_reserved	
fourth	name_declined_reserved	1
gargan$	name_declined_fictionally_reserved	
Garindan	name_declined_fictionally_reserved	1
Garm.*Bel.*Iblis	name_declined_fictionally_reserved	1
Gasgano	name_declined_fictionally_reserved	1
general	name_declined_reserved	1
genital	name_declined_profane	1
gh?oober	name_declined_reserved	1
Ghent	name_declined_fictionally_reserved	1
Gilad.*Pellaeon	name_declined_fictionally_reserved	1
glenn.?snyder	name_declined_developer	1
gonad	name_declined_profane	1
governor	name_declined_reserved	1
Gragra	name_declined_fictionally_reserved	1
Grammel	name_declined_fictionally_reserved	1
grant.?mc.?daniel	name_declined_developer	1
Greeata	name_declined_fictionally_reserved	1
guard	name_declined_reserved	1
gungan	name_declined_fictionally_reserved	1
gunray$	name_declined_fictionally_reserved	
guybrush	name_declined_fictionally_reserved	
"h[aiy]+d+[aei]{1,3}n+.*b+l+a+[ck]+m+[aeiou]+n"	name_declined_developer	1
Halla	name_declined_fictionally_reserved	1
Han	name_declined_fictionally_reserved	1
hardon	name_declined_profane	1
hater	name_declined_profane	1
Hermi.*Odle	name_declined_fictionally_reserved	1
hitler	name_declined_reserved	
hooker	name_declined_profane	1
Horox.*Ryyder	name_declined_fictionally_reserved	1
human	name_declined_fictionally_reserved	1
hutt$	name_declined_fictionally_reserved	
hutta$	name_declined_fictionally_reserved	
Iaco.*Stark	name_declined_fictionally_reserved	1
idiot	name_declined_profane	1
imperial	name_declined_reserved	1
inquisitor	name_declined_reserved	1
interceptor	name_declined_reserved	1
ismaren$	name_declined_fictionally_reserved	
isolder$	name_declined_fictionally_reserved	
ister.?paddie	name_declined_fictionally_reserved	1
itto.?kaii	name_declined_reserved	1
itto.?kaisa	name_declined_reserved	1
itto.?kaishi	name_declined_reserved	1
itto.?kaisho	name_declined_reserved	1
itto.?kui	name_declined_reserved	1
itto.?kusa	name_declined_reserved	1
itto.?kushi	name_declined_reserved	1
itto.?kuso	name_declined_reserved	1
itto.?rikui	name_declined_reserved	1
itto.?rikusa	name_declined_reserved	1
itto.?rikushi	name_declined_reserved	1
itto.?rikuso	name_declined_reserved	1
j.?allen.?brack	name_declined_developer	1
j.?t.?p.?tan	name_declined_fictionally_reserved	1
j[ae]ng[ao]	name_declined_fictionally_reserved	1
j+a+r+.?j+a+r+	name_declined_fictionally_reserved	1
jabba	name_declined_fictionally_reserved	1
Jacen	name_declined_fictionally_reserved	1
Jaina	name_declined_fictionally_reserved	1
jake.?rodgers	name_declined_developer	1
james.?whisenant	name_declined_developer	1
Jamillia	name_declined_fictionally_reserved	1
jan.?dodonna	name_declined_fictionally_reserved	1
jar.?jar.?binks	name_declined_fictionally_reserved	1
jason.?minor	name_declined_developer	1
jason.?stone	name_declined_developer	1
jawa	name_declined_fictionally_reserved	1
Jaxxon	name_declined_fictionally_reserved	1
jedi	name_declined_reserved	1
jeff.?dobson	name_declined_developer	1
jeff.?freeman	name_declined_developer	1
jeff.?grills	name_declined_developer	1
jeff.?jonas	name_declined_developer	1
jeff.?sanders	name_declined_developer	1
jek.?porkins	name_declined_fictionally_reserved	1
jeremy.?jjiao	name_declined_developer	1
jeremy.?siprelle	name_declined_developer	1
Jerjerrod	name_declined_fictionally_reserved	1
jerriko$	name_declined_fictionally_reserved	
Jessa	name_declined_fictionally_reserved	1
jesus	name_declined_reserved	
jettster$	name_declined_fictionally_reserved	
Jira	name_declined_fictionally_reserved	1
jocasta.?nu	name_declined_fictionally_reserved	1
joe.?shoopack	name_declined_developer	1
joh.?yowza	name_declined_fictionally_reserved	1
joh?n.*roy	name_declined_developer	1
joh?n.?buzzolich	name_declined_developer	1
joh?n.?donham	name_declined_developer	1
joh?n.?guentzel	name_declined_developer	1
joh?n.?smedley	name_declined_developer	1
joh?n.?watson	name_declined_developer	1
Joruus.*C.*baoth	name_declined_fictionally_reserved	1
jose.?araiza	name_declined_developer	1
jun.?kai	name_declined_reserved	1
jun.?rikui	name_declined_reserved	1
junk.?mail	name_declined_reserved	1
justin.?randall	name_declined_developer	1
kaarde$	name_declined_fictionally_reserved	
kaijo.?bakuryocho	name_declined_reserved	1
katarn$	name_declined_fictionally_reserved	
kendal.?ozzel	name_declined_fictionally_reserved	1
kenobi$	name_declined_fictionally_reserved	
Ketwol	name_declined_fictionally_reserved	1
kevin.?o.?hara	name_declined_developer	1
Ki.*Adi.*Mundi	name_declined_fictionally_reserved	1
kia.?di.?mundi	name_declined_fictionally_reserved	1
kike	name_declined_profane	1
killer	name_declined_reserved	1
k.?mart	name_declined_reserved	1
king	name_declined_reserved	1
Kir.*Kanos	name_declined_fictionally_reserved	1
kit.?fisto	name_declined_fictionally_reserved	1
Kitik.*Keek.*kak	name_declined_fictionally_reserved	1
Kitster	name_declined_fictionally_reserved	1
kkk	name_declined_profane	1
klu.?klux.?klan	name_declined_profane	1
knight	name_declined_reserved	1
koku.?bakuryocho	name_declined_reserved	1
Komari.*Vosa	name_declined_fictionally_reserved	1
kouhuns$	name_declined_fictionally_reserved	
kris.?taylor	name_declined_developer	1
labia	name_declined_profane	1
laden	name_declined_reserved	
Lama.*Su	name_declined_fictionally_reserved	1
lapdance	name_declined_profane
Leia	name_declined_fictionally_reserved	1
lesbian	name_declined_profane
lezbo	name_declined_profane	1
libkath$	name_declined_fictionally_reserved	
licker	name_declined_profane
lieutenant	name_declined_reserved	1
Logray	name_declined_fictionally_reserved	1
lolita	name_declined_profane	1
Lorth.*Needa	name_declined_fictionally_reserved	1
loser	name_declined_profane	1
lotion	name_declined_profane	1
Lott.*Dod	name_declined_fictionally_reserved	1
lowlife	name_declined_profane	1
luminara.?unduli	name_declined_fictionally_reserved	1
Lumiya	name_declined_fictionally_reserved	1
m['-]?haeli	name_declined_fictionally_reserved	1
madame	name_declined_reserved	1
madine$	name_declined_fictionally_reserved	
major	name_declined_reserved	1
mara.?jade	name_declined_fictionally_reserved	1
Mars.*Guo	name_declined_fictionally_reserved	1
mas.?amedda	name_declined_fictionally_reserved	1
master	name_declined_reserved	1
matt.?bogue	name_declined_developer	1
matt.?higby	name_declined_developer	1
matt.?kwid	name_declined_developer	1
Mawhonic	name_declined_fictionally_reserved	1
max.?rebo	name_declined_fictionally_reserved	1
maximillian.?veers	name_declined_fictionally_reserved	1
mayor	name_declined_reserved	1
mccool$	name_declined_fictionally_reserved	
Melas	name_declined_fictionally_reserved	1
microsoft	name_declined_reserved
minoh.?kim	name_declined_developer	1
molest	name_declined_profane
moneyshot	name_declined_profane
Momaw.*Nadon	name_declined_fictionally_reserved	1
mother	name_declined_reserved	1
mothma$	name_declined_fictionally_reserved	
muff	name_declined_profane	1
muncher	name_declined_profane	1
munto.?codru	name_declined_fictionally_reserved	1
naberrie$	name_declined_fictionally_reserved	
nazi	name_declined_profane	1
negro	name_declined_profane	1
nick.?zuccarello	name_declined_developer	1
nien.?nunb	name_declined_fictionally_reserved	1
nigg?er	name_declined_profane	1
nigga	name_declined_profane	1
nineth	name_declined_reserved	1
nitto.?kaii	name_declined_reserved	1
nitto.?kaisa	name_declined_reserved	1
nitto.?kaishi	name_declined_reserved	1
nitto.?kaisho	name_declined_reserved	1
nitto.?kui	name_declined_reserved	1
nitto.?kusa	name_declined_reserved	1
nitto.?kushi	name_declined_reserved	1
nitto.?kuso	name_declined_reserved	1
nitto.?rikui	name_declined_reserved	1
nitto.?rikusa	name_declined_reserved	1
nitto.?rikushi	name_declined_reserved	1
nitto.?rikuso	name_declined_reserved	1
nookie	name_declined_profane	1
nude	name_declined_profane	1
Nyrat.*Agira	name_declined_fictionally_reserved	1
o.?cum	name_declined_profane	1
obi[-' ]?wan	name_declined_fictionally_reserved	1
Odumin	name_declined_fictionally_reserved	1
Ody.*Mandrell	name_declined_fictionally_reserved	1
officer	name_declined_reserved	1
Onaconda.*Farr	name_declined_fictionally_reserved	1
ord.?mantell	name_declined_fictionally_reserved	1
organa$	name_declined_fictionally_reserved	
orgasm	name_declined_profane
Orn.*Free.*Taa	name_declined_fictionally_reserved	1
Orrimaarko	name_declined_fictionally_reserved	1
osama	name_declined_reserved	
osama.?bin.?laden	name_declined_reserved	1
owen.?lars	name_declined_fictionally_reserved	1
p[iy]mp	name_declined_profane	1
pablo.?jill	name_declined_fictionally_reserved	1
padawan	name_declined_reserved	1
pallaeon$	name_declined_fictionally_reserved	
palpatine	name_declined_fictionally_reserved	1
Panaka	name_declined_fictionally_reserved	1
Paploo	name_declined_fictionally_reserved	1
