server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	1380.08	22.8329	952.5	0.165038	0	0.986287	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	1277.01	19.8911	742.17	0.552863	0	0.833272	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	1376.79	21.1327	790.06	-0.0491837	0	0.99879	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a1.iff	0	1345.71	20.1744	714.75	0.849899	0	0.526945	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a1.iff	0	1220.83	22.2215	859.8	0.320062	0	0.947397	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a1.iff	0	1400.7	17.7183	856.25	-0.163467	0	0.986549	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a2.iff	0	1284.13	20.3131	886.24	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_bridge_s01.iff	0	1290.82	20.5119	960.22	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a2.iff	0	952.87	23.4821	419.42	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a2.iff	0	924.35	26.8444	897.07	0.54869	0	0.836026	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	988.55	26.207	1022.69	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_bridge_s02.iff	0	1265.01	23.8429	995.9	-0.118921	0	0.992903	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a1.iff	0	1197.57	24.8708	1019.98	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a2.iff	0	1149.64	24.3252	1071.15	0.822502	0	0.568762	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	1119.27	25.2198	1158.6	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	1094.74	25.1508	1235.94	0.105599	0	0.994409	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_bridge_s01.iff	0	1031.89	23.1226	1184.86	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a2.iff	0	956.89	24.5335	1080.67	0.577609	0	0.816314	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	977.24	27.1467	1162.59	0.552863	0	0.833272	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a2.iff	0	1048.17	28.6027	1266.85	0.577609	0	0.816314	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	965.12	26.0004	1262.89	-0.555699	0	0.831383	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_bridge_s02.iff	0	979.57	29.5807	1342.11	-0.323289	0	0.9463	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a1.iff	0	909.41	25.8655	1341.61	-0.275591	0	0.961275	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a3.iff	0	939.24	29.7748	1412.01	0.935335	0	-0.353764	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a1.iff	0	1039.6	30.5821	1331.4	0.233617	0	0.972329	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_bridge_s02.iff	0	1037.42	29.3396	1400.61	1	0	0	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a2.iff	0	1207.03	21.9672	1075.98	0.836463	0	-0.548024	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_walk_tree_a1.iff	0	1257.31	22.3266	1067.18	0.320062	0	0.947397	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	553.99	75.4658	1054.08	0.99995	0	0.00999956	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	519.04	75.4658	1210.99	0.989506	0	-0.144493	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	484.7	75.4658	1382.98	0.99955	0	-0.0299958	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	498.29	75.4658	1559.01	0.982004	0	0.188859	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	575.88	75.4658	1724.49	0.973666	0	0.227977	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	696.21	75.4658	1849.19	0.849901	0	0.526943	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	867.68	75.4658	1886.01	0.751805	0	0.659386	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	1037.72	75.4658	1879.62	0.63329	0	0.773915	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	1200.04	75.4658	1827.84	0.484505	0	0.874789	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	1335.23	75.4658	1714.63	0.334238	0	0.942489	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	1381.41	89.9811	1559.15	0.291502	0	0.956571	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	1313.19	81.4296	1712.32	0.320064	0	0.947396	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_treewall_a2.iff	0	212.19	54.6189	60.23	0.928653	0.00497499	-0.370916	0.000499168		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	207.23	13.7057	594.78	0.989494	0.00259548	0.14449	-0.00427355		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	129.77	42.7382	411.49	0.988771	0	0.149438	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	535.1	43.7917	116.34	0.989494	0.00259548	0.14449	-0.00427355		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	377.69	41.9612	93.64	0.52336	0.00494383	0.852097	-0.000747189		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	169.66	45.8327	214.56	0.998188	0.00167118	-0.0599638	-0.00471242		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	810.84	70.126	173.66	-0.183164	0	0.983083	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1389.91	98.9172	195.46	-0.183164	0	0.983083	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1100.02	72.7324	184.19	0.942222	0	-0.334989	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1007.43	43.1391	153.35	-0.128842	0.00431401	0.991652	0.00252766		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	906.59	66.8197	151	-0.0541759	0.00449128	0.998519	0.0021973		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1183.95	58.4418	238.57	-0.563985	0	0.825785	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1105.69	19.4093	778.79	-0.0541759	0.00449128	0.998519	0.0021973		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1407.85	36.6511	341.64	-0.0541759	0.00449128	0.998519	0.0021973		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1599.39	36.6511	692.2	-0.438741	0.00328107	0.8986	0.00377284		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1369.8	36.6511	623.28	0.413042	0.00499841	0.910698	-0.000124984		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1523.16	36.6511	463.74	-0.483104	0.00308841	0.875549	0.00393211		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1407.73	36.6511	473.63	-0.183164	0	0.983083	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1270.68	36.6511	422.59	0.194548	0	0.980894	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1560.79	36.6511	774.25	0.565301	0	0.824886	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1518.87	36.6511	589.94	0.947141	0	-0.320818	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1619.38	36.6511	872.61	0.160105	0	0.987101	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1464.9	36.6511	702.78	0.980725	0.00101393	-0.195327	-0.00489609		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	709.38	60.3148	808.33	-0.0541759	0.00449128	0.998519	0.0021973		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	574.32	60.3148	1204.11	0.413042	0.00499841	0.910698	-0.000124984		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	564.72	60.3148	771	-0.483104	0.00308841	0.875549	0.00393211		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	637.69	60.3148	904.39	-0.183164	0	0.983083	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	618.55	60.3148	1031.27	0.194548	0	0.980894	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	761.83	60.3148	916.9	0.947141	0	-0.320818	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	719.58	60.3148	1366.01	0.160105	0	0.987101	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	730.9	60.3148	1017.95	-0.438741	0.00328107	0.8986	0.00377284		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	817.21	60.3148	1179.64	0.565301	0	0.824886	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	720.67	60.3148	1186.86	0.980725	0.00101393	-0.195327	-0.00489609		$|
object/building/kashyyyk/poi_kash_rryatt_lvl3_base_tree_a1.iff	0	686.91	44.0491	1581.18	0.741831	0	0.670587	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	826.8	45.1032	1650.65	-0.183164	0	0.983083	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	807.65	45.1032	1777.53	0.194548	0	0.980894	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	950.94	45.1032	1663.16	0.947141	0	-0.320818	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	938.21	45.1032	1819.53	-0.438741	0.00328107	0.8986	0.00377284		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1079.12	66.2083	1496.51	0.435683	0	0.900101	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1059.97	66.2083	1623.39	0.738464	0	0.674294	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1203.25	66.2083	1509.02	-0.572216	0	0.820104	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1190.53	66.2083	1665.4	0.179811	0.00487946	0.983688	0.00109114		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	603.79	50.8779	1339.94	0.257851	0	0.966186	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	824.99	49.3281	1424.73	0.980725	0.00101393	-0.195327	-0.00489609		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1274.49	63.68	1372.95	0.565301	0	0.824886	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1177.95	63.68	1380.18	0.980725	0.00101393	-0.195327	-0.00489609		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1250.66	53.1309	1258.84	0.882332	0	0.470627	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1383.29	53.1309	1253.7	0.0207949	0	0.999784	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1446.03	50.6026	1135.28	0.942754	0	0.333488	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1349.49	50.6026	1142.5	-0.677377	0.00206522	0.735619	0.00455353		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1462.35	31.9309	1042.07	0.947141	0	-0.320818	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	1563.97	53.036	983.35	0.738464	0	0.674294	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1318.67	78.9675	1490.42	0.980725	0.00101393	-0.195327	-0.00489609		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1469.92	78.9675	1224.06	-0.616424	0.00242251	0.787398	0.00437392		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1365.67	47.0358	1355.02	0.617678	0.00482544	0.786415	-0.00130954		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	1080.28	35.3428	1753.97	-0.616424	0.00242251	0.787398	0.00437392		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	799.83	68.6005	1285.66	-0.616424	0.00242251	0.787398	0.00437392		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	783.78	76.6096	1092.41	0.130423	0.00481883	0.991446	0.00133365		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a1.iff	0	629.41	82.2964	803.98	0.329522	0	0.944149	0		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	631.23	46.1154	964.61	0.557016	0.00491	0.830487	-0.000944287		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	634.14	54.3659	1119.03	0.557016	0.00491	0.830487	-0.000944287		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	411.17	25.9011	733.16	-0.0541759	0.00449128	0.998519	0.0021973		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	141.05	25.9011	529.02	-0.0541759	0.00449128	0.998519	0.0021973		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_far_tree_a2.iff	0	710.96	39.3812	637.26	-0.0541759	0.00449128	0.998519	0.0021973		$|
object/building/kashyyyk/poi_kash_rryatt_lvl2_near_roots_a1.iff	0	113.66	0	616.67	1	0	0	0		$|
