Imperial	thrawn	object/tangible/wearables/bodysuit/bodysuit_atat_quest.iff	clothing	skillmod.bonus.slope_move	5															object/tangible/wearables/helmet/helmet_atat_quest.iff	clothing
Imperial	veers	object/tangible/loot/quest/schematic_backpack_s03_quest.iff	schematic																		
Imperial	veers	object/tangible/loot/quest/schematic_bandolier_s02_quest.iff	schematic																		
Imperial	emperor	object/weapon/melee/2h_sword/2h_sword_katana_quest.iff	weapon	dot.katana_quest.type	bleeding	dot.katana_quest.strength	125	dot.katana_quest.potency	50	dot.katana_quest.attribute	0	dot.katana_quest.duration	60	dot.katana_quest.uses	9999	skillmod.bonus.intimidate	5				
Imperial	darth_vader	object/tangible/loot/quest/schematic_carbine_e11_quest.iff	schematic																		
Jabba	reelo	object/tangible/component/weapon/vibro_unit_quest.iff	component	crafting_components.minDamage	25	crafting_components.maxDamage	30	crafting_components.attackSpeed	-5	crafting_components.woundChance	8	crafting_components.midRangeMod	18	crafting_components.attackHealthCost	20	crafting_components.attackMindCost	20	crafting_components.attackActionCost	10		
Jabba	reelo	object/tangible/component/weapon/projectile_pistol_barrel_quest.iff	component	crafting_components.minDamage	25	crafting_components.maxDamage	25	crafting_components.attackSpeed	-7	crafting_components.woundChance	15	crafting_components.midRangeMod	20								
Jabba	reelo	object/tangible/component/weapon/rancor_tooth_quest.iff	component	crafting_components.minDamage	15	crafting_components.maxDamage	65	crafting_components.attackSpeed	3	crafting_components.woundChance	25	crafting_components.midRangeMod	0	crafting_components.attackHealthCost	30	crafting_components.attackMindCost	25	crafting_components.attackActionCost	25		
Jabba	ree_yees	object/tangible/wearables/armor/zam/armor_zam_wesell_helmet_quest.iff	armor	skillmod.bonus.ranged_defense	3	skillmod.bonus.blind_defense	5														
Jabba	ree_yees	object/tangible/wearables/armor/zam/armor_zam_wesell_chest_plate_quest.iff	armor	skillmod.bonus.ranged_defense	3	skillmod.bonus.stun_defense	5														
Jabba	ree_yees	object/tangible/wearables/armor/zam/armor_zam_wesell_pants_quest.iff	armor	skillmod.bonus.ranged_defense	3	skillmod.bonus.dizzy_defense	5														
Jabba	ephant_mon	object/tangible/painting/painting_palowick_ad_s01.iff	furniture																		
Jabba	ephant_mon	object/tangible/painting/painting_palowick_ad_s02.iff	furniture																		
Jabba	ephant_mon	object/tangible/painting/painting_palowick_ad_s03.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_palowick_ad_s04.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_lg_s01.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_lg_s02.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_lg_s03.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_lg_s04.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_sm_s01.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_sm_s02.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_sm_s03.iff	furniture														
Jabba	ephant_mon	object/tangible/painting/painting_twilek_f_sm_s04.iff	furniture														
Jabba	porcellus	object/tangible/loot/quest/schematic_apron_s01_quest_01.iff	schematic														
Jabba	porcellus	object/tangible/loot/quest/schematic_apron_s01_quest_02.iff	schematic														
Jabba	porcellus	object/tangible/loot/quest/schematic_apron_s01_quest_03.iff	schematic														
Jabba	porcellus	object/tangible/loot/quest/schematic_apron_s01_quest_04.iff	schematic														
Jabba	barada	object/weapon/melee/2h_sword/2h_sword_battleaxe_quest.iff	weapon	dot.battleaxe_quest.type	disease	dot.battleaxe_quest.strength	50	dot.battleaxe_quest.potency	60	dot.battleaxe_quest.attribute	6	dot.battleaxe_quest.duration	400	dot.battleaxe_quest.uses	9999	skillmod.bonus.block	5
Jabba	bib_fortuna	object/tangible/loot/quest/schematic_dress_s08_quest.iff	schematic														
Jabba	bib_fortuna	object/tangible/loot/quest/schematic_belt_s05_quest.iff	schematic
Jabba	jabba	object/tangible/loot/quest/schematic_pistol_fwg5_quest.iff	schematic
