sorosuub_space_yacht_door2		appearance/sorosuub_space_yacht_door2.apt		0	-1.4	0	0	0.21	0.21	0.45	1	1.1	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
poi_kash_rodian_hut_door		appearance/poi_kash_rodian_hut_door.apt		0	-1.8	0	0	0.25	0.25	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
poi_kash_chiss_hut_door		appearance/poi_kash_chiss_hut_door.apt		0	-1.9	0	0	0.25	0.25	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
poi_must_crashed_republic_ship_door		appearance/poi_must_crashed_republic_ship_door.apt	appearance/poi_must_crashed_republic_ship_door.apt	1	-1.375	0	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_metal_style_02.cef			clienteffect/door_open_metal_style_02.cef
thm_spc_nebula_orion_door		appearance/thm_spc_nebula_orion_door.apt		1	1.6	0	0	0.15	0.15	1	1	4	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
yt2400_door		appearance/yt2400_door.apt		0	-1.75	0	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
thm_must_old_republic_door		appearance/thm_must_old_republic_door.apt		0	0	3.8	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
thm_must_mining_door		appearance/thm_must_mining_door.apt		0	0	3.75	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
thm_must_mining_door_s02		appearance/thm_must_mining_door_s02.apt		0	0	3.75	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
thm_must_mining_door_s03		appearance/thm_must_mining_door.apt		0	0	-3.75	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
thm_must_mining_door_ext		appearance/thm_must_mining_door_ext.apt		0	0	5.95	0	0.5	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
thm_must_mining_door_ext_s02		appearance/thm_must_mining_door_ext_s02.apt		0	0	5.95	0	0.5	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
thm_npe_hangar_start_door		appearance/thm_npe_hangar_start_door.apt	appearance/thm_npe_hangar_start_door.apt	1	2.6	0	0	0.15	0.15	1	1	25	0	clienteffect/door_open_blast_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
ply_all_house_lg_s03_fp1_door		appearance/ply_all_house_lg_s03_fp1_door.apt	appearance/ply_all_house_lg_s03_fp1_door.apt	1	1.05	0	0	0.5	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
blacksun_transport_door		appearance/blacksun_transport_door.apt		0	0	3.75	0	0.25	0.25	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
poi_all_barn_door		appearance/poi_all_barn_door.apt		0	-1.95	0	-0.2	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
poi_all_diner_door		appearance/poi_all_diner_door.apt		0	-1.95	0	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
ply_all_sith_meditation_room_door		appearance/ply_all_sith_meditation_room_door.apt		0	-3	0	0.3	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
ply_jedi_meditation_room_door		appearance/ply_jedi_meditation_room_door.apt		0	-1.55	0	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
ply_house_sm_s03_hue_door		appearance/ply_house_sm_s03_hue_door.apt		0	4	0	-0.5	0.25	0.25	1	0.5	3	0	clienteffect/door_open_blast_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
ply_house_med_s03_hue_door		appearance/ply_house_med_s03_hue_door.apt		0	4	0	0	0.25	0.25	1	0.5	3	0	clienteffect/door_open_blast_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
ply_nboo_house_hue_door		appearance/ply_nboo_house_hue_door.apt		0	1.9	0	0	0.3	0.3	1.3	1	3	0	clienteffect/door_open_wooden_style_01.cef			clienteffect/door_close_wooden_style_01.cef
ply_all_swimming_pool_door		appearance/ply_all_swimming_pool_door.apt		0	1.9	0	0	0.5	0.5	1	1	3	0	clienteffect/door_open_wooden_style_01.cef			clienteffect/door_close_wooden_style_01.cef
ply_all_hangar_door		appearance/ply_all_hangar_door.apt		0	0	7	0	1	1	1	0.5	10	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
ply_all_atat_door		appearance/ply_all_atat_door.apt		0	0	0	3	1	1	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
ply_all_atat_round_door		appearance/ply_all_atat_round_door.apt		0	5	0	0	1	1	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
ply_all_sandcrawler_house_door		appearance/ply_all_sandcrawler_house_door.apt		0	0	5	0	1	1	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
ply_all_emperors_spire_door		appearance/ply_all_emperors_spire_door.apt		0	0	5	0	1	1	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
ply_all_rebel_spire_door		appearance/ply_all_rebel_spire_door.apt		0	0	5	0	1	1	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
play_all_garage_door		appearance/play_all_garage_door.apt		0	0	5	0	1	1	1	1	7	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
play_all_garage_door_small		appearance/play_all_garage_door_small.apt		0	0	5	0	1	1	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
ply_all_commando_bunker_door		appearance/ply_all_commando_bunker_door.apt		0	0	5	0	1	1	1	1	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_open_hydraulic_style_01.cef
tcg_vip_small_bunker_door		appearance/tcg_vip_small_bunker_door.apt	appearance/tcg_vip_small_bunker_door.apt	1	1.05	0	0	0.5	0.25	1	0.5	3	0	clienteffect/door_open_hydraulic_style_01.cef			clienteffect/door_close_hydraulic_style_01.cef
