strTemplate	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts	strCellName	intNoCreate	strLocationList
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     25.0467	     240.124	     271.951	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     25.1214	     240.232	     267.622	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	      18.888	     240.173	     271.475	$|		mainhangar	0	
object/static/structure/military/bunker_crate_style_01.iff	           0	           1	           0	           0	           0	           1	     45.5348	      204.69	     280.551	$|		mainhangar	0	
object/static/structure/military/bunker_crate_style_01.iff	           0	           1	           0	           0	           0	           1	     45.1888	     208.253	      278.15	$|		mainhangar	0	
object/static/structure/military/bunker_crate_style_01.iff	           0	           1	           0	           0	           0	           1	     -44.689	     205.027	     264.213	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     33.1606	     239.955	     266.984	$|		mainhangar	0	
object/static/structure/military/bunker_crate_style_01.iff	           0	           1	           0	           0	           0	           1	    -44.1929	     204.858	     267.695	$|		mainhangar	0	
object/static/structure/military/bunker_crate_style_01.iff	           0	           1	           0	   -0.731146	           0	    0.682221	    -44.7794	     208.527	     250.746	$|		mainhangar	0	
object/static/structure/military/bunker_crate_style_01.iff	           0	           1	           0	   -0.731146	           0	    0.682221	    -44.0908	     205.132	     249.898	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -26.9666	     240.272	      271.57	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -20.7332	     240.331	     267.716	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -20.8079	     240.223	     272.045	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -20.8196	     240.143	     275.524	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	    -38.1882	     235.659	      271.52	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	    -23.4979	     239.554	     272.755	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -26.9499	     239.995	     267.184	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -27.0364	     239.808	     274.992	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     -41.517	     240.253	     271.367	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -35.2836	     240.312	     267.514	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -35.3584	     240.204	     271.843	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      -35.37	     240.125	     275.322	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -41.5868	      239.79	      274.79	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	    -38.0483	     239.536	     272.553	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -41.5004	     239.977	     266.982	$|		mainhangar	0	
object/tangible/space/content_infrastructure/generic_egg_small.iff	           0	           1	           0	           0	           0	           1	    -46.2814	     204.858	     307.191	officer1LookAt|0|1|$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	    -8.04158	     235.651	     271.495	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -11.3704	     240.245	     271.343	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -5.13697	     240.304	     267.489	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -5.21174	     240.196	     271.818	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -5.22339	     240.117	     275.298	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -11.4402	     239.781	     274.765	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	    -7.90169	     239.527	     272.528	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -11.3537	     239.969	     266.957	$|		mainhangar	0	
object/static/structure/general/droid_lemedical_powerdown.iff	           0	           1	           0	           0	           0	           1	       19.25	     204.858	     366.624	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	     6.30793	     235.623	     271.625	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     2.97914	     240.218	     271.473	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     9.21254	     240.277	     267.619	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     9.13776	     240.169	     271.948	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     9.12611	      240.09	     275.427	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     2.90935	     239.754	     274.895	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     6.44781	       239.5	     272.658	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     2.99578	     239.941	     267.087	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     36.6127	     239.514	     272.556	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     33.0742	     239.768	     274.793	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      39.291	     240.103	     275.325	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     39.3026	     240.183	     271.846	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     39.3774	     240.291	     267.517	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	      33.144	     240.232	      271.37	$|		mainhangar	0	
object/static/structure/military/bunker_crate_style_01.iff	           0	           1	           0	   -0.731146	           0	    0.682221	    -46.2988	     204.963	     252.637	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      33.271	     239.939	     253.549	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     36.7231	     239.497	      259.12	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     33.1846	     239.751	     261.357	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     39.4014	     240.087	     261.889	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	      39.413	     240.166	      258.41	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     39.4878	     240.274	     254.081	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     33.2544	     240.215	     257.935	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     19.0151	      239.88	     253.654	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     22.4671	     239.439	     259.225	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     18.9286	     239.693	     261.462	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     25.1454	     240.028	     261.994	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     25.1571	     240.107	     258.515	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     25.2318	     240.216	     254.186	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     18.9984	     240.157	      258.04	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	     22.3272	     235.562	     258.192	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     3.10617	     239.925	     253.652	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	      6.5582	     239.483	     259.223	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     3.01974	     239.737	      261.46	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      9.2365	     240.073	     261.992	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     9.24815	     240.152	     258.513	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     9.32293	      240.26	     254.184	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     3.08953	     240.201	     258.037	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	     6.41832	     235.607	      258.19	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	      -11.26	     240.228	     257.907	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -5.02657	     240.287	     254.054	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -5.10135	     240.179	     258.383	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      -5.113	       240.1	     261.862	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -11.3298	     239.765	      261.33	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     -7.7913	     239.511	     259.093	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -11.2433	     239.952	     253.522	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	    -23.5274	      235.66	     258.287	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -26.8562	     240.255	     258.134	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -20.6975	     240.206	      258.61	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -20.7092	     240.127	     262.089	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     -26.926	     239.791	     261.557	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	    -23.3875	     239.537	      259.32	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -26.8395	     239.979	     253.749	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -41.4066	     240.237	     257.932	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -35.1732	     240.296	     254.079	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     -35.248	     240.188	     258.407	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -35.2596	     240.108	     261.887	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -41.4764	     239.773	     261.354	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	    -37.9379	     239.519	     259.117	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      -41.39	      239.96	     253.546	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -20.6228	     240.314	     254.281	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	     37.0152	     235.511	     243.416	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_02.iff	           0	           1	           0	           0	           0	           1	     22.1058	     235.436	     245.681	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     22.8991	     239.329	     244.553	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     19.3607	     239.583	      246.79	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     25.5774	     239.919	     247.323	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     25.5891	     239.998	     243.843	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     25.6639	     240.106	     239.514	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     19.4305	     240.047	     243.368	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     33.7031	     239.829	     238.877	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     37.1551	     239.388	     244.448	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     33.6166	     239.642	     246.685	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     39.8334	     239.977	     247.218	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	      39.845	     240.056	     243.738	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     39.9198	     240.165	     239.409	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     33.6864	     240.105	     243.263	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	     37.1256	     235.494	      229.98	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     33.8135	     239.812	     225.442	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     37.2655	     239.371	     231.013	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      33.727	     239.625	      233.25	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     39.9438	     239.961	     233.782	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     39.9555	      240.04	     230.303	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     40.0302	     240.148	     225.974	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     33.7968	     240.089	     229.827	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	      3.5382	     239.815	      238.98	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     6.99023	     239.374	     244.551	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     3.45177	     239.628	     246.788	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     9.66854	     239.963	      247.32	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     9.68019	     240.042	     243.841	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     9.75496	     240.151	     239.512	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     3.52156	     240.091	     243.365	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	     6.85035	     235.497	     243.518	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     19.4471	      239.77	     238.982	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     19.5575	     239.754	     225.547	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     23.0095	     239.313	     231.118	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     19.4711	     239.566	     233.355	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     25.6878	     239.902	     233.887	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     25.6995	     239.981	     230.408	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     25.7743	     240.089	     226.079	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     19.5409	      240.03	     229.932	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	     22.8696	     235.436	     230.085	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     3.64859	     239.798	     225.544	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	     7.10063	     239.357	     231.116	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     3.56217	     239.611	     233.352	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     9.77893	     239.947	     233.885	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     9.79058	     240.026	     230.405	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	     9.86536	     240.134	     226.077	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	     3.63195	     240.075	      229.93	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	    -23.0953	     235.551	     243.615	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -26.4241	     240.145	     243.463	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -20.1907	     240.204	     239.609	$|		mainhangar	0	
object/static/structure/corellia/corl_power_connector.iff	-1.10769e-07	   -0.999997	  0.00159243	   -0.999941	 -1.7081e-05	  -0.0107953	    -20.2655	     240.096	     243.938	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -20.2772	     240.017	     247.417	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -26.4939	     239.682	     246.885	$|		mainhangar	0	
object/static/structure/military/bunker_pillar_style_03.iff	           0	           1	           0	           0	           0	           1	    -22.9555	     239.428	     244.648	$|		mainhangar	0	
object/static/structure/corellia/corl_power_arial_prime.iff	           0	           1	           0	           0	           0	           1	    -26.4075	     239.869	     239.077	$|		mainhangar	0	
object/static/vehicle/static_tie_bomber.iff	           0	           1	           0	           0	           0	           1	    -37.6458	     235.533	     243.413	$|		mainhangar	0	
