som_battlefield_ak_1a	7	-253	12	201		theme_park.dungeon.mustafar_trials.valley_battleground.assault_killer_bot	"int:path=8,boolean:isArmy=true"
som_battlefield_ak_3	8	-148	12	181		theme_park.dungeon.mustafar_trials.valley_battleground.assault_killer_bot	"int:path=7,boolean:isArmy=true"
som_battlefield_droid_squad_leader	8	-253	12	201		theme_park.dungeon.mustafar_trials.valley_battleground.droid_squad_leader	"int:path=1,boolean:isArmy=true"
som_battlefield_droid_squad_leader	8	-294	12	160		theme_park.dungeon.mustafar_trials.valley_battleground.droid_squad_leader	"int:path=8,boolean:isArmy=true"
som_battlefield_gk_5	9	-148	12	181		theme_park.dungeon.mustafar_trials.valley_battleground.assault_killer_bot	"int:path=7,boolean:isArmy=true"
som_battlefield_ak_1a	9	-253	12	201		theme_park.dungeon.mustafar_trials.valley_battleground.assault_killer_bot	"int:path=4,boolean:isArmy=true"
som_battlefield_droid_squad_leader	9	-294	12	160		theme_park.dungeon.mustafar_trials.valley_battleground.droid_squad_leader	"int:path=2,boolean:isArmy=true"
som_battlefield_commander	10	41	8	104		theme_park.dungeon.mustafar_trials.valley_battleground.forward_commander	"int:path=12,boolean:isArmy=true"
som_battlefield_droid_squad_leader	10	41	8	104		theme_park.dungeon.mustafar_trials.valley_battleground.droid_squad_leader	"int:path=12,boolean:isArmy=true"
som_battlefield_ak_1a	10	1	0	125		theme_park.dungeon.mustafar_trials.valley_battleground.assault_killer_bot	"int:path=11,boolean:isArmy=true"
som_battlefield_droid_squad_leader	11	1	0	125		theme_park.dungeon.mustafar_trials.valley_battleground.droid_squad_leader	"int:path=12,boolean:isArmy=true"
som_battlefield_droid_squad_leader	11	-268	0	53		theme_park.dungeon.mustafar_trials.valley_battleground.droid_squad_leader	"int:path=10,boolean:isArmy=true"
som_battlefield_droid_squad_leader	11	-268	0	53		theme_park.dungeon.mustafar_trials.valley_battleground.droid_squad_leader	"int:path=13,boolean:isArmy=true"
som_battlefield_mining_leader	-1	-98	12	-150	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-100	12	-138	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-115	12	-125	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-139	9	-125	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-162	9	-118	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-198	12	-125	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-175	10	-116	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-173	12	-155	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
som_battlefield_mining_leader	-1	-134	12	-171	0	theme_park.dungeon.mustafar_trials.valley_battleground.mining_squad_leader:conversation.som_battlefield_miner_leader	int:autoDeploy=1
object/tangible/ground_spawning/patrol_waypoint.iff	-1	-195	10	-194		theme_park.dungeon.mustafar_trials.valley_battleground.end_point_monitor	
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-107.007	12.7647	-186.509	-9.16729		
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-122.785	12.7647	-186.548	8.02144
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-139.671	12.8435	-183.098	21.7724
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-145.455	13.0609	-180.295	32.0857
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-156.384	12.7647	-176.184	14.324
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-167.22	12.7647	-171.933	38.9611
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-177.687	12.7647	-165.591	28.6479
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-188.113	12.7647	-159.809	28.6479
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-193.501	12.7647	-147.556	-61.8795
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-187.007	12.7647	-132.461	-71.0468
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-176.378	12.7647	-126.193	14.324
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-164.898	12.7647	-135.306	63.0253
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-157.255	12.7647	-142.249	0
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-141.812	12.7647	-142.903	0
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-129.958	12.7647	-140.175	-18.9076
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_16m.iff	1	-115.585	12.7647	-142.313	36.6693
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-108.162	12.7647	-151.486	-102.559
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-105.096	12.7647	-163.364	-102.559
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_fence_8m.iff	1	-102.128	12.7647	-175.045	-102.559
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_bunker.iff	1	-116.314	12.644	-178.987	13.1781
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_bunker.iff	1	-138.045	12.6287	-154.052	-122.613
object/tangible/dungeon/mustafar/valley_battlefield/must_bandit_bunker.iff	1	-152.869	12.5218	-169.947	38.3881
object/tangible/collection/rare_heavy_oppressor_flame_thrower.iff	1	10	0	-35	0
