indexColor	maxHue	armorType	strTemplate
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_helmet.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_chest_plate.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_helmet.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_gloves.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_boots.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_chest_plate.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_leggings.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_helmet.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_gloves.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_boots.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_jacket.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_pants.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_helmet.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_l.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_r.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_gloves.iff
1	47	0	object/tangible/wearables/armor/ubese/armor_ubese_boots.iff
2	95	0	object/tangible/wearables/armor/zam/armor_zam_wesell_boots.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_chest_plate.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_gloves.iff
1	143	0	object/tangible/wearables/armor/zam/armor_zam_wesell_helmet.iff
2	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_pants.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_chest_plate.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_leggings.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_helmet.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_bicep_l.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_bicep_r.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_bracer_l.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_bracer_r.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_gloves.iff
1	12	0	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_boots.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_chest_plate.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_leggings.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_helmet.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bicep_l.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bicep_r.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bracer_l.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bracer_r.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_gloves.iff
1	12	1	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_boots.iff
2	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_chest_plate.iff
1	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_leggings.iff
2	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_helmet.iff
1	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bicep_l.iff
1	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bicep_r.iff
1	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bracer_l.iff
1	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bracer_r.iff
1	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_gloves.iff
1	223	2	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_boots.iff
1	223	0	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_chestplate.iff
1	223	0	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_leggings.iff
1	223	0	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_bicep_l.iff
1	223	0	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_bicep_r.iff
1	223	0	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_bracer_l.iff
1	223	0	object/tangible/wearables/armor/kashyyykian_ceremonial/armor_kashyyykian_ceremonial_bracer_r.iff
1	95	1	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_chestplate.iff
1	95	1	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_leggings.iff
1	95	1	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_bicep_l.iff
1	95	1	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_bicep_r.iff
1	95	1	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_bracer_l.iff
1	95	1	object/tangible/wearables/armor/kashyyykian_black_mtn/armor_kashyyykian_black_mtn_bracer_r.iff
1	95	2	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_chestplate.iff
1	95	2	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_leggings.iff
1	95	2	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_bicep_l.iff
1	95	2	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_bicep_r.iff
1	95	2	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_bracer_l.iff
1	95	2	object/tangible/wearables/armor/kashyyykian_hunting/armor_kashyyykian_hunting_bracer_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_chest_plate.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_leggings.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_helmet.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_gloves.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_boots.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_chest_plate.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_leggings.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_helmet.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_gloves.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_boots.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_chest_plate.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_leggings.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_helmet.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_gloves.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_chest_plate.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_gloves.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_helmet.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_chest_plate.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_helmet.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_gloves.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_boots.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_chest_plate.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_leggings.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_helmet.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_gloves.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_boots.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_jacket.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_pants.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_helmet.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_l.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_r.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_gloves.iff
1	47	0	object/tangible/wearables/armor/ubese/armor_ubese_boots.iff
2	95	0	object/tangible/wearables/armor/zam/armor_zam_wesell_boots.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_chest_plate.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_gloves.iff
1	143	0	object/tangible/wearables/armor/zam/armor_zam_wesell_helmet.iff
2	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_pants.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_chest_plate.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_leggings.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_helmet.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_gloves.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_boots.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_chest_plate.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_leggings.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_helmet.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_gloves.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_boots.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_chest_plate.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_leggings.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_helmet.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_gloves.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_chest_plate.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_gloves.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_helmet.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_chest_plate.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_helmet.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_gloves.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_boots.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_chest_plate.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_leggings.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_helmet.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_gloves.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_boots.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_jacket.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_pants.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_helmet.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_l.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_r.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_gloves.iff
1	47	0	object/tangible/wearables/armor/ubese/armor_ubese_boots.iff
2	95	0	object/tangible/wearables/armor/zam/armor_zam_wesell_boots.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_chest_plate.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_gloves.iff
1	143	0	object/tangible/wearables/armor/zam/armor_zam_wesell_helmet.iff
2	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_pants.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_chest_plate.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_leggings.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_helmet.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_gloves.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_boots.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_chest_plate.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_leggings.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_helmet.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_gloves.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_boots.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_chest_plate.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_leggings.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_helmet.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_gloves.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_chest_plate.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_gloves.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_helmet.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_chest_plate.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_leggings.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_helmet.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bicep_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_l.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_bracer_r.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_gloves.iff
1	255	1	object/tangible/wearables/armor/padded/armor_padded_s01_boots.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_chest_plate.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_leggings.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_helmet.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bicep_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_l.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_bracer_r.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_gloves.iff
		0	object/tangible/wearables/armor/tantel/armor_tantel_skreej_boots.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_jacket.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_pants.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_helmet.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_l.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_bracer_r.iff
1	95	0	object/tangible/wearables/armor/ubese/armor_ubese_gloves.iff
1	47	0	object/tangible/wearables/armor/ubese/armor_ubese_boots.iff
2	95	0	object/tangible/wearables/armor/zam/armor_zam_wesell_boots.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_chest_plate.iff
1	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_gloves.iff
1	143	0	object/tangible/wearables/armor/zam/armor_zam_wesell_helmet.iff
2	255	0	object/tangible/wearables/armor/zam/armor_zam_wesell_pants.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_chest_plate.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_leggings.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_helmet.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bicep_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_l.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_bracer_r.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_gloves.iff
1	95	1	object/tangible/wearables/armor/bone/armor_bone_s01_boots.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_chest_plate.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_leggings.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_helmet.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bicep_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_l.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_r.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_gloves.iff
1	9	2	object/tangible/wearables/armor/chitin/armor_chitin_s01_boots.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_chest_plate.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_leggings.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_helmet.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bicep_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_l.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_bracer_r.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_gloves.iff
1	143	2	object/tangible/wearables/armor/composite/armor_composite_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_boots.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_l.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_r.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_chest_plate.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_gloves.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_helmet.iff
5	143	1	object/tangible/wearables/armor/marauder/armor_marauder_s01_leggings.iff
