crackdown_stormtrooper		world	-526.1	28	-4675.8	theme_park.script_spawner.spawner_methods.ss_setup				-108		180	spawn_objvar	static
crackdown_stormtrooper_rifleman		world	-526.1	28	-4670.1	theme_park.script_spawner.spawner_methods.ss_setup				-70		180	spawn_objvar	static
crackdown_stormtrooper		world	-533.6	28	-4626.5	theme_park.script_spawner.spawner_methods.ss_setup				-164		180	spawn_objvar	static
crackdown_stormtrooper		world	-593.7	28	-4502.9	theme_park.script_spawner.spawner_methods.ss_setup				-88		180	spawn_objvar	static
crackdown_stormtrooper_sniper		world	-593.7	28	-4483.1	theme_park.script_spawner.spawner_methods.ss_setup				-90		180	spawn_objvar	static
crackdown_stormtrooper		world	-458	28	-4585	theme_park.script_spawner.spawner_methods.ss_setup				90		180	spawn_objvar	static
crackdown_elite_dark_trooper		world	-458	28	-4590.8	theme_park.script_spawner.spawner_methods.ss_setup				-98		180	spawn_objvar	static
crackdown_stormtrooper_rifleman		world	-499.3	28	-4469.1	theme_park.script_spawner.spawner_methods.ss_setup				-2		180	spawn_objvar	static
crackdown_stormtrooper		world	-216.9	28	-4121.1	theme_park.script_spawner.spawner_methods.ss_setup				-21		180	spawn_objvar	static
crackdown_scout_trooper		world	-201.2	28	-4122	theme_park.script_spawner.spawner_methods.ss_setup				20		180	spawn_objvar	static
crackdown_stormtrooper_sniper		world	-59.1	28	-4260.1	theme_park.script_spawner.spawner_methods.ss_setup				47		180	spawn_objvar	static
crackdown_stormtrooper_squad_leader		world	-12.4	28.6	-4404.7	theme_park.script_spawner.spawner_methods.ss_setup				-179		180	spawn_objvar	static
crackdown_stormtrooper		world	-42.2	28	-4500.6	theme_park.script_spawner.spawner_methods.ss_setup				44		180	spawn_objvar	static
crackdown_stormtrooper		world	-35.4	28	-4573.8	theme_park.script_spawner.spawner_methods.ss_setup				49		180	spawn_objvar	static
crackdown_dark_trooper		world	-76.6	28	-4625.3	theme_park.script_spawner.spawner_methods.ss_setup				-145		180	spawn_objvar	static
crackdown_stormtrooper		world	-159.2	28	-4660.7	theme_park.script_spawner.spawner_methods.ss_setup				161		180	spawn_objvar	static
crackdown_stormtrooper		world	-148.6	28	-4660.7	theme_park.script_spawner.spawner_methods.ss_setup				-158		180	spawn_objvar	static
crackdown_stormtrooper_sniper		world	-275.4	28	-4614.6	theme_park.script_spawner.spawner_methods.ss_setup				-72		180	spawn_objvar	static
crackdown_stormtrooper		world	-276.7	28	-4535.2	theme_park.script_spawner.spawner_methods.ss_setup				-86		180	spawn_objvar	static
crackdown_stormtrooper		world	-283.2	28	-4411	theme_park.script_spawner.spawner_methods.ss_setup				123		180	spawn_objvar	static
crackdown_stormtrooper_squad_leader		world	-226.4	28	-4372	theme_park.script_spawner.spawner_methods.ss_setup				-1		180	spawn_objvar	static
crackdown_stormtrooper		world	-195	28	-4372	theme_park.script_spawner.spawner_methods.ss_setup				-1		180	spawn_objvar	static
crackdown_stormtrooper		world	-215.7	29.2	-4509.8	theme_park.script_spawner.spawner_methods.ss_setup				1		180	spawn_objvar	static
crackdown_stormtrooper		world	-204.7	29.2	-4509.8	theme_park.script_spawner.spawner_methods.ss_setup				1		180	spawn_objvar	static
