object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-973.408	12.0022	-3744.66	-48.7015		int:factionFlag=2		0	SE Barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-980.832	12.0251	-3753.14	-48.7015		int:factionFlag=2		0	SE Barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1092.34	12	-3493.06	4.58366		int:factionFlag=2		0	NE Barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1098.97	12	-3492.44	4.58362		int:factionFlag=2		0	NE Barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1216.3	12.623	-3493.33	-2.86474		int:factionFlag=2		0	NW Barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1337.87	12	-3678.49	12.6052		int:factionFlag=2		0	SW Barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1325.86	12	-3681.49	8.02149		int:factionFlag=2		0	SW Barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1313.63	12	-3682.43	4.01073		int:factionFlag=2		0	SW Barricade
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1079.05	12	-3488.18	2.86474		int:factionFlag=2		0	NE Tower
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1113.58	12	-3487.04	2.86479		int:factionFlag=2		0	NE Tower
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1201.6	12	-3494.67	0		int:factionFlag=2		0	NW Tower
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1241.54	12	-3496.02	0		int:factionFlag=2		0	NW Tower
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1307.46	12	-3683.15	-172		int:factionFlag=2		0	SW Tower
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1344.42	12	-3676.89	-170.38		int:factionFlag=2		0	SW Tower
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-994.382	12	-3760.68	134.731		int:factionFlag=2		0	SE turret
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-966.633	12	-3731.19	132.427		int:factionFlag=2		0	SE turret
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1045.59	12	-3599.97	85.9399		int:factionFlag=2		0	E Turret
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1016.5	11.2629	-3574.75	157.564		int:factionFlag=2		0	E Turret
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1105.2	12	-3489.88	6.442		int:factionFlag=2		0	NE turret
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1086.73	12	-3491.88	9.3224		int:factionFlag=2		0	NE turret			
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1208.62	12	-3495.86	7.33322		int:factionFlag=2		0	NW Turret			
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1223.93	12	-3494.75	-3.70318		int:factionFlag=2		0	NW Turret			
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1332.21	12	-3679.83	-176.681		int:factionFlag=2		0	SW Turret			
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1319.77	12	-3682.31	-175.209		int:factionFlag=2		0	SW Turret			
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1245.55	12	-3695.43	-12.0321		int:factionFlag=2			gcw_defender_barricade			
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1238.03	12	-3693.79	-12.0321		int:factionFlag=2			gcw_defender_barricade			
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1220.62	12	-3690.2	129.9		int:factionFlag=2			gcw_defender_turret			
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1260.82	12	-3697.36	-171.888		int:factionFlag=2			gcw_defender_turret			
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1280.09	12	-3569.43	-159.465		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1270.22	12	-3574.33	26.3561		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1275.36	12	-3572.13	45.0733		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1265.53	12	-3611.93	-77.3493		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1266.55	12	-3617.38	-75.2037		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1267.96	12	-3622.68	96.8299		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1242.36	12	-3634.48	81.9329		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1237.68	12	-3645.54	37.2422		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1229.36	12	-3652.47	37.2422		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1232.25	12	-3647.65	-149.33		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1238.27	12	-3639.69	-106.7		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1101.37	12	-3622.69	48.1287		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1101.47	12	-3630.15	126.624		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1108.27	12	-3638.44	131.781		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1105.73	12	-3633.44	127.525		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1162.88	12	-3639.51	126.624		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1167.4	12	-3643.01	115.75		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1169.69	12	-3647.79	131.78		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1121	11.8622	-3722.44	-132.124		int:factionFlag=2			gcw_defender_turret			
object/tangible/destructible/gcw_kit_turret.iff	defense_kit	imperial_defense		-1153.33	12	-3700.98	-154.126		int:factionFlag=2			gcw_defender_turret			
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1141.92	12	-3702.42	-139.411		int:factionFlag=2			gcw_defender_tower			
object/tangible/destructible/gcw_kit_tower.iff	defense_kit	imperial_defense		-1124.64	11.976	-3716.93	-139.411		int:factionFlag=2			gcw_defender_tower			
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1131.06	12	-3712.06	41.253		int:factionFlag=2			gcw_defender_barricade			
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		-1136.87	12	-3707.02	41.253		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1136.78	12	-3703.81	24.6372		int:factionFlag=2			Defensive Spawns SW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1134.43	12	-3705.1	32.0857		int:factionFlag=2			Defensive Spawns SW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1131.94	12	-3706.21	38.9612		int:factionFlag=2			Defensive Spawns SW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1129.83	12	-3708.84	53.2851		int:factionFlag=2			Defensive Spawns SW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1128.09	12	-3711.13	53.2851		int:factionFlag=2			Defensive Spawns SW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1248.07	12	-3693.44	-28.6479		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1245.63	12	-3692.33	-21.1994		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1243.25	12	-3690.99	-14.3239		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1239.88	12	-3690.88	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1237	12	-3690.85	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1047.2	12	-3593.68	93.9651		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1143.35	12	-3543.97	-130.634		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-976.846	12	-3739.94	-141.521		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-976.152	12	-3744.26	-141.521		int:factionFlag=2		0	Defensive Spawns SE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-978.58	12	-3746.8	-141.521		int:factionFlag=2		0	Defensive Spawns SE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-980.801	12	-3749.07	-141.521		int:factionFlag=2		0	Defensive Spawns SE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-983.53	12	-3751.66	-141.521		int:factionFlag=2		0	Defensive Spawns SE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1050	11.6928	-3586.15	93.9651		int:factionFlag=2		0	Defensive Spawns E
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1045.57	11.2053	-3584.1	93.9651		int:factionFlag=2		0	Defensive Spawns E
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1036.91	11.4543	-3577.09	93.9651		int:factionFlag=2		0	Defensive Spawns E
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1033.41	11.4197	-3575.16	93.9651		int:factionFlag=2		0	Defensive Spawns E
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1090.54	12	-3495.46	0		int:factionFlag=2		0	Defensive Spawns NE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1093.92	12	-3495.31	0		int:factionFlag=2		0	Defensive Spawns NE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1097.69	12	-3494.7	0		int:factionFlag=2		0	Defensive Spawns NE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1101.22	12	-3494.27	0		int:factionFlag=2		0	Defensive Spawns NE
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1231.43	12	-3495.86	-130.634		int:factionFlag=2		0	Defensive Spawns NW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1227.34	12	-3495.55	-130.634		int:factionFlag=2		0	Defensive Spawns NW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1218.26	12	-3494.37	-130.634		int:factionFlag=2		0	Defensive Spawns NW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1213.29	12	-3494.11	-130.634		int:factionFlag=2		0	Defensive Spawns NW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1326.59	12	-3679.4	0		int:factionFlag=2		0	Defensive Spawns SW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1323.6	12	-3679.64	0		int:factionFlag=2		0	Defensive Spawns SW
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1335.64	12	-3676.78	0		int:factionFlag=2		0	Defensive Spawns SW			
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1339.19	12	-3676.28	0		int:factionFlag=2		0	Defensive Spawns SW			
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1314.39	12	-3680.5	0		int:factionFlag=2		0	Defensive Spawns SW			
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1311.61	12	-3680.81	0		int:factionFlag=2		0	Defensive Spawns SW			
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1281.48	12	-3572.41	20.6265		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1271.88	12	-3576.58	34.3775		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1262.96	12	-3613.02	-69.3279		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1264.73	12	-3623.33	-83.0788		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1227.53	12	-3650.66	-142.094		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1235.7	12	-3643.78	-134.645		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1241.92	12	-3620.5	-134.645		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1171.02	12	-3646.67	131.78		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1164.23	12	-3638.28	131.78		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1109.61	12	-3637.31	131.78		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1102.82	12	-3628.92	131.78		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1010.42	12	-3699.71	131.78		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		-1012.39	12	-3701.75	131.78		int:factionFlag=2		0			-1	0
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-875.371	28.3709	-3652.41	-60.1606		"int:factionFlag=1,int:patrolType=1,int:gcw.constructionQuestsCompleted=1,string:patrolPoint=gcw_attacker_infantry_patrol_e"			gcw_attacker_infantry_patrol_e	"gcw_attacker_infantry_patrol_e:patrolOnce:gcw_wp_e_capitol_1,gcw_wp_e_capitol_2,gcw_wp_e_capitol_3,gcw_wp_e_capitol_4,gcw_wp_e_capitol_5,gcw_wp_e_capitol_6,gcw_wp_e_capitol_7,gcw_wp_capitol,gcw_wp_capitol_defhq_1,gcw_wp_capitol_defhq_2,gcw_wp_capitol_defhq_3,gcw_wp_defhqa"		
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-893.404	26.9282	-3670.45	-42.3989		"int:factionFlag=1,int:patrolType=1,string:patrolPoint=gcw_attacker_infantry_patrol_e_2"			gcw_attacker_infantry_patrol_e	"gcw_attacker_infantry_patrol_e_2:patrolOnce:gcw_wp_e_capitol_1_2,gcw_wp_e_capitol_2_2,gcw_wp_e_capitol_3_2,gcw_wp_e_capitol_4_2,gcw_wp_e_capitol_5_2,gcw_wp_e_capitol_6_2,gcw_wp_e_capitol_7_2,gcw_wp_capitol,gcw_wp_capitol_defhq_1_2,gcw_wp_capitol_defhq_2_2,gcw_wp_capitol_defhq_3_2,gcw_wp_defhqa"		
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-1130.54	62.7194	-3287.16	-178.19		"int:factionFlag=1,int:patrolType=1,int:gcw.constructionQuestsCompleted=1,string:patrolPoint=gcw_attacker_infantry_patrol_ne"			gcw_attacker_infantry_patrol_ne	"gcw_attacker_infantry_patrol_ne:patrolOnce:gcw_wp_ne_guildsq_1,gcw_wp_ne_guildsq_2,gcw_wp_ne_guildsq_3,gcw_wp_ne_guildsq_4,gcw_wp_ne_guildsq_5,gcw_wp_ne_guildsq_6,gcw_wp_ne_guildsq_7,gcw_wp_ne_guildsq_8,gcw_wp_ne_guildsq_9,gcw_wp_ne_guildsq_10,gcw_wp_guildsq,gcw_wp_guildsq_starport_1,gcw_wp_guildsq_starport_2,gcw_wp_guildsq_starport_3,gcw_wp_guildsq_starport_4,gcw_wp_starport,gcw_wp_starport_defhq_1,gcw_wp_starport_defhq_2,gcw_wp_starport_defhq_3,gcw_wp_defhqa"		
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-1110.4	67.495	-3295.45	-174.179		"int:factionFlag=1,int:patrolType=1,string:patrolPoint=gcw_attacker_infantry_patrol_ne_2"			gcw_attacker_infantry_patrol_ne	"gcw_attacker_infantry_patrol_ne_2:patrolOnce:gcw_wp_ne_guildsq_1_2,gcw_wp_ne_guildsq_2_2,gcw_wp_ne_guildsq_3_2,gcw_wp_ne_guildsq_4_2,gcw_wp_ne_guildsq_5_2,gcw_wp_ne_guildsq_6_2,gcw_wp_ne_guildsq_7_2,gcw_wp_ne_guildsq_8_2,gcw_wp_ne_guildsq_9_2,gcw_wp_ne_guildsq_10_2,gcw_wp_guildsq,gcw_wp_guildsq_starport_1_2,gcw_wp_guildsq_starport_2_2,gcw_wp_guildsq_starport_3_2,gcw_wp_guildsq_starport_4_2,gcw_wp_starport,gcw_wp_starport_defhq_1_2,gcw_wp_starport_defhq_2_2,gcw_wp_starport_defhq_3_2,gcw_wp_defhqa"		
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-1285.14	69.0134	-3292.26	177.799		"int:factionFlag=1,int:patrolType=1,string:patrolPoint=gcw_attacker_infantry_patrol_nw"			gcw_attacker_infantry_patrol_nw	"gcw_attacker_infantry_patrol_nw:patrolOnce:gcw_wp_nw_guildsq_1,gcw_wp_nw_guildsq_2,gcw_wp_nw_guildsq_3,gcw_wp_nw_guildsq_4,gcw_wp_nw_guildsq_5,gcw_wp_guildsq,gcw_wp_guildsq_starport_1,gcw_wp_guildsq_starport_2,gcw_wp_guildsq_starport_3,gcw_wp_guildsq_starport_4,gcw_wp_starport,gcw_wp_starport_defhq_1,gcw_wp_starport_defhq_2,gcw_wp_starport_defhq_3,gcw_wp_defhqa"		
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-1274.23	67.3304	-3299.34	172.07		"int:factionFlag=1,int:patrolType=1,string:patrolPoint=gcw_attacker_infantry_patrol_nw_2"			gcw_attacker_infantry_patrol_nw	"gcw_attacker_infantry_patrol_nw_2:patrolOnce:gcw_wp_nw_guildsq_1_2,gcw_wp_nw_guildsq_2_2,gcw_wp_nw_guildsq_3_2,gcw_wp_nw_guildsq_4_2,gcw_wp_nw_guildsq_5_2,gcw_wp_guildsq,gcw_wp_guildsq_starport_1_2,gcw_wp_guildsq_starport_2_2,gcw_wp_guildsq_starport_3_2,gcw_wp_guildsq_starport_4_2,gcw_wp_starport,gcw_wp_starport_defhq_1_2,gcw_wp_starport_defhq_2_2,gcw_wp_starport_defhq_3_2,gcw_wp_defhqa"		
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-1251.79	55.9816	-3800.96	43.5448		"int:factionFlag=1,int:patrolType=1,string:patrolPoint=gcw_attacker_infantry_patrol_s"			gcw_attacker_infantry_patrol_s	"gcw_attacker_infantry_patrol_s:patrolOnce:gcw_wp_s_defhq_1,gcw_wp_s_defhq_2,gcw_wp_s_defhq_3,gcw_wp_capitol_defhq_2,gcw_wp_capitol_defhq_3,gcw_wp_defhqa"		
object/tangible/destructible/gcw_kit_patrol.iff	offense_patrol	imperial_defense		-1237.01	56.309	-3812.64	37.2423		"int:factionFlag=1,int:patrolType=1,string:patrolPoint=gcw_attacker_infantry_patrol_s_2"			gcw_attacker_infantry_patrol_s	"gcw_attacker_infantry_patrol_s_2:patrolOnce:gcw_wp_s_defhq_1_2,gcw_wp_s_defhq_2_2,gcw_wp_s_defhq_3_2,gcw_wp_capitol_defhq_2_2,gcw_wp_capitol_defhq_3_2,gcw_wp_defhqa"		
