object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1845.94	12	2488.26	157.1729		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1944.25	12	2405.11	167.3037		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1951.38	12	2406.6	170.351		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1811.06	12	2491.56	90.527		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1879.02	12.2753	2723.75	45.837		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1990.26	30.3057	2703.92	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1812.9023	40.182457	2808.9922	89.95448		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1780.8777	40.182457	2809.127	89.954346		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1696.0166	25	2758.154	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1713.2504	12	2697.3064	47.5555		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1526.68	25	2745.29	16.0428		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1603.78	25	2692.68	16.0428		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1660.92	12	2682.24	-90.5273		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1663.43	12	2688.26	-89.9544		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1695.57	40	2785.49	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1758.59	40	2808.85	91.6732		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1831	40	2807	88.8085		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1717.63	12	2694.68	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1708.41	12	2699.7	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1716.98	12	2592.53	-87.0896		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1716.25	12	2583.65	-88.2355		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1765.87	12	2533	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1806.77	12	2519.28	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1808.81	12	2529.31	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1824.89	12	2523.33	-87.0896		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1766.11	12	2507.78	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1770.79	12	2504.09	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1760.92	12	2502.54	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1979.55	10.8227	2180.8	-15.4699		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1988.6	11.0345	2183.22	-16.6158		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1937.89	12.3217	2331.26	165.194		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1946.35	12.0827	2333.79	164.621		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1955.45	12	2402.96	165.194		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1948.66	12	2401.12	165.194		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1942.02	12	2399.34	165.194		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1848.59	12	2482.78	157.746		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1806.54	12	2494.81	-178.945		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1871.01	12	2518.63	50.9932		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1989.99	29.999	2681.61	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1991.38	12	2581.76	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1983.03	12	2581.64	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1937.43	12	2576.27	112.3		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1939.76	12	2535.85	92.8192		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1931.63	12	2545.77	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1922.62	12	2541.28	92.8191		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1961.35	12	2445.51	-143.422		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1945.34	12	2452.23	179.909		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1898.79	12	2726.4	47.5555		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1864.26	12	2708.52	45.8366		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1818.82	12	2641.09	88.8085		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1818.96	12	2634.54	88.8084		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1729.86	12	2636.4	-90.5274		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1753.75	12	2692.43	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1766.6	12.5221	2593.46	-134.645		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1862.69	12	2591.48	90.5273		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1870.75	12	2554.62	46.9825		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1815.76	12	2647.37	46.4096		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1702.86	12	2635.85	101.413		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1703.68	12	2641.06	95.111		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1859.95	12.2811	2539.4	135.791		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1875.05	12	2592.29	-90.1369		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1874.47	12	2635.92	-90.5273		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1824.31	12	2694.85	53.858		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1824.01	12	2702.59	122.613		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1969.05	12	2736.96	92.8192		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1775.3	12	2519.83	-66.2806		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1799.87	12	2520.55	64.7442		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1747.44	12	2556.47	-88.8085		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1719.87	12	2588.13	-88.2356		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1721.63	12	2658.1	-12.0321		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1711.57	12	2656.51	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1694.06	12	2682.14	-88.991		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1724.03	12	2511.99	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1735.92	12	2510.97	0		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1872.73	12.2588	2525.8	137.119		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1906.08	12	2559.1	-146.86		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		2032	30	2624	-40.107		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1991	30	2715	25.2101		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1748.7837	12	2459.8257	91.10028		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1827.72	12.06	2459.36	90.52732		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1876	12	2423	135.21802		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1661	12	2649	-65.31718		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1619	12	2627	179.909		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1592	25	2518	-96.4394		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1785.4417	12	2515.8232	-87.08977		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_barricade.iff	defense_kit	imperial_defense		1790.2632	12	2515.8232	90.52731		int:factionFlag=2			gcw_defender_barricade
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1787.58	12	2519.78	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1807.29	12	2524.1	89.3815		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1852	12	2481	158.136		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		2004.2	30	2656.68	-19.4806		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1993.31	12	2591.59	-38.9611		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1828	40	2805	97.9758		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1717.55	12	2708.34	-5.15662		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1663.08	12	2647.72	-68.182		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1518.82	25	2747.83	-1.71887		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1666	12	2687.96	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1735.48	12	2558.03	-89.9544		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1665	12	2644	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1710.7933	12	2693.2673	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1690.1565	25	2747.8096	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1803.9027	40	1809.1536	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1763.3697	40	2809.042	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1828.4419	40	2808.7515	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1992.4169	30	2679.205	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1987.0225	12	2577.333	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1935.7086	12	2537.9634	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1957.016	12	2446.0752	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1948.9635	12	2450.344	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1947.5983	12	2408.1748	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1950.777	12	2403.9324	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1945.6808	12	2402.912	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1944.7096	12.061425	2336.234	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1978.3936	10.9711	2186.2932	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1986.8071	11.059887	2188.523	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1984.0627	10.91522	2180.7974	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1990.9646	11.1403	2182.286	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1844.673	12	2479.0378	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1846.8644	12	2485.5159	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1844.5519	12	2490.9736	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1792.144	12	2528.2283	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1783.148	12	2527.8882	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1765.8151	12	2530.671	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1664	12	2683	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1603.41	25	2689.3162	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1527.1233	25	2742.619	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1527.1831	25	2747.02	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1721	12	2584	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1866.6481	12	2551.9226	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1823.902	12	2639.8481	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1861.5007	12	2706.454	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1880.298	12	2728.7026	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1900.8263	12	2727.8176	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1705.92	12	2640.38	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1701.12	12	2640.25	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1700.16	12	2635.95	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1706.03	12	2635.34	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1805.23	12	2490.7	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1813.32	12	2491.36	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1807.11	12	2515.28	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1856.45	12	2543.11	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1874.07	12	2555.83	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1868.28	12	2591.86	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1872.52	12	2636.11	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1825.12	12	2698.51	0		int:factionFlag=2			gcw_defender_patrol
object/tangible/destructible/gcw_kit_patrol.iff	defense_patrol	imperial_defense		1822.1	12	2692.81	0		int:factionFlag=2			gcw_defender_patrol
