object/tangible/hair/bothan/hair_bothan_female_s09.iff	object/tangible/hair/bothan/hair_bothan_male_s09.iff	object/tangible/hair/human/hair_human_female_s09.iff	object/tangible/hair/human/hair_human_male_s09.iff	object/tangible/hair/rodian/hair_rodian_female_s09.iff	object/tangible/hair/rodian/hair_rodian_male_s09.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s09.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s09.iff			object/tangible/hair/zabrak/hair_zabrak_female_s09.iff	object/tangible/hair/zabrak/hair_zabrak_male_s09.iff
object/tangible/hair/bothan/hair_bothan_female_s10.iff	object/tangible/hair/bothan/hair_bothan_male_s10.iff	object/tangible/hair/human/hair_human_female_s10.iff	object/tangible/hair/human/hair_human_male_s10.iff	object/tangible/hair/rodian/hair_rodian_female_s10.iff	object/tangible/hair/rodian/hair_rodian_male_s10.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s10.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s10.iff			object/tangible/hair/zabrak/hair_zabrak_female_s10.iff	object/tangible/hair/zabrak/hair_zabrak_male_s10.iff
object/tangible/hair/bothan/hair_bothan_female_s11.iff	object/tangible/hair/bothan/hair_bothan_male_s11.iff	object/tangible/hair/human/hair_human_female_s11.iff	object/tangible/hair/human/hair_human_male_s11.iff	object/tangible/hair/rodian/hair_rodian_female_s12.iff	object/tangible/hair/rodian/hair_rodian_male_s11.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s11.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s11.iff			object/tangible/hair/zabrak/hair_zabrak_female_s11.iff	object/tangible/hair/zabrak/hair_zabrak_male_s11.iff
object/tangible/hair/bothan/hair_bothan_female_s12.iff	object/tangible/hair/bothan/hair_bothan_male_s12.iff	object/tangible/hair/human/hair_human_female_s12.iff	object/tangible/hair/human/hair_human_male_s12.iff	object/tangible/hair/rodian/hair_rodian_female_s13.iff	object/tangible/hair/rodian/hair_rodian_male_s12.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s12.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s12.iff			object/tangible/hair/zabrak/hair_zabrak_female_s12.iff	object/tangible/hair/zabrak/hair_zabrak_male_s12.iff
object/tangible/hair/bothan/hair_bothan_female_s13.iff	object/tangible/hair/bothan/hair_bothan_male_s13.iff	object/tangible/hair/human/hair_human_female_s14.iff	object/tangible/hair/human/hair_human_male_s13.iff	object/tangible/hair/rodian/hair_rodian_female_s14.iff	object/tangible/hair/rodian/hair_rodian_male_s13.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s13.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s13.iff			object/tangible/hair/zabrak/hair_zabrak_female_s13.iff	object/tangible/hair/zabrak/hair_zabrak_male_s13.iff
object/tangible/hair/bothan/hair_bothan_female_s14.iff	object/tangible/hair/bothan/hair_bothan_male_s14.iff	object/tangible/hair/human/hair_human_female_s15.iff	object/tangible/hair/human/hair_human_male_s14.iff	object/tangible/hair/rodian/hair_rodian_female_s15.iff	object/tangible/hair/rodian/hair_rodian_male_s14.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s14.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s14.iff			object/tangible/hair/zabrak/hair_zabrak_female_s14.iff	object/tangible/hair/zabrak/hair_zabrak_male_s14.iff
object/tangible/hair/bothan/hair_bothan_female_s15.iff	object/tangible/hair/bothan/hair_bothan_male_s15.iff	object/tangible/hair/human/hair_human_female_s16.iff	object/tangible/hair/human/hair_human_male_s15.iff	object/tangible/hair/rodian/hair_rodian_female_s16.iff	object/tangible/hair/rodian/hair_rodian_male_s15.iff					object/tangible/hair/zabrak/hair_zabrak_female_s15.iff	object/tangible/hair/zabrak/hair_zabrak_male_s15.iff
object/tangible/hair/bothan/hair_bothan_female_s16.iff	object/tangible/hair/bothan/hair_bothan_male_s17.iff	object/tangible/hair/human/hair_human_female_s17.iff	object/tangible/hair/human/hair_human_male_s16.iff	object/tangible/hair/rodian/hair_rodian_female_s17.iff	object/tangible/hair/rodian/hair_rodian_male_s16.iff					object/tangible/hair/zabrak/hair_zabrak_female_s16.iff	object/tangible/hair/zabrak/hair_zabrak_male_s16.iff
object/tangible/hair/bothan/hair_bothan_female_s17.iff	object/tangible/hair/bothan/hair_bothan_male_s18.iff	object/tangible/hair/human/hair_human_female_s18.iff	object/tangible/hair/human/hair_human_male_s17.iff	object/tangible/hair/rodian/hair_rodian_female_s18.iff						object/tangible/hair/zabrak/hair_zabrak_female_s17.iff	object/tangible/hair/zabrak/hair_zabrak_male_s17.iff
object/tangible/hair/bothan/hair_bothan_female_s18.iff	object/tangible/hair/bothan/hair_bothan_male_s19.iff	object/tangible/hair/human/hair_human_female_s19.iff	object/tangible/hair/human/hair_human_male_s18.iff	object/tangible/hair/rodian/hair_rodian_female_s19.iff						object/tangible/hair/zabrak/hair_zabrak_female_s18.iff	object/tangible/hair/zabrak/hair_zabrak_male_s18.iff
object/tangible/hair/bothan/hair_bothan_female_s19.iff	object/tangible/hair/bothan/hair_bothan_male_s20.iff	object/tangible/hair/human/hair_human_female_s20.iff	object/tangible/hair/human/hair_human_male_s19.iff	object/tangible/hair/rodian/hair_rodian_female_s20.iff						object/tangible/hair/zabrak/hair_zabrak_female_s19.iff	object/tangible/hair/zabrak/hair_zabrak_male_s19.iff
object/tangible/hair/bothan/hair_bothan_female_s20.iff		object/tangible/hair/human/hair_human_female_s21.iff	object/tangible/hair/human/hair_human_male_s20.iff	object/tangible/hair/rodian/hair_rodian_female_s21.iff						object/tangible/hair/zabrak/hair_zabrak_female_s20.iff	object/tangible/hair/zabrak/hair_zabrak_male_s20.iff
		object/tangible/hair/human/hair_human_female_s22.iff	object/tangible/hair/human/hair_human_male_s21.iff	object/tangible/hair/rodian/hair_rodian_female_s22.iff							
		object/tangible/hair/human/hair_human_female_s23.iff	object/tangible/hair/human/hair_human_male_s22.iff								
		object/tangible/hair/human/hair_human_female_s24.iff	object/tangible/hair/human/hair_human_male_s23.iff								
		object/tangible/hair/human/hair_human_female_s25.iff	object/tangible/hair/human/hair_human_male_s24.iff								
		object/tangible/hair/human/hair_human_female_s26.iff	object/tangible/hair/human/hair_human_male_s25.iff								
		object/tangible/hair/human/hair_human_female_s27.iff	object/tangible/hair/human/hair_human_male_s26.iff								
		object/tangible/hair/human/hair_human_female_s30.iff	object/tangible/hair/human/hair_human_male_s27.iff								
		object/tangible/hair/human/hair_human_female_s31.iff	object/tangible/hair/human/hair_human_male_s28.iff								
		object/tangible/hair/human/hair_human_female_s32.iff	object/tangible/hair/human/hair_human_male_s29.iff								
		object/tangible/hair/human/hair_human_female_s34.iff	object/tangible/hair/human/hair_human_male_s30.iff								
			object/tangible/hair/human/hair_human_male_s31.iff
			object/tangible/hair/human/hair_human_male_s32.iff
			object/tangible/hair/human/hair_human_male_s33.iff
			object/tangible/hair/human/hair_human_male_s34.iff
