4795395	24.36626816	-38.96656036	-37.3837204	talus	4255653	960	2	aakuan_defender			0
4795396	93.53656006	-46.4842186	-120.6889954	talus	4255656	960	2	aakuan_warder			0
4795399	43.73418427	-47.09285355	-7.73699522	talus	4255653	360	3	aakuan_keeper			0
4795404	69.80139923	-57.12815857	-9.557297707	talus	4255654	960	2	aakuan_guardian			0
4795405	81.75695801	-63.37779236	-19.60682678	talus	4255654	360	3	aakuan_steward			0
4795407	77.337677	-67.42589569	-34.10686493	talus	4255654	360	3	aakuan_follower			0
4795408	56.34765625	-68.50569916	-38.23338699	talus	4255653	360	2	aakuan_steward			0
4795409	85.23096466	-74.67136383	-53.57055664	talus	4255655	960	2	aakuan_guardian			0
4795410	92.12565613	-76.16103363	-64.28816223	talus	4255655	360	3	aakuan_steward			0
4795411	92.28205872	-76.33778381	-79.79039001	talus	4255655	360	3	aakuan_follower			0
4795412	70.18848419	-66.3608551	-138.4313049	talus	4255658	960	2	aakuan_guardian			0
4795413	138.8653107	-67.28074646	-93.63062286	talus	4255659	960	5	aakuan_spice_guard			0
4795414	112.5011673	-66.85187531	-94.55574036	talus	4255659	360	3	aakuan_steward			0
4795415	153.0077057	-65.90596008	-96.78336334	talus	4255659	960	3	aakuan_warder			0
4795416	186.0705261	-65.3922348	-109.836174	talus	4255660	3600	1	aakuan_assassin			0
4795417	188.7144928	-66.15273285	-98.42041779	talus	4255660	7200	1	aakuan_anarchist			0
4795418	180.4051971	-66.13117981	-96.7529068	talus	4255660	7200	1	aakuan_champion			0
4795419	154.3356476	-65.6965332	-128.2415314	talus	4255659	960	2	aakuan_guardian			0
4795420	53.28898621	-76.02872467	-85.65982056	talus	4255657	960	2	aakuan_warder			0
5625485	2968.464355	16.85173416	6038.482422	talus	0	240	1	corsec_captain			0
5625486	2964.661621	17.50884438	6044.797363	talus	0	120	2	corsec_trooper			0
5625487	3009.731689	19.77526855	6064.567383	talus	0	120	2	corsec_trooper			0
5625488	3014.581543	19.174366	6061.258301	talus	0	120	1	corsec_sergeant			0
5625489	2991.245605	31.75515556	6087.751465	talus	0	120	1	corsec_sergeant			0
5625490	2992.797607	30.4787941	6085.034668	talus	0	120	2	corsec_trooper			0
5625491	3044.976563	31.46933365	6056.285645	talus	0	120	2	corsec_trooper			0
5625492	3041.348145	30.83333969	6055.313477	talus	0	120	1	corsec_sergeant			0
5625493	3006.101807	20.80934906	6071.414551	talus	0	120	2	corsec_trooper			0
5625494	3077.894531	35	6140.215332	talus	0	240	1	flail_butcher			0
5625495	3073.574463	35	6141.729492	talus	0	120	2	flail_cutthroat			0
5625496	3071.996826	42.58821487	6093.750977	talus	0	120	2	flail_cutthroat			0
5625497	3040.31665	34.24194717	6121.264648	talus	0	120	2	flail_cutthroat			0
5625498	3044.177979	33.79756927	6117.80127	talus	0	120	1	flail_enforcer			0
5625499	3063.695313	31.78393936	6104.486816	talus	0	120	1	flail_enforcer			0
5625500	3062.952637	32.24892807	6109.614746	talus	0	120	2	flail_cutthroat			0
5625501	3057.308594	32.42429352	6111.634766	talus	0	120	2	flail_cutthroat			0
5625548	-5527.686035	35.91859436	-4702.487793	talus	0	360	1	giant_decay_mite_soldier			0
5625563	-5515.203613	36.81294632	-4715.948242	talus	0	360	1	giant_decay_mite_soldier			0
5625564	-5555.0625	47.02998352	-4707.262695	talus	0	360	1	giant_decay_mite_soldier			0
5625565	7.2085042	-15.98799801	-25.66410828	talus	5625538	360	1	giant_decay_mite_sentry			0
5625566	0.005503	-32.33545685	-63.37140274	talus	5625539	360	1	giant_decay_mite_protector			0
5625567	15.70345974	-32.05467224	-78.30773163	talus	5625539	360	1	giant_decay_mite_protector			0
5625568	-9.81831646	-32.42348099	-80.83895111	talus	5625539	360	1	giant_decay_mite_protector			0
5625570	48.20251465	-38.57723236	-59.00214386	talus	5625540	360	1	giant_decay_mite_protector			0
5625571	41.42462158	-37.86711884	-63.00692368	talus	5625540	360	1	giant_decay_mite_hatchling			0
5625572	45.87277603	-38.57338333	-90.75582886	talus	5625540	360	1	giant_decay_mite_hatchling			0
5625573	50.05388641	-38.1204567	-96.70098877	talus	5625540	360	1	giant_decay_mite_protector			0
5625574	43.15383148	-38.02160645	-95.17430878	talus	5625540	360	1	giant_decay_mite_hatchling			0
5625576	23.16906166	-37.90839767	-120.7378922	talus	5625541	360	1	giant_decay_mite_sentry			0
5625577	0.181241006	-37.66437149	-148.4380951	talus	5625541	360	1	giant_decay_mite_sentry			0
5625578	-8.579315186	-36.73965836	-140.3091888	talus	5625541	360	1	giant_decay_mite_sentry			0
5625580	50.42071915	-40.03767014	-123.2300568	talus	5625541	360	1	giant_decay_mite_sentry			0
5625581	65.67264557	-46.41248703	-146.6969299	talus	5625541	360	1	giant_decay_mite_sentry			0
5625582	35.85339737	-46.93498993	-150.5284576	talus	5625541	360	1	giant_decay_mite_sentry			0
5625583	54.76221466	-48.87084198	-181.752533	talus	5625541	360	1	giant_decay_mite_sentry			0
5625584	-0.717142999	-55.99822235	-180.8865509	talus	5625542	360	1	giant_decay_mite_sentry			0
5625585	-34.43826675	-58.50653076	-180.3739471	talus	5625542	360	1	giant_decay_mite_soldier			0
5625586	-13.03573322	-57.77652359	-213.0772247	talus	5625543	360	1	giant_decay_mite_protector			0
5625587	0.914936006	-55.44189072	-231.241394	talus	5625543	360	1	giant_decay_mite_hatchling			0
5625588	-7.90370512	-56.71018982	-237.6069031	talus	5625543	360	1	giant_decay_mite_hatchling			0
5625589	-21.78862	-57.51679993	-243.5733795	talus	5625543	360	1	giant_decay_mite_protector			0
5625590	-21.96257401	-55.21954346	-259.6158142	talus	5625543	360	1	giant_decay_mite_hatchling			0
5625592	-57.17860031	-62.11841202	-193.5882874	talus	5625544	360	1	giant_decay_mite_soldier			0
5995642	-69.10141754	-61.73917007	-167.2102051	talus	5625544	360	1	giant_decay_mite_soldier			0
5995643	-95.74284363	-65.32032013	-173.4982758	talus	5625544	360	1	giant_decay_mite_soldier			0
5995644	-121.4875488	-60.77647781	-165.6721802	talus	5625544	360	1	giant_decay_mite_soldier			0
5995645	-100.315918	-62.14962387	-128.713913	talus	5625544	360	1	giant_decay_mite_soldier			0
5995646	-99.67916107	-61.46952057	-100.3300858	talus	5625544	360	1	giant_decay_mite_soldier			0
5995648	-85.56996155	-61.59044647	-100.0322723	talus	5625544	360	1	giant_decay_mite_sentry			0
5995649	-83.27896881	-62.27477646	-90.03805542	talus	5625544	360	1	giant_decay_mite_sentry			0
5995650	-44.79169083	-61.66878128	-86.89694214	talus	5625545	360	1	giant_decay_mite_harvester			0
5995651	-23.33147621	-61.45468521	-95.8249054	talus	5625545	360	1	giant_decay_mite_harvester			0
5995652	-43.2782135	-61.68940353	-108.7522049	talus	5625545	360	1	giant_decay_mite_harvester			0
5995653	-22.11878014	-61.79391479	-88.48472595	talus	5625545	360	1	giant_decay_mite_sentry			0
5995654	-56.78178787	-60.43472672	-112.7712631	talus	5625545	360	1	giant_decay_mite_sentry			0
5995656	-27.08820152	-68.80745697	-129.1269989	talus	5625546	360	1	giant_decay_mite_sentry			0
5995657	-29.01543427	-72.17282867	-148.6483459	talus	5625546	360	1	giant_decay_mite_sentry			0
5995658	-56.8602562	-83.61290741	-145.3990326	talus	5625546	1200	1	giant_decay_mite_royal_guardian			0
5995659	-69.87702942	-89.39801788	-141.392868	talus	5625544	1200	1	giant_decay_mite_royal_guardian			0
5995660	-95.64450073	-94.30455017	-139.3786774	talus	5625544	1200	1	giant_decay_mite_royal_guardian			0
5995661	-102.5158157	-91.65861511	-118.6936417	talus	5625547	1200	1	giant_decay_mite_royal_guardian			0
5995662	-93.96318054	-92.86481476	-107.4468536	talus	5625547	1200	1	giant_decay_mite_royal_guardian			0
5995663	-87.27295685	-91.71017456	-90.5552597	talus	5625547	3600	1	giant_decay_mite_queen			0
6725427	5567.605469	102	-4079.782471	talus	0	420	2	binayre_hooligan			0
6725430	3.724330902	0.25	-4.03777504	talus	6075872	420	1	binayre_hooligan			0
6725431	-3.394849777	-3.25	4.81209898	talus	6075874	540	1	binayre_scalawag			0
6725432	4.569571018	-6.75	-4.679909229	talus	6075875	540	2	binayre_scalawag			0
6725433	4.490561962	-10.25	-18.42971611	talus	6075876	660	1	binayre_ruffian			0
6725434	-2.522160769	-13.74996853	-6.409002304	talus	6075877	660	1	binayre_ruffian			0
6725435	-5.842591763	-13.74992466	3.453552961	talus	6075877	780	1	binayre_pirate			0
6725437	3.178743839	-13.75841522	11.65006447	talus	6075878	780	3	binayre_pirate			0
6725438	15.67673874	-13.75841522	9.060009956	talus	6075879	900	1	binayre_smuggler			0
6725439	13.91795826	-13.75841522	0.265667319	talus	6075879	1020	1	binayre_swindler			0
6725440	15.46966171	-13.75839043	-10.66317558	talus	6075880	1020	1	binayre_swindler			0
6725441	13.69102573	-11.5	-20.85014343	talus	6075880	1800	1	binayre_chief			0
7955587	1406.563843	29	1446.330933	talus	0	300	3	chunker_pest	5		0
7955588	1375.417969	29	1425.995972	talus	0	300	3	chunker_pest	5		0
7955589	1356.362793	29	1446.010986	talus	0	300	3	chunker_pest	5		0
7955591	3.593663931	0.25	-3.439145088	talus	7955554	400	2	chunker_goon	5		0
7955592	-0.189156115	-12	27.3652668	talus	7955555	300	3	chunker_pest	5		0
7955593	2.29735899	-12	35.41218185	talus	7955555	400	3	chunker_goon	5		0
7955594	31.57564926	-12	27.91512871	talus	7955556	400	3	chunker_goon	5		0
7955595	27.48551941	-12	34.67854309	talus	7955556	300	3	chunker_pest	5		0
7955596	8.975063324	-16	63.40990448	talus	7955558	400	3	chunker_goon	5		0
7955597	8.732824326	-16	57.6341095	talus	7955558	400	3	chunker_creep	5		0
7955598	-1.383754969	-16	57.78627777	talus	7955558	400	3	chunker_goon	5		0
7955599	-16.54318047	-16	75.31769562	talus	7955558	600	3	chunker_bruiser	5		0
7955600	-7.101514816	-16	83.2026825	talus	7955558	400	3	chunker_creep	5		0
7955601	23.43591118	-16	82.42191315	talus	7955558	600	3	chunker_bruiser	5		0
7955602	14.8675518	-16	73.47532654	talus	7955558	400	3	chunker_creep	5		0
7955603	3.867193937	-16	78.03227234	talus	7955558	400	3	chunker_goon	5		0
7955604	-39.31139755	-14	75.98274994	talus	7955575	600	1	chunker_braggart	5		0
7955605	-37.82942581	-14	83.02407837	talus	7955575	600	1	chunker_braggart	5		0
7955607	69.70594025	-16	59.38240051	talus	7955574	400	3	chunker_goon	5		0
7955608	46.75170517	-16	83.0488205	talus	7955574	400	3	chunker_goon	5		0
7955609	69.19122314	-16	82.65000153	talus	7955574	600	3	chunker_bruiser	5		0
7955610	44.67613602	-16	59.72563171	talus	7955574	600	3	chunker_bruiser	5		0
7955611	57.21185684	-16	65.48631287	talus	7955574	600	1	chunker_braggart	5		0
7955612	57.15291595	-16	75.34399414	talus	7955574	400	3	chunker_creep	5		0
7955614	80.43599701	-16	64.17997742	talus	7955574	600	3	chunker_bruiser	5		0
7955615	1369.505615	29	1465.609497	talus	0	400	3	chunker_goon	5		0
7955658	49.48148727	-38.08644867	-97.02376556	talus	5625519	645	2	decay_mite	2		0
7955659	40.82062912	-37.97650146	-98.59532928	talus	5625519	898	1	rot_mite	2		0
7955661	39.96088028	-38.14746475	-70.2447052	talus	5625519	623	2	putrid_decay_mite_hatchling	2		0
7955662	-7.75360918	-36.81530762	-139.2320251	talus	5625520	1120	2	minor_sludge_panther	2		0
7955664	-2.07823205	-37.37294006	-144.1902618	talus	5625520	1243	1	sludge_panther			0
7955665	56.71136856	-46.23115158	-146.2991638	talus	5625520	787	3	feared_fynock_youth	3		0
7955666	35.65994644	-49.551754	-164.2745209	talus	5625520	676	1	fynock			0
7955667	46.36907578	-48.29925537	-180.8490906	talus	5625520	100	1	thug			0
7955668	30.15527534	-52.00235367	-179.0259247	talus	5625520	798	3	feared_fynock_youth	3		0
7955669	65.03727722	-50.22257233	-165.9891968	talus	5625520	877	2	clipped_fynock	2		0
7955672	-8.56923008	-56.0837059	-231.7608337	talus	5625522	1654	1	guf_drolg			0
7955673	-22.34544945	-55.36290359	-258.3942261	talus	5625522	1637	1	guf_drolg_female			0
7955674	-13.64868927	-57.72854614	-216.3155518	talus	5625522	1546	2	minor_guf_drolg	2		0
7955679	-63.32756424	-62.00380325	-171.5874634	talus	5625523	1121	2	fynock	2		0
7955680	-66.97163391	-61.93906784	-196.6476288	talus	5625523	876	3	feared_fynock_youth	3		0
7955681	-116.1328354	-61.66143036	-200.1785431	talus	5625523	878	3	clipped_fynock	3		0
7955682	-121.0903625	-61.41876602	-171.4468384	talus	5625523	1369	2	fynock	2		0
7955683	-97.36960602	-62.11678314	-105.4257736	talus	5625523	1656	1	glutted_fynock_queen			0
7955684	-100.446846	-62.22541428	-127.6606445	talus	5625523	1344	2	frenzied_fynock_guardian	2		0
7955685	-52.72211075	-60.70991516	-97.86663818	talus	5625524	3709	1	giant_fynock			0
7955700	-8.029870033	-60.33172607	-96.64725494	talus	5625524	1655	2	frenzied_fynock_guardian	2		0
7955701	-44.3776207	-61.90538025	-84.30979156	talus	5625524	1735	3	clipped_fynock	3		0
7955702	-45.89970398	-61.26646423	-111.478775	talus	5625524	1576	2	fynock	2		0
7955704	-85.2294693	-93.14299774	-142.4465027	talus	5625523	2102	1	frenzied_kahmurra			0
7955705	-92.41686249	-94.43360901	-136.3187103	talus	5625523	1876	1	beserk_kahmurra			0
7955710	-83.49187469	-93.59004211	-112.6937714	talus	5625526	2121	1	beserk_kahmurra			0
7955711	-101.8674622	-91.1027832	-110.9991074	talus	5625526	2002	1	beserk_kahmurra			0
7955712	-91.17292023	-92.6794281	-95.88780975	talus	5625526	3453	1	rabid_mutant_kahmurra			0
9645665	3.830844641	-20	55.0112381	talus	9686163	100	3	senior_specforce_marine			0
9645666	20.16568756	-20	73.56536102	talus	9686163	100	3	senior_specforce_marine			0
9645667	21.94169998	-20	42.20360947	talus	9686163	100	1	rebel_colonel			0
9645668	16.41866112	-20	45.96331406	talus	9686163	100	2	senior_specforce_technician			0
9645669	35.07184601	-20	63.63972855	talus	9686163	100	2	senior_specforce_marine			0
9645670	25.01773262	-20	115.1211777	talus	9686165	100	1	senior_specforce_technician			0
9645671	12.77280045	-20	103.5067749	talus	9686165	100	2	senior_specforce_marine			0
9645672	-5.542125225	-20	127.7024536	talus	9686165	100	2	senior_specforce_marine			0
9645674	48.88333893	-20	36.24433136	talus	9686168	100	2	senior_specforce_technician			0
9645675	52.92602539	-20	22.20171738	talus	9686168	100	2	senior_specforce_technician			0
9645676	67.21419525	-20	35.80804062	talus	9686168	100	2	senior_specforce_technician			0
9645677	68.2516861	-20	57.65409851	talus	9686169	100	4	specops_agent			0
9645696	62.75824738	-50	60.50234604	talus	9686171	100	2	senior_specforce_marine			0
9645697	63.28348923	-50	39.1455307	talus	9686171	100	3	senior_specforce_marine			0
9645699	45.5642128	-50	21.76275635	talus	9686175	100	3	senior_specforce_marine			0
9645700	37.56138229	-50	29.4479351	talus	9686175	100	2	senior_specforce_technician			0
