479931	-66.60449982	-20	77.06549072	rori	479824	598	2	stormtrooper_medic	2
479932	6.445290089	-11.99999237	65.51560974	rori	479820	634	3	imperial_corporal	3
479933	25.91646385	-11.99999237	41.01110077	rori	479820	656	1	imperial_major	
479934	26.10685921	-19.99999619	139.3276062	rori	479828	767	2	dark_trooper	2
479935	88.01020813	-75.84897614	-86.84268951	rori	479726	720	1	kobola_foreman	
479936	68.81494141	-76.55038452	-87.40488434	rori	479726	900	1	kobola_assassin	
479937	18.57704163	-19.99999619	128.5325012	rori	479828	545	3	stormtrooper_bombardier	3
479938	57.37966537	-69.54515076	-120.0920792	rori	479728	900	1	kobola_assassin	
479939	45.59022522	-12	79.40035248	rori	479826	435	3	stormtrooper	3
479940	87.14485168	-66.48794556	-139.1773224	rori	479729	300	3	kobola_miner	2
479941	91.18577576	-66.62693787	-131.4900513	rori	479729	1200	1	kobola_pitboss	
479942	34.78212738	-12	70.91236877	rori	479825	232	2	stormtrooper	2
479944	71.95614624	-12	58.90105057	rori	479827	678	2	storm_commando	2
479946	128.7632141	-66.49066925	-107.5422134	rori	479730	1200	2	kobola_pitboss	2
479947	25.23036385	-11.99999619	14.32830811	rori	479829	1121	4	dark_trooper	3
479948	135.2011108	-66.7406311	-89.22540283	rori	479730	300	4	kobola_miner	3
479949	40.5670433	-11.99999619	21.61842537	rori	479829	243	4	imperial_noncom	3
479950	138.3064575	-66.4197998	-127.0194855	rori	479730	100	4	kobola_miner	3
479951	46.15098953	-11.99999619	1.418437958	rori	479829	223	3	imperial_trooper	3
479952	-15.95233154	-19.99999809	2.632114887	rori	479831	343	4	stormtrooper	3
479953	185.9729462	-65.42778778	-102.4029617	rori	479731	1800	1	kobola_underboss	
479954	-28.95554352	-19.99999619	99.74022675	rori	479834	437	1	imperial_staff_sergeant	
479955	-13.27563381	-19.99999619	101.7503204	rori	479834	221	3	imperial_noncom	3
479958	-2.528327942	-19.99999809	71.35379028	rori	479836	786	3	dark_trooper	3
923890	3.236252069	0.25	-4.2340312	rori	479818	301	2	stormtrooper	2
923900	-43.66159058	-20	46.83440018	rori	479821	324	2	imperial_trooper	2
1221924	2507.473389	81.63926697	7316.540527	rori	0	3600	5	rorgungan_commoner	3
1221925	3376.055908	90	5860.842773	rori	0	3600	1	rorgungan_warchief	
1221926	3382.366455	90	5868.851074	rori	0	3600	4	rorgungan_warrior	3
1311906	1926.943359	80.82769775	1763.450195	rori	0	3600	5	vrobal_bull	3
1311907	3591.468018	80.53492737	366.8275146	rori	0	100	1	rorgungan_boss	
1311908	3575.872803	81.54036713	371.6214905	rori	0	3600	4	rorgungan_scout	3
1311909	3475.43335	80.33605194	-2142.108887	rori	0	3600	5	screaming_kai_tok	3
1352894	-763.7941284	81.06198883	-4111.538574	rori	0	3600	2	torton	2
1352895	5937.033691	75.89911652	-2600.607666	rori	0	3600	1	wood_mite_matriarch	
1352896	5923.896484	76.18435669	-2603.733643	rori	0	3600	4	wood_mite	3
1352897	6116.569824	75.85202026	-508.6654358	rori	0	3600	5	rorgungan_commoner	3
1352898	5512.452637	76.93294525	1004.829163	rori	0	3600	2	spice_collective_eliteguard	2
1352899	5515.708008	76.84846497	1015.507751	rori	0	3600	3	spice_collective_miner	2
1352900	5577.047363	75.11089325	2434.896729	rori	0	3600	5	pugoriss	3
1352901	6687.053711	76.0114212	6878.499512	rori	0	3600	5	rorgungan_commoner	3
1775412	5052.90918	75.63733673	4646.831543	rori	0	3600	1	narmle_commander	
1775413	5205.51416	75.99850464	1014.819641	rori	0	3600	1	narmle_commander	
1775414	5212.522461	76.29162598	1021.762451	rori	0	3600	3	narmel_commando	2
1775415	6538.066406	108	-4751.041016	rori	0	3600	1	imperial_surface_marshal	
1775416	6533.467773	107.9543533	-4763.052734	rori	0	360	4	imperial_trooper	3
1775417	-429.4573059	75.94432068	-5431.838379	rori	0	3600	3	domestic_bearded_jax	2
1775418	-436.4582214	75.92152405	-5444.197266	rori	0	3600	1	farmer_rancher	
1775425	-6962.28125	86.29315186	-5661.730957	rori	0	3600	5	rorgungan_warrior	3
1775426	-3389.667725	100	-6186.699219	rori	0	3600	1	rorgungan_boss	
1775427	-3397.903076	100	-6178.879883	rori	0	3600	4	rorgungan_warrior	2
1775428	-5818.51416	75.47236633	5829.000488	rori	0	3600	5	rorgungan_commoner	3
1775429	-3653.08374	78.78051758	5528.731934	rori	0	3600	1	bounty_hunter	
1775431	-4700.496582	75.83508301	3569.55542	rori	0	3600	5	rorgungan_warrior	3
1775432	-4969.248535	75.40206146	-675.163269	rori	0	3600	2	cobral_assassin	2
1775433	-2642.408691	76.00589752	-775.8623657	rori	0	3600	5	rorgungan_warrior	3
1775434	-1470.200562	76.37374878	1673.745605	rori	0	3600	5	rorgungan_warrior	3
1775435	-47.3829689	76.58626556	5224.118652	rori	0	3600	5	rorgungan_warrior	3
4065376	-5504.409668	75.98625946	-5664.470703	rori	0	586	3	stormtrooper	2
4065377	-5625.411133	75.95671844	-5661.862793	rori	0	614	3	stormtrooper	2
4065378	-5600.124023	76	-5661.319336	rori	0	1586	1	at_st	
4065379	-5530.148926	76	-5662.908691	rori	0	1546	1	at_st	
4065380	-5531.830078	75.9934082	-5695.16748	rori	0	629	2	stormtrooper_rifleman	2
4065381	-5531.510254	76	-5630.864746	rori	0	654	2	stormtrooper_bombardier	2
4065382	-5595.603516	75.99646759	-5630.675781	rori	0	524	2	stormtrooper_sniper	2
4065383	-5594.63916	76	-5696.57959	rori	0	524	2	stormtrooper_medic	2
4065384	0.006927438	0.125265002	-4.834097385	rori	2935495	312	1	stormtrooper_squad_leader	
4065385	4.026690006	0.125266001	2.118536949	rori	2935496	342	1	stormtrooper	
4065386	4.287957191	0.125266001	2.104326963	rori	3475367	412	1	stormtrooper	
4065387	3.013297081	0.125266001	-3.916663885	rori	3475368	403	1	stormtrooper	
4065388	-3.333096027	0.125266001	-3.651683092	rori	3475376	302	1	imperial_colonel	
4065389	-0.006099697	0.125265002	-5.058146477	rori	3475373	322	1	imperial_trooper	
4065390	10.41172028	7.010000229	10.42786694	rori	2935416	543	2	dark_trooper	2
4065391	-6.522473335	7.009739876	9.263497353	rori	2935415	601	2	imperial_staff_corporal	2
4065392	-12.17467594	7.00967598	-13.4737711	rori	2935414	579	2	dark_trooper	2
4065393	0.217722997	2.00999999	4.130060196	rori	2935406	403	1	imperial_high_colonel	
4065394	-6.420492172	1.00999999	-4.916213989	rori	2935406	612	1	dark_trooper	
4065395	10.29587936	1.00999999	10.60629368	rori	2935406	468	1	dark_trooper	
4065396	-10.62574959	1.00999999	9.879142761	rori	2935406	561	1	dark_trooper	
4065397	-17.76496124	1.00999999	16.46646881	rori	2935408	520	1	imperial_staff_sergeant	
4065398	15.46626186	1.00999999	18.10315704	rori	2935407	561	1	imperial_first_lieutenant	
4065399	17.38585091	1.00999999	-20.92014122	rori	2935410	587	1	imperial_major	
4065400	-11.39881134	1.00999999	-20.08842278	rori	2935412	468	2	imperial_private	2
4065401	-5565.431641	76	-5632.618652	rori	0	468	1	assault_trooper	
5096031	3558.174316	90.19821167	5435.652832	rori	0	600	3	mutant_bark_mite_hatchling	2
5096032	-13.58056545	-4.341571331	-5.698585987	rori	5095990	600	3	mutant_bark_mite_hatchling	2
5096033	22.08051872	-26.72802544	-7.172896862	rori	5095990	600	3	mutant_bark_mite_hatchling	2
5096034	49.15400696	-48.7415657	-60.57906342	rori	5095991	600	2	mutant_bark_mite_hatchling	2
5096035	25.85153008	-42.5551033	-64.05337524	rori	5095991	600	1	mutant_bark_mite_worker	
5096036	44.23813248	-47.09199524	-29.16382217	rori	5095991	600	2	mutant_bark_mite_worker	2
5096037	51.65569305	-51.02204514	-89.27708435	rori	5095999	600	2	mutant_bark_mite_hatchling	2
5096038	49.26670837	-50.31642532	-93.69017029	rori	5095999	600	2	mutant_bark_mite_worker	2
5096039	75.06087494	-46.35211182	-108.1551971	rori	5095994	600	1	mutant_bark_mite_worker	
5096040	93.11245728	-46.51351929	-109.4127197	rori	5095994	600	2	mutant_bark_mite_giant	2
5096041	91.11118317	-46.76744461	-142.5668945	rori	5096000	600	3	mutant_bark_mite_hatchling	2
5096042	75.95957947	-46.53578186	-142.4866486	rori	5096000	600	1	mutant_bark_mite_soldier	
5096044	85.77083588	-62.82794189	-19.44040489	rori	5095992	600	3	mutant_bark_mite_worker	2
5096045	83.41676331	-68.52023315	-40.48664093	rori	5095992	600	1	mutant_bark_mite_giant	
5096046	54.1036644	-68.21775818	-41.62472153	rori	5095991	600	5	mutant_bark_mite_hatchling	3
5096048	83.25458527	-76.66386414	-88.19688416	rori	5095993	600	2	mutant_bark_mite_giant	2
5096049	65.20628357	-76.2432785	-70.94300842	rori	5095993	600	2	mutant_bark_mite_worker	2
5096050	91.90744781	-76.15448761	-64.95516968	rori	5095993	600	2	mutant_bark_mite_hatchling	2
5096051	55.88619232	-73.65333557	-108.3369675	rori	5095995	600	3	mutant_bark_mite_worker	2
5096052	76.84905243	-65.57919312	-141.3714752	rori	5095996	600	1	mutant_bark_mite_giant	
5096053	93.38263702	-66.15102386	-118.7609482	rori	5095994	600	2	mutant_bark_mite_giant	2
5096054	96.1700592	-66.26824188	-108.5062866	rori	5095994	600	1	mutant_bark_mite_soldier	
5096055	125.6832199	-66.73545837	-108.7733536	rori	5095997	600	4	mutant_bark_mite_hatchling	2		
5096056	115.6299591	-67.14820862	-89.44378662	rori	5095997	600	1	mutant_bark_mite_soldier			
5096057	136.9188843	-66.14466095	-115.3044128	rori	5095997	600	1	mutant_bark_mite_giant			
5096058	142.592865	-67.08347321	-92.06335449	rori	5095997	600	3	mutant_bark_mite_worker	2		
5096059	147.0394592	-66.99702454	-125.5911179	rori	5095997	600	1	mutant_bark_mite_soldier			
5096060	162.344101	-66.85808563	-97.282341	rori	5095998	600	1	mutant_bark_mite_soldier			
5096061	188.0822906	-66.14566803	-102.5817108	rori	5095998	1800	1	mutant_bark_mite_queen			
5096062	186.2275848	-65.9683609	-96.49252319	rori	5095998	600	5	mutant_bark_mite_hatchling	3		
5096063	183.7726593	-65.73664093	-108.811821	rori	5095998	600	3	mutant_bark_mite_worker	2		
5096067	3535.567139	90	5461.175781	rori	0	600	3	mutant_bark_mite_hatchling	2		
5096068	3509.015137	90	5437.780762	rori	0	600	3	mutant_bark_mite_hatchling	2		
5365461	1.271264195	-3.2431252	-3.267080307	rori	5095969	600	1	torton_pygmy_juvenile			0
5365466	-8.898897171	-22.04081726	-28.46706009	rori	5095970	600	1	torton_pygmy_juvenile			0
5365468	-8.921266556	-32.23139572	-72.29673004	rori	5095971	600	1	torton_pygmy_juvenile			0
5365469	7.209556103	-32.36381149	-67.59458923	rori	5095971	600	1	torton_pygmy_juvenile			0
5365471	44.40527725	-37.96388245	-58.44868469	rori	5095972	750	1	torton_pygmy_adolescent			0
5365472	19.62525558	-37.64057159	-125.6972351	rori	5095973	750	1	torton_pygmy_adolescent			0
5365473	-5.465976238	-36.82973862	-141.5922089	rori	5095973	750	1	torton_pygmy_adolescent			0
5365475	52.06399155	-48.31252289	-169.3325195	rori	5095973	900	1	torton_pygmy_adult			0
5365476	-12.92505264	-57.00637817	-215.7656097	rori	5095975	1200	1	torton_pygmy_protector			0
5365478	-8.145730019	-56.18916702	-237.1425171	rori	5095975	600	1	torton_pygmy_juvenile			0
5365479	-57.87700272	-62.29463577	-182.4337921	rori	5095976	900	1	torton_pygmy_adult			0
5365480	-94.2315979	-65.21927643	-172.9922791	rori	5095976	750	1	torton_pygmy_adolescent			0
5365481	-104.0331039	-61.72522736	-120.5249939	rori	5095976	900	1	torton_pygmy_adult			0
5365483	-95.45567322	-61.8690033	-101.2114563	rori	5095976	1200	1	torton_pygmy_protector			0
5365484	-66.4984436	-60.64961624	-95.81648254	rori	5095977	900	1	torton_pygmy_adult			0
5365485	-36.93386078	-61.88667297	-100.0931702	rori	5095977	1800	1	torton_pygmy_mature			0
5365487	-30.33413696	-71.68322754	-141.2285767	rori	5095978	1800	1	torton_pygmy_mature			0
5407161	876.6038208	85.60910034	-4907.08252	rori	0	360	3	borgle_harvester	2		
5407174	0.426025987	-40.633255	-70.41548157	rori	5407165	1800	3	blood_thirsty_borgle	2		
5407175	49.18745422	-46.78931046	-58.12530899	rori	5407166	1800	3	borgle_protector	2		
5407176	35.10682297	-49.68893814	-135.2621307	rori	5407167	1800	3	borgle_protector	2		
5407177	-7.809340954	-46.53144073	-150.5702972	rori	5407167	1800	3	blood_thirsty_borgle	2		
5407178	4.708403111	-64.0202713	-181.0233154	rori	5407168	1800	3	borgle_protector	2		
5555727	-12.82796478	-64.50260162	-222.0727386	rori	5407169	1800	3	blood_thirsty_borgle	2		
5555728	-65.85313416	-69.0608902	-185.5432739	rori	5407170	1800	3	borgle_protector	2		
5555729	-46.90835953	-69.36525726	-96.92070007	rori	5407171	1800	3	borgle_protector	2		
5555730	-20.42021751	-80.23352051	-149.2533875	rori	5407172	1800	3	borgle_protector	2		
5555731	-92.81098175	-100.9314957	-97.42961884	rori	5407173	3600	1	borgle_matriarch			
5555732	-101.2669754	-100.6716843	-123.7068481	rori	5407173	1800	3	borgle_protector	2		
5555733	-73.74629211	-99.1971817	-158.7744751	rori	5407170	1800	2	blood_thirsty_borgle	2		
5555734	-92.81435394	-101.6272049	-145.7274475	rori	5407170	1800	2	borgle_protector	2		
5555735	-88.47186279	-70.06626892	-120.4943161	rori	5407170	1800	3	borgle_protector	2		
5555805	-80.65936279	-91.56265259	-144.7664948	rori	5095976	1200	1	torton_pygmy_protector			0
5555806	-89.77424622	-93.71227264	-114.8797989	rori	5095979	3600	1	torton_pygmy_matriarch			0
5555808	-1801.686523	92.43524933	-4534.302246	rori	0	600	2	torton_pygmy_juvenile	2		0
5555870	-5913.763672	78.68400574	-1879.888916	rori	0	1100	2	garyn_prowler	2		
5555871	-5956.811035	95.41788483	-1857.668091	rori	0	1100	2	garyn_prowler	2		
5555872	-5969.838867	100.1476669	-1799.973511	rori	0	1100	2	garyn_prowler	2
5555873	-6005.73877	116.909317	-1848.381714	rori	0	1100	2	garyn_prowler	2
5555874	-6022.737793	118.8394394	-1818.131958	rori	0	1800	1	garyn_thief	
5555875	-6023.413086	119.113533	-1823.820923	rori	0	1800	1	garyn_thief	
5555886	-3.544412136	0.25	3.14359951	rori	5555842	1800	2	garyn_prowler	2
5555887	3.065612078	0.25	-4.046934128	rori	5555843	1800	1	garyn_pirate	
5555888	-7.083519936	-6.75	-6.916083813	rori	5555845	1800	1	garyn_mugger	
5555890	-3.518983126	-6.75	-6.596521378	rori	5555845	1800	2	garyn_prowler	2
5555904	3.740952969	-6.766777039	-14.02935219	rori	5555846	1800	2	garyn_pirate	2
5555905	-5.546181202	-6.766777039	-14.71554852	rori	5555846	1800	2	garyn_prowler	2
5555906	7.701589108	-6.766777039	-14.51389694	rori	5555846	1800	1	garyn_mugger	
5555907	6.090947151	-6.75	-4.880016804	rori	5555847	1800	1	garyn_pirate	
5555908	4.939200401	-6.75	-1.690017819	rori	5555847	1800	2	garyn_mugger	2
5555909	-4.006062031	-13.75	-14.93288422	rori	5555849	1800	1	garyn_marauder	
5555910	-3.089951038	-13.75	-0.841814995	rori	5555849	1800	2	garyn_pirate	2
5555911	-5.699001789	-13.75	-7.643801212	rori	5555849	1800	2	garyn_mugger	2
6055643	5448.008789	87	5029.394043	rori	0	1000	1	cobral_thug	
6055644	5443.866699	87	5029.412109	rori	0	1000	1	cobral_thug	
6055645	-0.033877429	0.25	2.798993587	rori	6055630	1800	2	cobral_thief	2
6055646	2.703512907	0.25	-4.018152237	rori	6055631	1800	1	cobral_runner	
6055647	2.183346033	-13.75	6.452740192	rori	6055635	1800	3	cobral_runner	2
6055648	-7.912689209	-13.75	6.852906227	rori	6055635	1800	2	cobral_bandit	2
6055649	3.638256073	-20.73322296	9.896472931	rori	6055637	1800	2	cobral_assassin	2
6055650	-1.477563977	-20.73322296	5.118898869	rori	6055637	1800	2	cobral_hitman	2
6055663	-1.803629041	-20.75	25.96853065	rori	6055638	1800	2	cobral_assassin	2
6055664	4.965702057	-20.75	25.96026802	rori	6055638	1800	2	cobral_hitman	2
6055665	1.548990011	-20.75	31.99565506	rori	6055638	7200	1	cobral_boss	
7555613	-5367.917969	76	5036.35791	rori	0	432	2	rebel_sergeant	2
7555614	-5340.737305	76	5056.815918	rori	0	456	2	rebel_sergeant_major	2
7555615	-5323.619141	76	5068.741211	rori	0	2122	1	rebel_general	
7555616	-5303.281738	75.99825287	5039.123535	rori	0	1987	1	rebel_lieutenant_general	
7555617	-5359.196777	76	4999.404785	rori	0	3600	2	rebel_specforce_colonel	2
7555618	-5350.47168	75.99988556	4995.120605	rori	0	4800	1	rebel_high_general	
7555619	-5392.794434	76	5057.297363	rori	0	100	1	thug	
7555620	-5382.877441	76	5021.42041	rori	0	1500	2	rebel_major	2
7555621	-5363.360352	76	5074.54541	rori	0	677	2	rebel_second_lieutenant	2
7555622	-5335.487305	76	5081.510254	rori	0	766	2	rebel_army_captain	2
7555623	-5323.101074	76	5040.907227	rori	0	342	4	rebel_trooper	3
7555631	-5354.512695	76	5019.033203	rori	0	345	4	rebel_trooper	3
7555857	3.734163284	0.50999999	-2.960744858	rori	7555647	345	1	rebel_corporal	
7555858	4.003347874	0.50999999	3.598586082	rori	7555648	312	1	rebel_trooper	
7555859	-1.811635971	2.010057926	3.63956809	rori	7555648	345	1	rebel_staff_sergeant	
7555861	-0.054482002	0.125265002	0.970245004	rori	7555635	543	2	rebel_scout	2
7555862	3.857019901	0.125266001	-4.012018204	rori	7555637	476	1	senior_specforce_pathfinder	
7555863	-3.040275097	0.125266001	-3.910998106	rori	7555645	1020	1	rebel_brigadier_general	
7555864	3.725010395	0.125266001	-3.773784399	rori	7555644	898	1	specforce_technician	
7825881	735.8218994	89.2004776	-2074.910645	rori	0	60	3	vrobal	2
7825882	770.0692749	82.33384705	-2084.395508	rori	0	90	3	poacher_talus	2
7825883	748.8343506	85.48389435	-2090.724854	rori	0	60	2	hunter_talus	2
7825884	752.0621338	85.68347168	-2082.750488	rori	0	60	2	poacher_talus	2
7825885	765.8907471	82.745224	-2086.297363	rori	0	90	3	hunter_talus	2
7825886	781.5050659	82.5996933	-2073.65332	rori	0	60	2	poacher_talus	2
7825887	772.185791	84.14787292	-2068.466797	rori	0	60	2	hunter_talus	2
7825888	785.7376709	81.12446594	-2059.883789	rori	0	60	4	vicious_squall	3
7825889	781.7628174	81.38103485	-2048.354004	rori	0	60	3	squall_female	2
7825890	790.6375122	78.94564819	-2036.808105	rori	0	60	2	squall_male	2
7825891	714.5766602	93.63275146	-2063.509521	rori	0	60	2	vrobal	2
7825892	722.2453003	91.22486877	-2076.499512	rori	0	60	2	vrobal	2
8845451	-2085.564453	75.88117981	3256.835205	rori	0	172800	1	captain_hassk	
8845452	-2070.194092	75.76334381	3256.280762	rori	0	3600	2	rorgungan_warchief	2
8845453	-2072.870117	75.9106369	3280.238037	rori	0	3600	1	rorgungan_warchief	
8845454	-2077.435059	75.85998535	3284.618408	rori	0	3600	3	rorgungan_warrior	2
8845455	-2046.0802	77.78598022	3335.123535	rori	0	3600	3	thug	2
8845456	-2047.42334	78.33400726	3329.180176	rori	0	3600	1	rorgungan_warchief	
8845457	-2052.38501	78.22742462	3333.166016	rori	0	86400	1	lieutenant_ori		
8845458	-2014.617798	78.71001434	3342.614014	rori	0	3600	1	rorgungan_warchief		
8845459	-2008.101074	77.73607635	3345.064697	rori	0	3600	4	rorgungan_warrior	2	
8845460	-2074.630859	78.97061157	3369.766846	rori	0	3600	4	rorgungan_warrior	2	
8845461	-2079.285645	78.65860748	3371.598633	rori	0	3600	1	rorgungan_warchief		
8845462	-2098.062256	76.81834412	3338.199951	rori	0	3600	1	rorgungan_warchief		
8845463	-2097.143555	77.57247925	3333.575195	rori	0	3600	3	rorgungan_warrior	2	
8845464	-2104.989746	77.46623993	3333.593506	rori	0	86400	1	lieutenant_heb_nee		
8845465	-2130.025635	76.14025879	3270.961426	rori	0	3600	4	rorgungan_warrior	2	
8845466	-2127.19165	76.06721497	3267.598145	rori	0	3600	1	rorgungan_warchief		
8845467	-2085.324219	75.28999329	3217.262207	rori	0	3600	4	rorgungan_warrior	2	
8845468	-2023.591064	75.75140381	3262.09082	rori	0	3600	4	rorgungan_warrior	3	
8845469	-2018.831421	75.61461639	3266.057861	rori	0	3600	1	rorgungan_warchief		
8845470	-2078.179443	76.7953186	3311.242432	rori	0	3600	3	rorgungan_warrior	2	
1233851	-5077.66	85.2373	4755.17	rori	1233837	60	1	fbase_rebel_command_security_guard		conversation.c_story1_4_reb_guard
1233863	-6167.38	113.272	-5415.98	rori	1233852	60	1	fbase_command_security_guard		conversation.c_story1_4_imp_guard
1234001	-6182.38	98.3606	4676.98	rori	1233864	1800	1	c_syren_4_imp_boss		
1234002	-6189.84	98.3606	4664.71	rori	1233864	1800	3	fbase_imperial_noncom	3	
1234003	-6204.54	98.3606	4638.35	rori	1233864	1800	5	crackdown_storm_commando_hard	6	
1234004	-6271.18	106.361	4624.35	rori	1233864	1800	5	crackdown_storm_commando_hard	6	
1234017	-6240.88	106.361	4600.25	rori	1233864	1800	5	stormtrooper_novatrooper_cadet	4	
1234018	-6272.45	106.361	4584.7	rori	1233864	1800	5	stormtrooper_novatrooper_cadet	4	
1234090	-6631.66	100.652	-6710.34	rori	1234019	1800	1	c_syren_4_reb_boss		
1234091	-6638.94	100.652	-6721.22	rori	1234019	1800	3	fbase_rebel_liberator	3	
1234092	-6655.05	100.652	-6748.19	rori	1234019	1800	5	crackdown_rebel_commando_hard	6	
1234093	-6717.92	108.652	-6751.93	rori	1234019	1800	5	crackdown_rebel_commando_hard	6	
1234094	-6692.34	108.652	-6784.14	rori	1234019	1800	5	fbase_rebel_first_lieutenant_hard	4	
1234095	-6730.73	108.652	-6798.51	rori	1234019	1800	5	fbase_rebel_first_lieutenant_hard	4	
1622872	949.069	138.77	7244.42	rori	1234179	60	1	c_syren_4_tierce		conversation.c_story1_4_lando
1622873	946.299	138.77	7240.65	rori	1234179	60	3	noble	2	
1234262	5369.84	80	5642.66	rori	0	60	1	c_syren_4_imp_mkae		conversation.c_story1_4_imp_contact
1234263	-5249.22	79.9832	-2274.76	rori	0	60	1	rebel_sergeant_major		conversation.c_story1_4_reb_contact
1622874	999.432	78.3995	7169.59	rori	0	1200	1	global_blksun_gunman	
1622875	958.173	126.737	7218.64	rori	0	1200	1	global_blksun_gunman	
1622876	980	119	7246.15	rori	0	1200	2	global_blksun_gunman	1
1622877	1615.32	119	7274.42	rori	0	1200	2	global_blksun_gunman	2
1622878	1031.48	122.725	7287.06	rori	0	1200	2	global_blksun_gunman	2
1622879	983.808	119.158	7268.47	rori	0	1200	3	global_blksun_hitman	8
1622880	960.156	122.676	7270.78	rori	0	1200	1	global_blksun_hitman	
1622881	983.626	125.932	7297.77	rori	0	1200	1	global_blksun_hitman	
1622882	1008.79	122.656	7277.01	rori	0	1200	1	global_blksun_hitman	
1622883	987.706	118.695	7307.54	rori	0	1200	1	global_blksun_enforcer	
1622884	952.494	119	7279.77	rori	0	1200	1	global_blksun_enforcer	
