7875702	8.414209366	22.4444294	-17.31853485	tatooine	1189183	400	4	tusken_commener			0
7875703	3.395070076	22.5873127	-15.98488808	tatooine	1189183	400	3	tusken_raider			0
7875704	25.90354729	22.83786201	-37.21065521	tatooine	1189181	400	2	tusken_raider			0
7875705	29.83173561	22.28390503	-40.29698563	tatooine	1189181	400	2	tusken_bantha			0
7875706	34.31949234	21.13470078	-1.995074987	tatooine	1189182	400	2	tusken_raider			0
7875707	37.21762848	22.91423988	19.98104477	tatooine	1189182	400	3	tusken_commener			0
7875708	6.597381115	23.5806694	-0.024567001	tatooine	1189184	400	3	tusken_raider			0
7875709	2.684212923	23.69857788	-2.092911005	tatooine	1189184	400	1	tusken_captain			0
7875710	-14.90501022	31.43454552	14.55389881	tatooine	1189185	400	1	tusken_captain			0
7875711	-17.71450043	32.38641739	12.68500423	tatooine	1189185	400	3	tusken_raider			0
7875712	-3.839476109	37.94239044	-3.237838984	tatooine	1189188	400	1	tusken_chief			0
7875713	-0.283654988	37.92612076	-16.0553894	tatooine	1189187	400	3	tusken_commoner			0
7875714	-0.628525972	37.92612457	-20.95329285	tatooine	1189187	400	3	tusken_raider			0
7875715	4.08455801	37.92612076	-29.60439873	tatooine	1189186	400	3	tusken_commoner			0
7875716	-3.944057941	37.92612076	-31.68982315	tatooine	1189186	400	1	tusken_chief			0
7875717	1.012931943	37.92612457	-33.41352081	tatooine	1189186	400	3	tusken_raider			0
7875718	28.96633148	37.94207764	-28.73480034	tatooine	1189189	400	4	tusken_raider			0
7875719	26.12032127	37.94197464	-31.48900604	tatooine	1189189	400	1	tusken_captain			0
7875720	22.07256889	37.94197083	-19.87292099	tatooine	1189191	400	1	tusken_chief			0
7875721	30.76269913	37.94197083	-15.3133688	tatooine	1189190	1200	1	tusken_king			0
7875722	30.69497871	37.94197083	-20.38762856	tatooine	1189190	400	3	tusken_chief			0
7875723	30.18525314	43.96246338	-17.71086121	tatooine	1189192	400	1	tusken_captain			0
7875724	32.72602844	43.95693588	-20.34838867	tatooine	1189192	400	4	tusken_raider			0
7875725	22.91512489	36.9512558	1.871330023	tatooine	1189194	400	4	tusken_raider			0
7875726	26.62860107	36.9512558	1.7421	tatooine	1189194	800	1	tusken_warlord			0
7875727	-3973.703125	60	6310.946289	tatooine	0	400	3	tusken_bantha			0
7875728	-3990.990967	60	6306.524902	tatooine	0	400	1	tusken_captain			0
7875729	-3976.983154	60	6281.279785	tatooine	0	400	3	tusken_raider			0
7875730	-3979.625732	60	6249.633789	tatooine	0	400	3	tusken_raider			0
7875731	-4020.618408	60	6225.15625	tatooine	0	400	4	tusken_raider			0
7875732	-3986.196777	60	6313.29541	tatooine	0	400	4	tusken_raider			0
7875733	-4009.363525	60	6243.469238	tatooine	0	400	3	tusken_raider			0
7875734	-4006.7229	68.51328278	6290.500488	tatooine	0	400	3	tusken_sniper			0
8496223	-1.345849037	-5.255163193	9.080633163	tatooine	4235585	400	2	jabba_enforcer			0
8496224	-10.364851	-30.76693726	-27.73552704	tatooine	4235586	400	3	jabba_enforcer			0
8496225	9.30025959	-40.5492363	-76.0153656	tatooine	4235587	400	5	jabba_swooper			0
8496226	13.07846832	-40.51464844	-73.72912598	tatooine	4235587	400	1	jabba_swoop_leader			0
8496227	46.1268158	-46.97583389	-53.94105148	tatooine	4235588	400	4	jabba_enforcer			0
8496228	44.41864395	-46.09400177	-94.66312408	tatooine	4235588	400	4	jabba_enforcer			0
8496229	41.11823654	-46.04864502	-99.68348694	tatooine	4235588	400	2	jabba_assassin			0
8496230	-2.956749916	-45.53739929	-145.7202911	tatooine	4235589	400	4	jabba_assassin			0
8496231	12.66164112	-44.98942566	-122.8635788	tatooine	4235589	400	4	jabba_enforcer			0
8496232	49.9441452	-49.04848862	-132.6107635	tatooine	4235589	400	4	jabba_henchman			0
8496233	61.84486008	-56.36604309	-171.9813995	tatooine	4235589	400	4	jabba_assassin			0
8496234	31.21209335	-58.93854904	-171.1041565	tatooine	4235589	400	6	jabba_henchman			0
8496235	-11.37588596	-64.60018158	-200.2161102	tatooine	4235590	600	3	jabba_compound_guard			0
8496236	-14.55790806	-65.65888977	-213.5553741	tatooine	4235591	600	4	jabba_compound_guard			0
8496237	-6.056620121	-64.68177032	-238.9910278	tatooine	4235591	600	4	jabba_compound_guard			0
8496238	-23.98511696	-64.75653839	-250.6468201	tatooine	4235591	600	4	jabba_compound_guard			0
8496239	-21.53467941	-63.74970627	-256.3362732	tatooine	4235591	1200	1	jabba_compound_leader			0
8496240	-37.25444412	-66.93258667	-179.6917877	tatooine	4235590	400	4	jabba_assassin			0
8496241	-35.25853348	-66.10852814	-183.3691254	tatooine	4235590	400	1	jabba_elite			0
8496242	-66.14920807	-69.01168823	-185.4471283	tatooine	4235592	600	3	jabba_elite			0
8496243	-94.29183197	-73.4679184	-173.8470306	tatooine	4235592	600	4	jabba_elite			0
8496244	-71.0657959	-70.66744232	-159.9441986	tatooine	4235592	600	2	jabba_elite			0
8496245	-90.75281525	-70.35004425	-124.3959808	tatooine	4235592	600	4	jabba_compound_guard			0
8496246	-106.8868408	-68.56916046	-113.4157562	tatooine	4235592	600	1	jabba_elite			0
8496247	-70.06562805	-69.22769928	-92.40009308	tatooine	4235593	600	3	jabba_elite			0
8496248	-59.63094711	-68.2727356	-102.6731796	tatooine	4235593	600	4	jabba_compound_guard			0	
8496249	-47.71918106	-69.23365021	-89.02626038	tatooine	4235593	600	3	jabba_elite			0	
8496250	-43.78680038	-69.97840118	-104.9682999	tatooine	4235593	600	4	jabba_elite			0	
8496251	-15.69215298	-69.02692413	-98.56394958	tatooine	4235593	600	3	jabba_compound_guard			0	
8496252	-29.28040123	-69.91281128	-108.8710938	tatooine	4235593	600	4	jabba_elite			0	
8496253	-28.20291138	-79.73033905	-141.4008789	tatooine	4235594	600	4	jabba_compound_guard			0	
8496254	-74.50143433	-99.05541992	-155.7138977	tatooine	4235592	600	4	jabba_elite			0	
8496255	-91.63300323	-101.8963013	-143.8637238	tatooine	4235592	600	4	jabba_elite			0	
8496256	-91.1869812	-101.0670776	-106.8053589	tatooine	4235595	1200	1	jabba_lieutenant			0	
8496257	-100.3192749	-100.8280945	-121.3702469	tatooine	4235595	600	3	jabba_elite			0	
8496258	-93.20484924	-101.2804718	-113.4303741	tatooine	4235595	600	3	jabba_elite			0	
8496259	-78.67502594	-100.8821335	-123.4961929	tatooine	4235595	600	3	jabba_elite			0	
8496267	5098.371094	22.58852196	595.0344849	tatooine	0	400	4	jabba_henchman			0	
9645552	6547.725586	102.9482651	-1323.073364	tatooine	0	480	3	dune_beetle			0	
10000842	0	0	0	tatooine	0	10	3	commoner	3	npc.celebrity.nym	0	
1475021	7432.96	6.44365	4561.59	tatooine	0	3600	1	krayt_dragon_ancient			0	0
1475022	7428	5.70503	4528.97	tatooine	0	1800	2	krayt_dragon_grand			0	0
7106333	3329.1	6.88364	-5225.49	tatooine	0	60	10	dwarf_nuna	5		0	
7106334	3366.72	7.38263	-5233.61	tatooine	0	60	10	dwarf_nuna	5		0	
7106352	-2709.17	5	2180.03	tatooine	0	1	1	commoner_human_male		conversation.c_newbie_associate	1	
7106353	3484.39	5	-4808.66	tatooine	0	1	1	newbie_tutorial_mentor		conversation.trehla_keelo	1	
7106354	3457.4	5.105	-4837.04	tatooine	1082874	1	1	newbie_tutorial_entertainer		conversation.c_newbie_entertainer	1	
7106355	3528.29	5.8407	-4751.06	tatooine	9655494	1	1	scientist_human_male		conversation.c_newbie_doctor	1	
7535785	3288.14	5.13493	-5071.38	tatooine	0	300	6	sewer_worrt	10		0	
8515802	3397.34	52.3082	-4292.67	tatooine	0	300	6	mound_mite	20		0	
8515810	3420.2	52.5683	-4273.04	tatooine	0	300	6	womprat	20		0	
8515842	3408.92	52.6488	-4304.31	tatooine	0	300	6	rill_tempest	20		0	
8515846	3492.28	79.57334	-4303.3	tatooine	0	300	6	mound_mite	20		0	
8515847	3508.6	81.8539	-4303.67	tatooine	0	300	6	womprat	20		0	
8515848	3508.17	75.0878	-4320.09	tatooine	0	300	6	rill_tempest	20		0	
8515869	3583.83	56.5648	-4344.33	tatooine	0	300	6	mound_mite	20		0	
8515870	3605.09	54.7971	-4355.88	tatooine	0	300	6	womprat	20		0	
8515871	3590.1	55.5407	-4360.81	tatooine	0	300	6	rill_tempest	20		0
8515872	3729.19	177.314	-4462.23	tatooine	0	300	7	mound_mite	30		0
8515873	3757.63	164.872	-4456.91	tatooine	0	300	7	womprat	30		0
8515880	3836.45	50.2333	-50559.09	tatooine	0	300	6	mound_mite	20		0
8515881	3819.55	51.8644	-5050.3	tatooine	0	300	6	womprat	20		0
8515882	3837.52	47.361	-5038.74	tatooine	0	300	6	rill_tempest	20		0
8515890	3564.88	66.9975	-5192.97	tatooine	0	300	6	mound_mite	20		0
8515891	3575.71	71.3108	-5218.05	tatooine	0	300	6	womprat	20		0
8515892	3582.84	73.4112	-5243.08	tatooine	0	300	6	rill_tempest	20		0
4935379	3206.24	6.5254	-5297.14	tatooine	0	300	6	mound_mite	20		0
4935380	3182.62	8.25054	-5308.35	tatooine	0	300	6	womprat	20		0
4935381	3185.39	7.86228	-5276.05	tatooine	0	300	6	rill_tempest	20		0
4935382	3061.34	8.5761	-5195.66	tatooine	0	300	6	mound_mite	20		0
4935383	3025.48	7.91999	-5179.37	tatooine	0	300	6	womprat	20		0
4935384	3053.39	7.54702	-5158.81	tatooine	0	300	6	rill_tempest	20		0
4935385	2981.28	15.8737	-4981.74	tatooine	0	300	6	mound_mite	20		0
4935386	2965.4	19.4611	-4952.71	tatooine	0	300	6	womprat	20		0
4935387	2998.05	17.4711	-4934.75	tatooine	0	300	6	rill_tempest	20		0
4935388	2928	36.9425	-4790.72	tatooine	0	300	6	mound_mite	20		0
4935389	2932.28	41.2908	-4759.94	tatooine	0	300	6	womprat	20		0
4935390	2902.35	36.4516	-4768.69	tatooine	0	300	6	rill_tempest	20		0
4935391	2834.73	8.95077	-4575.43	tatooine	0	300	6	mound_mite	20		0
4935392	2849.07	7.95359	-4549.91	tatooine	0	300	6	womprat	20		0
4935393	2862.01	8.78307	-4577.52	tatooine	0	300	6	rill_tempest	20		0
4935394	2895.53	9.89761	-4359.12	tatooine	0	300	6	mound_mite	20		0
4935395	2960.78	10.6493	-4332.13	tatooine	0	300	6	womprat	20		0
4935396	2945.53	11.068	-4376.92	tatooine	0	300	6	rill_tempest	20		0
4935397	3108.76	53.6331	-4198.78	tatooine	0	300	6	mound_mite	20		0
4935398	3133.87	67.0335	-4170.37	tatooine	0	300	6	womprat	20		0
4935399	3153.17	51.9938	-4206.23	tatooine	0	300	6	rill_tempest	20		0
4935400	3272.37	70.8002	-4195.1	tatooine	0	300	6	mound_mite	20		0
4935401	3313.76	73.7821	-4195.36	tatooine	0	300	6	womprat	20		0
4935402	3295.18	55.8754	-4221.09	tatooine	0	300	6	rill_tempest	20		0
4935502	123.552	52.4083	-5356.63	tatooine	1213343		1	commoner_rodian_female		conversation.c_prof_ent_anchorcontact	1
4935531	-1197.45	13	-3681.51	tatooine	1223845		1	noble_male		conversation.c_prof_ent_bestinecontact	1
4935533	-3008.08	4.10501	2176.36	tatooine	1256055		1	commoner_human_male		conversation.c_prof_ent_espacontact	1
4935582	3511.49	5	-4785.09	tatooine	0		1	newbie_scout_teacher_entha_kandela		conversation.newbie_scout	1
4935583	3512.79	5	-4764.46	tatooine	0		1	newbie_ranged_teacher_purvis_arrison		conversation.tatooine_eisley_purvis	1
4935661	-927.63	29.5782	-3789.55	tatooine	0	300	6	minor_worrt	10		0
4935662	-932.945	28.5893	-3807.82	tatooine	0	300	4	lesser_desert_womprat	10		0
4935663	-944.422	28.0327	-3790.79	tatooine	0	300	2	worrt	10		0
4935664	-1049.1	51.8096	-3828.11	tatooine	0	300	6	sewer_worrt	10		0
4935672	-1075	42.8505	-3814.35	tatooine	0	300	4	city_sewer_swamprat	10		0
4935673	-1036.45	45.1595	-3813.3	tatooine	0	300	2	vicious_rill	10		0
4935674	-1171.21	64.693	-3820.28	tatooine	0	300	6	tame_rill	10		0
4935675	-1201.71	76.3108	-3852.47	tatooine	0	300	4	rill	10		0
4935676	-1217.51	58.227	-3823.59	tatooine	0	300	2	rockmite	10		0
4935677	-1296.23	40.9137	-3789.79	tatooine	0	300	6	runted_rill	10		0
4935678	-1333.07	20.8365	-3766.41	tatooine	0	300	4	tame_worrt	10		0
4935679	-1303.07	31.2225	-3766.41	tatooine	0	300	2	city_rockmite	10		0
4935795	-1253.85	53.3716	-3891.72	tatooine	0	300	6	tame_womprat	10		0
4935796	-1261.85	49.2732	-3929.16	tatooine	0	300	4	orphan_kreetle	10		0
4935797	-1266.21	47.4112	-3877.86	tatooine	0	300	2	worrt	10		0
4935798	-1301.38	58.7199	-4055.27	tatooine	0	300	6	sickly_womprat	10		0
4935799	-1309.81	48.1126	-4035.65	tatooine	0	300	4	tame_worrt	10		0
4935800	-1286.73	55.1642	-4031.33	tatooine	0	300	2	vicious_rill	10		0
4935801	-1405.95	30.706	-4057.75	tatooine	0	300	6	kreetle	10		0
4935802	-1381.05	30.9489	-4038.31	tatooine	0	300	4	rill	10		0
4935803	-1369.43	34.5857	-4060.6	tatooine	0	300	2	worrt	10		0
4935804	-1425.42	30.8718	-3930.55	tatooine	0	300	6	fragile_kreetle	10		0
4935805	-1406.51	32.0443	-3955.9	tatooine	0	300	4	city_sewer_swamprat	10		0
4935806	-1430.88	42.4969	-3963.8	tatooine	0	300	2	vicious_rill	10		0
4935807	-1496.11	36.4007	-3833.9	tatooine	0	300	6	city_rockmite	10		0
4935808	-1492.71	25.5513	-3795.42	tatooine	0	300	4	rill	10		0
4935809	-1470.51	27.574	-3839.57	tatooine	0	300	2	city_rockmite	10		0
4935810	-1532.33	19.7419	-3646.99	tatooine	0	300	6	minor_worrt	10		0
4935811	-1515.71	18.4611	-3603.32	tatooine	0	300	4	city_sewer_swamprat	10		0
4935812	-1515.99	14.7423	-3664.38	tatooine	0	300	2	rockmite	10		0
4935813	-1495.48	29.9365	-3493.71	tatooine	0	300	6	sewer_worrt	10		0
4935814	-1518.92	35.136	-3504.96	tatooine	0	300	4	city_sewer_swamprat	10		0
4935815	-1493.49	44.0423	-3459.11	tatooine	0	300	2	vicious_rill	10		0
4935816	-1324.68	20.3535	-3413.31	tatooine	0	300	6	tame_rill	10		0
4935817	-1298.51	11.8285	-3434.93	tatooine	0	300	4	orphan_kreetle	10		0
4935818	-1334.35	15.8043	-3431.22	tatooine	0	300	2	worrt	10		0
4935819	-1142.89	20.5802	-3426.22	tatooine	0	300	6	minor_worrt	10		0
4935820	-1130.98	17.4658	-3454.77	tatooine	0	300	4	lesser_desert_womprat	10		0
4935821	-1159.23	15.834	-3439.51	tatooine	0	300	2	worrt	10		0
4935822	-992.982	31.4291	-3433.6	tatooine	0	300	6	sewer_worrt	10		0
4935823	-971.398	21.5227	-3464.34	tatooine	0	300	4	city_sewer_swamprat	10		0
4935825	-1013.99	25.0396	-3444.64	tatooine	0	300	2	vicious_rill	10		0
4935826	-939.899	20.8751	-3577.56	tatooine	0	300	6	tame_rill	10		0
4935827	-911.452	20.4082	-3580.84	tatooine	0	300	4	rill	10		0
4935828	-910.658	16.863	-3557.56	tatooine	0	300	2	rockmite	10		0
4935829	-895.106	27.0178	-3674.84	tatooine	0	300	6	runted_rill	10		0
4935830	-921.435	27.4297	-3682.32	tatooine	0	300	4	tame_worrt	10		0
4935831	-917.767	30.8318	-3651.46	tatooine	0	300	2	city_rockmite	10		0
4935869	-959.402	7.64519	-3937.55	tatooine	0	300	6	mound_mite	20		0
4935870	-929.062	8.92159	-3957.54	tatooine	0	300	6	womprat	20		0
4935884	-948.703	7.96658	-3957.54	tatooine	0	300	6	rill_tempest	20		0
4935885	-1086.45	62.7498	-3952.99	tatooine	0	300	6	mound_mite	20		0
4935886	-1104.09	72.0737	-3959.81	tatooine	0	300	6	womprat	20		0
4935887	-1088.63	75.0896	-3924.58	tatooine	0	300	6	rill_tempest	20		0
4935888	-1139.94	47.4288	-4040.86	tatooine	0	300	6	mound_mite	20		0
4935889	-1162.82	46.1173	-4058.21	tatooine	0	300	6	womprat	20		0
4935890	-1161.35	52.1508	-4035.61	tatooine	0	300	6	rill_tempest	20		0
4935891	-1287.1	84.4795	-4154.08	tatooine	0	300	6	mound_mite	20		0
4935892	-1314.21	85.7332	-4148.41	tatooine	0	300	6	womprat	20		0
4935893	-1295.03	89.0086	-4133.85	tatooine	0	300	6	rill_tempest	20		0
4935894	-1438.3	16.8304	-4154.53	tatooine	0	300	6	mound_mite	20		0
4935895	-1449.69	11.2276	-4116.26	tatooine	0	300	6	womprat	20		0
4935896	-1477.6	9.61456	-4141.62	tatooine	0	300	6	rill_tempest	20		0
4935897	-1499.56	76.3196	-3996.57	tatooine	0	300	6	mound_mite	20		0
4935898	-1498.79	42.2919	-4046.93	tatooine	0	300	6	womprat	20		0
4935899	-1521.05	70.5701	-3993.31	tatooine	0	300	6	rill_tempest	20		0
4935907	-1516.28	61.4208	-3896.21	tatooine	0	300	6	mound_mite	20		0
4935908	-1509.72	69.7782	-3928.71	tatooine	0	300	6	womprat	20		0
4935909	-1527.72	54.1746	-3860.26	tatooine	0	300	6	rill_tempest	20		0
4935910	-1606.88	33.792	-3688.06	tatooine	0	300	6	mound_mite	20		0
4935911	-1608.83	31.4723	-3717.13	tatooine	0	300	6	womprat	20		0
4935912	-1601.83	31.3052	-3751.24	tatooine	0	300	6	rill_tempest	20		0
4935913	-1684.16	18.8431	-3576.49	tatooine	0	300	6	mound_mite	20		0
4935914	-1683.44	17.4342	-3609.45	tatooine	0	300	6	womprat	20		0
4935915	-1718.46	12.3186	-3557.04	tatooine	0	300	6	rill_tempest	20		0
4935916	-1667.96	23.7157	-3464.43	tatooine	0	300	6	mound_mite	20		0
4935917	-1696.49	22.5901	-3485.81	tatooine	0	300	6	womprat	20		0
4935918	-1690.92	18.4079	-3465.57	tatooine	0	300	6	rill_tempest	20		0
4935919	-1542.56	63.2196	-3425.24	tatooine	0	300	6	mound_mite	20		0
4935920	-1587.71	45.4386	-3438.87	tatooine	0	300	6	womprat	20		0
4935921	-1546.4	54.8702	-3410.23	tatooine	0	300	6	rill_tempest	20		0
4935922	-1433.59	111.409	-3347.85	tatooine	0	300	6	mound_mite	20		0
4935923	-1402.88	101.231	-3338.65	tatooine	0	300	6	womprat	20		0
4935924	-1461.28	107.107	-3354.89	tatooine	0	300	6	rill_tempest	20		0
4935925	-1252.72	65.6706	-3282	tatooine	0	300	6	mound_mite	20		0
4935929	-1244.85	59.3942	-3316	tatooine	0	300	6	womprat	20		0
4935930	-1215.09	61.5586	-3290.64	tatooine	0	300	6	rill_tempest	20		0
4935931	-1045.28	92.2484	-3306.63	tatooine	0	300	6	mound_mite	20		0
4935932	-1007.1	98.1736	-3293.11	tatooine	0	300	6	womprat	20		0
4935933	-1011.21	98.1938	-3327.24	tatooine	0	300	6	rill_tempest	20		0
4935934	-835.459	89.4394	-3405.41	tatooine	0	300	6	mound_mite	20		0
4935935	-879.763	88.928	-3388.34	tatooine	0	300	6	womprat	20		0
4935936	-855.675	76.5499	-3411.54	tatooine	0	300	6	rill_tempest	20		0
4935937	-759.794	53.9795	-3508.32	tatooine	0	300	6	mound_mite	20		0
4935938	-743.71	46.2531	-3514.8	tatooine	0	300	6	womprat	20		0
4935939	-716.054	40.9154	-3513.37	tatooine	0	300	6	rill_tempest	20		0
4935940	-667.267	63.4667	-3763	tatooine	0	300	6	mound_mite	20		0
4935941	-642.287	60.1034	-3727.01	tatooine	0	300	6	womprat	20		0
4935942	-642.043	55.7825	-3703.57	tatooine	0	300	6	rill_tempest	20		0
4935981	-3208.3	7.84073	2757.09	tatooine	0	300	6	mound_mite	20		0
4935982	-3242.33	9.05902	2733.72	tatooine	0	300	6	womprat	20		0
4935983	-3232.08	8.89048	2754.94	tatooine	0	300	6	rill_tempest	20		0
4935984	-3074.37	6.70357	2856.13	tatooine	0	300	6	mound_mite	20		0
4935985	-3120.41	5.87063	2839.6	tatooine	0	300	6	womprat	20		0
4935986	-3109.14	6.91398	2870.83	tatooine	0	300	6	rill_tempest	20		0
4935987	-2912.18	5.11935	2829.86	tatooine	0	300	6	mound_mite	20		0
4935988	-2940.36	5.30429	2844.1	tatooine	0	300	6	womprat	20		0
4935989	-2914.78	5.62756	2853.26	tatooine	0	300	6	rill_tempest	20		0
4935990	-2763.38	6.10461	2752.71	tatooine	0	300	6	mound_mite	20		0
