4005705	-2520	128.5825958	1500	dathomir	0	360	1	nightsister_ranger
4005707	-2520	127.0329132	1510	dathomir	0	240	1	nightsister_ranger
4005708	-2540	126.2290955	1510	dathomir	0	240	1	nightsister_rancor
4005709	-2500	125.6801987	1510	dathomir	0	240	1	nightsister_rancor
4005710	-2550	125.3536682	1520	dathomir	0	120	1	nightsister_sentry
4005711	-2530	125.4653244	1520	dathomir	0	120	1	nightsister_sentry
4005712	-2510	124.6795807	1520	dathomir	0	120	1	nightsister_sentry
4005713	-2490	122.0980453	1520	dathomir	0	120	1	nightsister_sentry
4335476	-45.63196182	-47.6741066	-59.71353912	dathomir	4335464	1800	1	rancor_youth
4335477	-48.50824356	-47.32931519	-13.11177444	dathomir	4335464	1800	1	gnarled_rancor
4335478	-90.15156555	-63.17560196	-22.75293732	dathomir	4335465	1800	1	mutant_rancor
4335481	-53.64595413	-68.19032288	-40.52222443	dathomir	4335464	1800	1	mutant_rancor
4335482	-79.57016754	-75.93982697	-61.35839081	dathomir	4335466	1800	1	mutant_rancor
4335483	-89.83600616	-67.08061981	-136.878891	dathomir	4335469	1800	1	rancor_youth
4335484	-139.8261108	-66.90119171	-88.53045654	dathomir	4335470	1800	1	mutant_rancor
4335485	-130.5609894	-66.73986816	-107.4280624	dathomir	4335470	1800	1	rancor_youth
4335486	-145.2346497	-67.05740356	-124.0839157	dathomir	4335470	1800	1	mutant_rancor
4335487	-187.1049957	-66.13015747	-101.1784439	dathomir	4335471	1800	1	enraged_bull_rancor
4335488	-90.5238266	-46.80524445	-143.4121094	dathomir	4335473	1800	1	gnarled_rancor
4335489	-76.6311264	-46.27325821	-138.74263	dathomir	4335473	1800	1	rancor_youth
4335490	-79.06230927	-46.02785873	-145.9253082	dathomir	4335473	1800	1	rancor_youth
4335492	-86.24736023	-46.75889587	-108.9897919	dathomir	4335467	1800	1	mutant_rancor
4335583	5649.244629	122	1866.177124	dathomir	0	600	5	purbole
4335584	5652.580078	125	1908.821533	dathomir	0	600	5	purbole_hunter
4335585	5681.602539	125	1880.895508	dathomir	0	600	5	purbole_stalker
4335586	5690.813965	125	1954.393555	dathomir	0	600	5	purbole_hunter
4335587	5706.724121	122	1945.172729	dathomir	0	600	5	purbole
4335588	5702.905273	122	1938.255127	dathomir	0	1200	1	purbole_elder
4335589	5727.299805	125	1924.647461	dathomir	0	600	5	purbole_stalker
4335636	-1.194681168	-5.81216383	6.133298397	dathomir	3695702	1800	1	spider_nightsister_sentry
4335637	12.14276409	-18.51225281	-14.70044231	dathomir	3695702	1800	1	spider_nightsister_sentry
4335638	7.32894516	-18.33823013	-14.66278744	dathomir	3695702	1800	1	spider_nightsister_sentry
4335639	-10.91417885	-30.82736206	-28.97040939	dathomir	3695703	1000	2	cave_gaping_spider_broodling
4335640	4.937629223	-40.85074997	-72.21496582	dathomir	3695704	1800	1	spider_nightsister_sentry
4335641	5.708355904	-40.88565826	-77.17236328	dathomir	3695704	2200	1	spider_nightsister_initiate
4335642	1.984612942	-41.0966835	-78.05510712	dathomir	3695704	1800	1	spider_nightsister_sentry
4335643	43.60709	-46.24509048	-58.43128967	dathomir	3695705	2200	1	spider_nightsister_initiate
4335644	43.55989456	-46.72727585	-54.67654419	dathomir	3695705	3600	1	spider_nightsister_sentinel
4335645	45.57495117	-46.16418076	-95.33177185	dathomir	3695705	1800	2	cave_gaping_spider_broodling
4335646	49.89437485	-45.60764694	-101.2132034	dathomir	3695705	1800	1	cave_gaping_spider
4335647	27.84014511	-46.27737045	-122.5119324	dathomir	3695706	3600	1	spider_nightsister_sentinel
4335648	22.07550812	-47.23429108	-132.1326294	dathomir	3695706	3600	1	spider_nightsister_crawler
4335649	19.95498276	-47.22796631	-131.7608795	dathomir	3695706	3600	1	cave_gaping_spider_hunter
4335650	2.001091957	-44.6596489	-133.3237457	dathomir	3695706	3600	1	spider_nightsister_sentinel
4335651	-2.745778084	-44.44670868	-127.1893692	dathomir	3695706	3600	1	spider_nightsister_sentinel
4335652	54.3025856	-48.40000916	-126.8567352	dathomir	3695706	3600	1	cave_gaping_spider_recluse
4335653	59.08172607	-49.08925629	-132.3052826	dathomir	3695706	3600	1	cave_gaping_spider_recluse
4335654	54.3709259	-55.41059494	-150.1604767	dathomir	3695706	7200	1	spider_nightsister_stalker
4335655	55.43151855	-55.86743546	-152.1706238	dathomir	3695706	7200	1	spider_nightsister_initiate
4335656	52.81203461	-56.35604858	-172.8165436	dathomir	3695706	7200	1	spider_nightsister_web_dancer
4335657	50.48641205	-56.39656067	-173.7185211	dathomir	3695706	7200	1	cave_gaping_spider_hunter
4335658	60.13811111	-56.50624084	-161.7059174	dathomir	3695706	7200	1	spider_nightsister_initiate
4335659	-15.93524933	-65.56521606	-217.0813293	dathomir	3695708	319	2	itp_vader_nightsister_guardian
4335660	-5.388915062	-64.11216736	-233.666275	dathomir	3695708	319	2	itp_vader_nightsister_guardian
4335661	-22.167099	-65.1757431	-247.6678162	dathomir	3695708	319	2	itp_vader_nightsister_guardian
4335662	-15.55769634	-63.22511673	-260.6945496	dathomir	3695708	7200	1	cave_gaping_spider_queen
4335663	-54.44068527	-70.71305084	-181.0351868	dathomir	3695709	7200	1	cave_gaping_spider
4335664	-55.26910019	-70.72867584	-178.8368378	dathomir	3695709	7200	1	spider_nightsister_web_dancer
4335665	-60.56541061	-70.76154327	-179.8924103	dathomir	3695709	7200	1	cave_gaping_hunter
4335666	-60.26783371	-70.8501358	-177.1318207	dathomir	3695709	7200	1	spider_nightsister_spell_weaver
4335667	-100.2452393	-69.55980682	-110.6357498	dathomir	3695709	7200	1	spider_nightsister_protector
4335668	-93.06881714	-70.69104004	-113.5244904	dathomir	3695709	7200	1	spider_nightsister_sentinel
4335669	-11.248209	-68.14059448	-100.5079651	dathomir	3695710	3600	1	cave_gaping_spider_recluse
4335670	-11.74346161	-69.04949951	-93.61180115	dathomir	3695710	3600	2	cave_gaping_spider_hunter
4335671	-57.46686935	-91.66158295	-149.095459	dathomir	3695711	3600	2	cave_gaping_spider_recluse
4335672	-57.70949936	-91.86196899	-141.362793	dathomir	3695711	3600	2	cave_gaping_spider_recluse
4335674	-71.16300964	-97.75978088	-152.5226746	dathomir	3695709	3600	2	cave_gaping_spider_recluse
4335675	-87.66764069	-100.4254074	-149.6878357	dathomir	3695709	3600	2	cave_gaping_spider_recluse
5755450	-1225.684692	115.1014099	6275.012695	dathomir	0	1800	3	cave_gaping_spider_broodling
7655394	-1224.571167	106.6372147	6218.351074	dathomir	0	1800	3	cave_gaping_spider_broodling
7655395	-1182.907227	122.098175	6280.138672	dathomir	0	1800	3	cave_gaping_spider_broodling
7655396	-1154.23938	140.2899933	6211.300781	dathomir	0	1800	2	cave_gaping_spider_hunter
7925643	-835.1489868	121.3592453	4169.894531	dathomir	0	1200	4	singing_mountain_clan_sentry
7925645	-434.033783	121	4174.783691	dathomir	0	600	4	singing_mountain_clan_sentry
8395452	-27.20772743	-38.24858093	-64.54293823	dathomir	2635355	1800	3	gaping_spider_hunter
8395453	-29.07706642	-51.09053421	-114.1423874	dathomir	2635356	1800	3	gaping_spider_recluse
8575465	-12.22964382	-48.43250275	-167.7812042	dathomir	2635357	1800	3	gaping_spider_recluse
8575466	-62.3471756	-66.37563324	-194.555481	dathomir	2635361	1800	5	gaping_spider_broodling
8575467	-63.65757751	-67.07936096	-197.3415222	dathomir	2635361	1800	2	thug
8575468	60.8498497	-80.47678375	-231.6949158	dathomir	2635363	1800	5	gaping_spider_broodling
8575469	41.87997055	-79.35388184	-249.6578217	dathomir	2635363	1800	5	gaping_spider_broodling
8575470	43.28978348	-81.72787476	-239.550827	dathomir	2635363	7200	1	gaping_spider_queen
8575471	11.83082485	-79.3368454	-277.0304565	dathomir	2635365	1800	4	gaping_spider_recluse
8575472	-147.5395355	-118.5793991	-334.2179565	dathomir	2635369	10000	1	mutant_rancor
8575591	-3975.351318	131.5000916	-157.9970856	dathomir	0	10000	1	nightsister_elder
8575593	-4081.126465	132.9358521	-207.0426788	dathomir	0	7200	1	nightsister_initiate
8715498	2478.880127	127.3211212	-1712.268677	dathomir	0	600	3	nightsister_sentry
8715499	2483.638428	129.3813629	-1634.481079	dathomir	0	600	3	nightsister_sentry
8715500	2509.781982	120.3906174	-1549.825684	dathomir	0	600	3	nightsister_sentry
8715501	2597.211914	124.1552429	-1582.911987	dathomir	0	600	3	nightsister_sentry
8715502	2539.409424	130.2996368	-1798.559448	dathomir	0	600	3	nightsister_sentry
8715503	2536.067627	123.9122849	-1668.80957	dathomir	0	600	2	nightsister_initiate
8715504	2554.995117	124.0104675	-1679.277954	dathomir	0	600	2	nightsister_initiate
8715505	2545.209717	123.4051361	-1678.761597	dathomir	0	900	1	nightsister_ranger
8715506	2547.671875	112.190712	-1618.086792	dathomir	0	600	1	nightsister_ranger
8715507	2546.481934	106.7276611	-1599.22876	dathomir	0	1800	2	escaped_nightsister_slave
8715508	22.90247154	-38.4671669	-32.64780426	dathomir	8575576	600	2	nightsister_sentry
8715509	23.28798676	-42.32689667	-66.70386505	dathomir	8575576	600	2	nightsister_sentry
8715510	49.82684708	-47.86926651	-69.21621704	dathomir	8575576	600	2	nightsister_sentry
8715511	44.32450485	-47.69034958	-35.24478531	dathomir	8575576	600	2	nightsister_sentry
8715512	91.3004837	-66.60985565	-36.10034943	dathomir	8575577	600	2	nightsister_sentry
8715513	75.66321564	-67.6869278	-36.6700592	dathomir	8575577	600	2	nightsister_sentry
8715514	89.49777985	-61.82883453	-11.16464424	dathomir	8575577	600	2	nightsister_sentry
8715515	86.37434387	-64.66377258	-27.1724968	dathomir	8575577	600	3	nightsister_slave
8715516	92.463974	-76.19015503	-83.86688995	dathomir	8575578	800	2	nightsister_rancor_tamer
8715517	67.57639313	-77.0296402	-87.79975128	dathomir	8575578	600	2	nightsister_initiate
8715518	66.1716156	-75.76125336	-66.17204285	dathomir	8575578	600	2	nightsister_initiate
8715519	95.45726776	-66.0785141	-109.6863556	dathomir	8575579	800	3	nightsister_sentinal
8715520	136.2821503	-66.3077774	-117.7355652	dathomir	8575582	900	2	nightsister_slave
8715521	124.9262238	-66.79426575	-108.0239105	dathomir	8575582	900	2	nightsister_slave
8715522	137.01651	-67.06910706	-96.16227722	dathomir	8575582	900	2	nightsister_slave
8715523	153.9473724	-65.76854706	-127.8111496	dathomir	8575582	900	3	nightsister_sentinal
8715524	113.1245804	-67.19315338	-87.45626831	dathomir	8575582	900	3	nightsister_sentinal
8715525	59.84246445	-68.56214142	-127.3361053	dathomir	8575580	900	5	nightsister_slave
8715526	92.19612885	-46.09319687	-98.88774872	dathomir	8575579	900	2	nightsister_ranger
8715527	80.93141174	-46.74330139	-117.3329086	dathomir	8575579	900	2	nightsister_ranger
8715528	92.62593079	-46.740242	-111.3593826	dathomir	8575579	1200	1	nightsister_ranger
8715529	73.80840302	-46.28035736	-142.7977753	dathomir	8575585	2400	1	nightsister_elder
8715530	80.28620911	-46.31951904	-145.2031708	dathomir	8575585	1200	1	nightsister_spell_weaver
8715531	80.93726349	-46.30091858	-138.8169861	dathomir	8575585	1200	1	nightsister_spell_weaver
8715536	181.5167542	-66.12428284	-97.17331696	dathomir	8575583	1200	3	nightsister_stalker
8715537	187.5261688	-66.02024841	-103.0330353	dathomir	8575583	4800	1	nightsister_protector
8715538	45.48290253	-47.13203812	-8.648332596	dathomir	8575576	1400	1	nightsister_ranger
8715539	2544.734131	112.3768158	-1621.262695	dathomir	0	640	1	nightsister_sentry
9185411	-6109.766602	131.0275421	964.8274536	dathomir	0	7200	1	at_st
9185412	-6279.955078	130.1003113	784.0938721	dathomir	0	7200	1	at_st
9185413	-6521.672852	130.1124268	793.5327148	dathomir	0	7200	1	at_st
9185414	-6450.253418	130	1098.40979	dathomir	0	7200	1	at_st
9815401	-4223.377441	25.87797928	-2089.136719	dathomir	0	2100	1	ancient_bull_rancor
1143371	-1210.19	129.514	6332.58	dathomir	0	900	3	bane_back_spider
1143372	-1000.32	116.318	862.406	dathomir	0	900	3	bane_back_spider
1143373	6864.14	505.188	1174.53	dathomir	0	900	3	bane_back_spider
1143374	2994.12	80.2655	-5142.63	dathomir	0	900	3	bane_back_spider
